Time,Delta Time,X,Y,Z
12547,102,423,294,491
12648,101,419,321,454
12749,101,405,346,414
12851,102,385,350,385
12951,100,335,348,384
13052,101,287,348,436
13154,102,272,323,470
13255,101,273,305,504
13357,102,323,278,513
13458,101,379,282,504
13559,101,424,286,514
13660,101,421,308,468
13761,101,415,351,388
13862,101,375,345,371
13964,102,329,349,394
14065,101,273,361,401
14167,102,269,314,512
14268,101,295,297,496
14368,100,380,280,525
14470,102,397,276,514
14571,101,449,306,480
14672,101,417,322,440
14774,102,413,339,397
14875,101,348,364,386
14977,102,313,366,355
15077,100,279,337,450
15178,101,293,325,486
15280,102,328,313,482
15381,101,429,268,536
15482,101,434,280,503
15584,102,439,300,466
15685,101,414,341,401
15785,100,402,365,383
15887,102,348,351,403
15988,101,280,341,400
16090,102,283,353,444
16191,101,290,337,490
16292,101,321,271,538
16394,102,376,273,526
16494,100,419,297,510
16595,101,417,317,449
16697,102,390,343,383
16798,101,372,361,364
16900,102,323,354,393
17001,101,265,355,429
17102,101,296,345,467
17203,101,314,319,511
17304,101,358,289,520
17405,101,467,295,536
17507,102,445,306,476
17608,101,414,333,426
17710,102,386,361,364
17811,101,359,373,386
17911,100,292,354,409
18013,102,309,344,435
18114,101,289,328,471
18215,101,369,287,560
18317,102,415,319,517
18418,101,450,309,508
18520,102,434,338,434
18620,100,418,347,409
18721,101,361,364,381
18823,102,338,365,388
18924,101,287,344,401
19025,101,270,320,477
19127,102,299,311,491
19228,101,353,275,533
19329,101,430,271,535
19430,101,484,317,479
19531,101,426,329,427
19633,102,384,344,380
19734,101,369,372,382
19835,101,292,361,382
19937,102,268,325,447
20037,100,294,317,480
20139,102,323,307,497
20240,101,394,284,499
20341,101,460,288,508
20443,102,434,304,461
20544,101,395,339,407
20645,101,372,361,382
20746,101,336,368,388
20847,101,309,352,414
20948,101,282,336,464
21050,102,291,328,489
21151,101,323,319,502
21253,102,387,281,537
21354,101,452,318,493
21454,100,429,323,461
21556,102,407,349,407
21657,101,357,363,377
21758,101,310,363,398
21860,102,287,353,417
21961,101,292,331,465
22063,102,298,308,532
22163,100,345,264,547
22264,101,421,281,520
22366,102,486,314,482
22467,101,429,324,413
22568,101,400,351,386
22670,102,343,381,379
22771,101,299,364,391
22872,101,276,332,443
22973,101,310,321,499
23074,101,356,296,544
23176,102,416,281,534
23277,101,484,294,507
23378,101,442,308,443
23480,102,421,340,384
23580,100,379,373,372
23682,102,356,375,377
23783,101,305,338,452
23884,101,333,334,481
23986,102,367,317,535
24087,101,416,296,529
24188,101,448,301,515
24289,101,458,328,466
24390,101,419,341,408
24492,102,370,348,391
24593,101,341,369,389
24694,101,293,355,396
24796,102,302,346,465
24897,101,313,317,495
24997,100,373,278,543
25099,102,426,299,523
25200,101,456,314,488
25302,102,434,335,409
25403,101,384,338,397
25504,101,356,365,385
25606,102,316,366,399
25706,100,271,340,445
25807,101,284,335,455
25909,102,342,291,515
26010,101,378,278,527
26112,102,452,287,505
26213,101,445,306,455
26314,101,414,321,414
26415,101,367,375,378
26516,101,326,368,389
26617,101,285,353,409
26719,102,295,358,432
26820,101,321,323,476
26921,101,371,295,511
27023,102,404,289,508
27123,100,465,304,502
27225,102,431,315,445
27326,101,401,346,384
27427,101,365,374,369
27529,102,320,365,378
27630,101,282,354,416
27731,101,314,333,484
27832,101,348,314,516
27933,101,363,296,491
28035,102,417,296,509
28136,101,450,311,498
28237,101,445,332,433
28339,102,388,341,387
28440,101,367,383,384
28540,100,335,375,406
28642,102,292,346,431
28743,101,294,333,461
28845,102,321,318,498
28946,101,390,308,527
29047,101,417,282,534
29149,102,439,313,470
29249,100,431,326,416
29350,101,384,355,384
29452,102,350,376,382
29553,101,331,367,396
29655,102,261,335,468
29756,101,283,320,501
29857,101,341,307,509
29958,101,382,295,513
30059,101,436,297,507
30160,101,421,314,445
30262,102,403,326,404
30363,101,381,360,394
30465,102,329,360,399
30566,101,289,366,406
30666,100,297,340,442
30768,102,310,320,488
30869,101,363,292,497
30970,101,405,278,512
31072,102,415,287,493
31173,101,420,308,458
31275,102,410,338,402
31375,100,363,369,375
31476,101,311,371,388
31578,102,288,343,437
31679,101,278,352,446
31780,101,311,295,525
31882,102,384,299,514
31983,101,397,284,505
32083,100,429,293,489
32185,102,432,310,445
32286,101,399,339,413
32388,102,376,366,392
32489,101,335,368,398
32590,101,280,360,413
32692,102,303,347,455
32792,100,304,326,487
32893,101,370,264,548
32995,102,410,292,518
33096,101,437,298,504
33198,102,435,326,443
33299,101,404,342,395
33400,101,348,367,385
33501,101,322,364,416
33602,101,307,363,431
33703,101,299,354,440
33805,102,288,305,493
33906,101,354,292,526
34008,102,405,296,510
34109,101,437,302,499
34209,100,441,318,451
34311,102,409,334,417
34412,101,365,375,390
34513,101,343,372,393
34615,102,282,360,410
34716,101,287,355,447
34818,102,315,340,461
34918,100,369,293,534
35019,101,389,272,528
35121,102,448,303,495
35222,101,436,312,440
35323,101,436,335,401
35425,102,376,368,381
35526,101,340,370,394
35627,101,312,368,403
35728,101,300,347,449
35829,101,329,322,474
35931,102,353,292,511
36032,101,428,276,515
36133,101,435,294,500
36235,102,438,307,456
36335,100,416,333,407
36436,101,375,356,373
36538,102,345,371,390
36639,101,287,354,408
36741,102,315,350,452
36842,101,313,335,482
36943,101,371,297,532
37044,101,388,293,500
37145,101,451,302,512
37246,101,437,310,459
37348,102,416,334,409
37449,101,389,370,381
37551,102,343,373,378
37652,101,312,364,431
37752,100,303,337,454
37854,102,337,342,470
37955,101,382,287,529
38056,101,418,292,494
38158,102,460,290,516
38259,101,456,320,447
38361,102,427,338,404
38461,100,390,368,378
38562,101,345,365,389
38664,102,309,359,404
38765,101,295,348,438
38866,101,314,335,482
38968,102,340,289,510
39069,101,382,269,508
39170,101,470,277,504
39271,101,436,300,471
39372,101,414,334,416
39474,102,383,357,385
39575,101,344,367,382
39676,101,299,364,396
39778,102,308,334,459
39878,100,272,331,464
39980,102,350,288,526
40081,101,410,266,522
40182,101,428,285,505
40284,102,453,311,453
40385,101,415,336,413
40486,101,368,361,366
40587,101,352,361,396
40688,101,304,356,407
40790,102,280,328,444
40891,101,307,308,483
40992,101,359,294,503
41094,102,434,264,548
41195,101,454,295,500
41295,100,447,302,461
41397,102,425,325,400
41498,101,381,360,374
41600,102,343,365,392
41701,101,288,359,422
41802,101,314,330,470
41904,102,340,316,509
42004,100,362,276,520
42105,101,420,271,517
42207,102,456,290,496
42308,101,438,309,445
42409,101,409,340,397
42511,102,375,362,371
42612,101,336,353,394
42713,101,311,358,412
42814,101,294,328,478
42915,101,285,303,480
43017,102,353,272,517
43118,101,417,290,484
43219,101,456,304,492
43321,102,434,330,429
43421,100,390,336,392
43523,102,356,368,390
43624,101,317,360,403
43725,101,273,332,449
43827,102,305,337,468
43928,101,322,256,552
44029,101,373,265,531
44130,101,411,278,525
44231,101,406,289,474
44333,102,418,334,390
44434,101,363,359,379
44535,101,333,375,380
44637,102,287,363,397
44738,101,277,331,472
44838,100,287,303,518
44940,102,331,281,510
45041,101,376,274,497
45143,102,440,288,512
45244,101,430,304,465
45345,101,410,343,398
45447,102,376,372,367
45547,100,304,348,392
45648,101,302,356,413
45750,102,275,328,479
45851,101,306,295,506
45953,102,357,275,514
46054,101,395,268,501
46155,101,460,286,511
46256,101,408,302,451
46357,101,398,334,390
46458,101,360,369,390
46560,102,309,365,389
46661,101,265,339,421
46763,102,323,344,457
46864,101,337,275,511
46964,100,385,275,506
47066,102,399,285,495
47167,101,441,294,485
47268,101,429,305,450
47370,102,399,330,406
47471,101,361,364,379
47572,101,342,371,395
47673,101,315,356,427
47774,101,296,337,462
47876,102,320,320,462
47977,101,365,278,520
48078,101,378,275,514
48180,102,439,277,508
48281,101,424,298,450
48381,100,399,328,383
48483,102,371,376,383
48584,101,331,362,412
48686,102,331,344,442
48787,101,309,338,466
48888,101,336,305,494
48990,102,372,267,529
49090,100,381,268,518
49191,101,416,283,491
49293,102,412,305,462
49394,101,402,316,428
49496,102,368,362,393
49597,101,327,359,390
49698,101,288,357,403
49799,101,294,327,459
49900,101,302,323,451
50001,101,320,273,465
50103,102,377,246,532
50204,101,417,275,494
50306,102,413,298,455
50407,101,413,318,432
50507,100,363,355,383
50609,102,315,364,380
50710,101,278,355,397
50811,101,302,349,460
50913,102,298,303,479
51014,101,340,280,498
51116,102,391,269,514
51216,100,409,278,496
51317,101,411,297,464
51419,102,416,332,413
51520,101,386,356,403
51621,101,335,358,390
51723,102,290,340,413
51824,101,308,336,433
51924,100,265,332,466
52026,102,368,270,509
52127,101,407,259,536
52229,102,392,271,498
52330,101,419,289,467
52431,101,405,331,403
52533,102,360,355,371
52633,100,324,347,398
52734,101,273,336,403
52836,102,272,315,468
52937,101,287,283,516
53039,102,367,242,550
53140,101,421,257,522
53241,101,422,284,473
53342,101,402,311,441
53443,101,380,341,388
53544,101,374,361,414
53646,102,323,353,405
53747,101,273,347,403
53849,102,320,327,466
53950,101,321,297,519
54050,100,350,257,508
54152,102,407,263,514
54253,101,431,285,486
54354,101,414,322,419
54456,102,397,347,391
54557,101,345,360,381
54659,102,289,350,385
54759,100,309,336,399
54860,101,285,302,498
54962,102,349,258,525
55063,101,390,255,529
55164,101,427,281,501
55266,102,422,292,465
55367,101,406,318,418
55468,101,375,353,395
55569,101,334,360,374
55670,101,274,347,383
55772,102,271,313,430
55873,101,327,322,474
55974,101,367,269,524
56076,102,396,262,525
56176,100,430,284,502
56278,102,432,319,433
56379,101,409,338,396
56480,101,363,357,376
56582,102,345,345,396
56683,101,264,333,405
56784,101,272,325,487
56885,101,311,285,540
56986,101,378,265,548
57088,102,423,274,534
57189,101,415,300,474
57290,101,424,328,425
57392,102,381,345,391
57493,101,353,361,382
57593,100,292,353,376
57695,102,251,323,434
57796,101,279,312,494
57897,101,299,258,562
57999,102,344,266,514
58100,101,411,276,505
58202,102,437,311,458
58302,100,410,334,405
58403,101,372,348,392
58505,102,355,356,375
58606,101,318,362,392
58707,101,273,338,428
58809,102,291,317,480
58910,101,323,287,521
59011,101,383,277,534
59112,101,416,294,503
59213,101,424,313,436
59315,102,424,343,407
59416,101,370,360,400
59517,101,342,362,406
59619,102,286,342,402
59719,100,269,321,459
59821,102,294,306,501
59922,101,354,288,528
60023,101,418,294,518
60125,102,417,301,473
60226,101,442,331,424
60327,101,381,347,389
60428,101,354,365,387
60529,101,300,339,404
60631,102,297,341,422
60732,101,290,325,470
60833,101,317,307,503
