Time,Delta Time,X,Y,Z
9915,101,446,353,398
10016,101,406,372,340
10117,101,310,348,350
10218,101,268,329,404
10319,101,262,281,494
10421,102,417,290,575
10522,101,484,321,574
10624,102,472,349,452
10725,101,413,351,358
10825,100,348,335,350
10927,102,276,329,375
11028,101,253,288,450
11129,101,291,250,588
11231,102,444,272,602
11332,101,490,336,489
11433,101,444,357,387
11534,101,361,344,344
11635,101,289,342,354
11737,102,273,300,426
11838,101,236,256,530
11939,101,447,278,619
12041,102,486,335,512
12142,101,469,365,421
12242,100,379,351,356
12344,102,328,341,341
12445,101,269,311,392
12547,102,257,292,507
12648,101,417,267,631
12749,101,464,303,555
12851,102,472,356,431
12951,100,400,358,381
13052,101,352,355,335
13154,102,289,343,354
13255,101,274,299,468
13357,102,292,279,571
13458,101,417,267,607
13559,101,472,336,496
13660,101,443,359,405
13761,101,404,356,336
13862,101,334,345,331
13964,102,260,319,384
14065,101,268,280,500
14167,102,376,256,637
14268,101,469,334,531
14368,100,476,346,462
14470,102,410,344,387
14571,101,322,343,334
14672,101,251,320,387
14774,102,285,302,473
14875,101,325,307,558
14977,102,464,267,622
15077,100,485,330,491
15178,101,431,354,367
15280,102,374,352,347
15381,101,316,346,385
15482,101,234,309,440
15584,102,266,295,508
15685,101,422,286,579
15785,100,533,358,510
15887,102,435,345,420
15988,101,380,354,328
16090,102,336,357,359
16191,101,281,329,387
16292,101,241,258,546
16394,102,398,275,590
16494,100,519,343,539
16595,101,458,339,453
16697,102,405,355,362
16798,101,365,358,354
16900,102,292,341,376
17001,101,246,283,482
17102,101,325,310,550
17203,101,424,275,610
17304,101,464,323,495
17405,101,491,350,422
17507,102,387,353,349
17608,101,306,343,350
17710,102,252,323,398
17811,101,269,304,504
17911,100,400,288,581
18013,102,483,335,525
18114,101,468,352,443
18215,101,413,360,353
18317,102,344,344,330
18418,101,270,327,376
18520,102,261,299,502
18620,100,408,245,653
18721,101,475,341,538
18823,102,481,342,473
18924,101,423,351,382
19025,101,357,350,343
19127,102,293,352,349
19228,101,244,306,470
19329,101,301,265,604
19430,101,445,279,652
19531,101,493,352,489
19633,102,437,356,390
19734,101,370,355,353
19835,101,309,350,377
19937,102,258,314,422
20037,100,269,286,510
20139,102,379,270,599
20240,101,538,334,558
20341,101,468,330,437
20443,102,393,348,345
20544,101,316,346,341
20645,101,261,336,395
20746,101,281,305,484
20847,101,412,300,586
20948,101,464,316,542
21050,102,491,353,418
21151,101,389,340,383
21253,102,322,349,350
21354,101,247,349,383
21454,100,237,309,494
21556,102,334,276,581
21657,101,503,309,588
21758,101,461,340,457
21860,102,425,360,373
21961,101,355,355,346
22063,102,295,341,387
22163,100,234,280,488
22264,101,341,277,591
22366,102,434,297,593
22467,101,506,348,483
22568,101,436,358,383
22670,102,376,360,312
22771,101,282,344,343
22872,101,253,299,455
22973,101,327,298,556
23074,101,377,267,616
23176,102,463,349,502
23277,101,475,343,416
23378,101,356,322,343
23480,102,288,341,358
23580,100,253,321,435
23682,102,258,263,536
23783,101,392,269,602
23884,101,513,343,541
23986,102,461,347,436
24087,101,397,349,377
24188,101,349,348,344
24289,101,271,326,373
24390,101,244,284,513
24492,102,334,287,558
24593,101,449,302,581
24694,101,457,342,480
24796,102,431,352,429
24897,101,398,358,373
24997,100,307,350,351
25099,102,265,301,402
25200,101,237,311,505
25302,102,377,283,608
25403,101,458,333,517
25504,101,451,348,426
25606,102,398,353,377
25706,100,333,347,356
25807,101,291,335,399
25909,102,244,298,467
26010,101,338,261,606
26112,102,496,333,555
26213,101,489,350,455
26314,101,432,355,368
26415,101,318,340,324
26516,101,270,312,364
26617,101,231,274,499
26719,102,371,258,643
26820,101,451,329,540
26921,101,475,352,449
27023,102,409,357,386
27123,100,356,364,351
27225,102,291,346,369
27326,101,272,310,435
27427,101,302,277,573
27529,102,425,239,637
27630,101,525,356,498
27731,101,442,360,399
27832,101,374,360,339
27933,101,358,359,351
28035,102,273,311,425
28136,101,288,313,475
28237,101,343,306,554
28339,102,464,309,571
28440,101,474,327,510
28540,100,438,359,401
28642,102,368,356,339
28743,101,296,342,345
28845,102,266,293,463
28946,101,261,285,536
29047,101,446,261,611
29149,102,520,349,510
29249,100,450,342,417
29350,101,386,361,338
29452,102,324,347,347
29553,101,253,322,399
29655,102,274,290,532
29756,101,379,271,596
29857,101,507,347,530
29958,101,466,354,431
30059,101,417,360,359
30160,101,351,353,339
30262,102,283,310,378
30363,101,302,299,501
30465,102,371,297,606
30566,101,471,329,535
30666,100,511,351,468
30768,102,417,330,389
30869,101,331,340,333
30970,101,279,349,380
31072,102,317,324,452
31173,101,277,304,501
31275,102,389,272,591
31375,100,460,319,507
31476,101,460,335,458
31578,102,422,352,391
31679,101,362,362,369
31780,101,326,350,362
31882,102,256,323,388
31983,101,232,278,519
32083,100,357,231,646
32185,102,456,321,521
32286,101,452,324,452
32388,102,430,350,371
32489,101,340,337,366
32590,101,273,339,377
32692,102,280,317,464
32792,100,309,246,605
32893,101,479,280,608
32995,102,464,326,490
33096,101,482,362,377
33198,102,335,323,317
33299,101,239,330,359
33400,101,270,292,505
33501,101,303,274,565
33602,101,455,261,621
33703,101,457,315,475
33805,102,438,358,379
33906,101,371,358,346
34008,102,296,336,362
34109,101,240,287,465
34209,100,265,270,563
34311,102,393,270,573
34412,101,447,310,520
34513,101,445,340,395
34615,102,396,350,366
34716,101,310,349,344
34818,102,279,311,389
34918,100,213,270,512
35019,101,333,230,605
35121,102,451,286,541
35222,101,484,327,449
35323,101,408,346,354
35425,102,335,358,318
35526,101,273,338,396
35627,101,229,297,489
35728,101,273,268,578
35829,101,417,243,604
35931,102,504,345,471
36032,101,426,341,398
36133,101,399,350,364
36235,102,306,343,356
36335,100,247,303,417
36436,101,261,275,558
36538,102,389,276,553
36639,101,439,309,498
36741,102,464,336,452
36842,101,428,365,364
36943,101,367,345,355
37044,101,272,343,370
37145,101,256,287,489
37246,101,306,274,565
37348,102,411,264,574
37449,101,476,320,515
37551,102,448,347,390
37652,101,368,347,329
37752,100,285,332,361
37854,102,247,285,472
37955,101,267,264,553
38056,101,401,251,600
38158,102,464,318,513
38259,101,443,314,451
38361,102,382,352,328
38461,100,323,363,312
38562,101,265,340,382
38664,102,241,248,547
38765,101,370,231,615
38866,101,483,295,555
38968,102,448,319,448
39069,101,433,338,390
39170,101,368,363,346
39271,101,312,349,349
39372,101,243,290,422
39474,102,257,269,517
39575,101,453,285,568
39676,101,481,315,521
39778,102,458,354,401
39878,100,391,362,332
39980,102,305,318,357
40081,101,328,318,411
40182,101,270,276,533
40284,102,432,269,602
40385,101,484,308,527
40486,101,460,333,441
40587,101,426,365,357
40688,101,351,343,368
40790,102,308,341,374
40891,101,280,311,425
40992,101,292,259,576
41094,102,440,286,571
41195,101,504,332,501
41295,100,461,345,422
41397,102,387,375,331
41498,101,293,344,304
41600,102,219,297,388
41701,101,267,273,567
41802,101,433,277,599
41904,102,546,313,542
42004,100,441,330,445
42105,101,366,361,336
42207,102,291,346,314
42308,101,213,323,392
42409,101,282,292,532
42511,102,435,283,570
42612,101,508,322,522
42713,101,462,345,426
42814,101,394,355,313
42915,101,310,333,334
43017,102,277,312,408
43118,101,228,270,547
43219,101,416,268,603
43321,102,495,302,542
43421,100,474,337,421
43523,102,392,351,326
43624,101,281,334,328
43725,101,243,320,388
43827,102,262,294,494
43928,101,403,281,577
44029,101,497,299,525
44130,101,475,330,445
44231,101,394,364,329
44333,102,346,357,329
44434,101,271,331,393
44535,101,251,286,485
44637,102,324,262,571
44738,101,449,288,595
44838,100,498,340,474
44940,102,413,338,399
45041,101,368,331,346
45143,102,299,357,352
45244,101,267,318,438
45345,101,256,274,521
45447,102,419,263,616
45547,100,469,312,525
45648,101,445,343,405
45750,102,416,372,320
45851,101,336,353,337
45953,102,300,301,411
46054,101,256,258,526
46155,101,409,262,634
46256,101,484,312,505
46357,101,489,335,454
46458,101,429,360,346
46560,102,335,348,312
46661,101,286,314,382
46763,102,186,259,483
46864,101,310,269,570
46964,100,480,282,605
47066,102,471,322,484
47167,101,436,347,363
47268,101,402,364,326
47370,102,279,328,369
47471,101,233,283,463
47572,101,281,274,544
47673,101,405,245,623
47774,101,499,321,503
47876,102,452,337,409
47977,101,406,354,353
48078,101,324,352,339
48180,102,276,327,400
48281,101,244,272,511
48381,100,379,243,619
48483,102,502,314,547
48584,101,464,342,440
48686,102,448,368,359
48787,101,362,359,322
48888,101,282,319,388
48990,102,270,300,451
49090,100,295,266,531
49191,101,414,276,577
49293,102,507,326,495
49394,101,458,342,406
49496,102,371,352,322
49597,101,299,340,354
49698,101,269,323,416
49799,101,271,278,511
49900,101,419,272,601
50001,101,503,317,530
50103,102,477,343,427
50204,101,414,351,351
50306,102,314,333,337
50407,101,274,337,381
50507,100,246,276,503
50609,102,362,265,584
50710,101,498,300,582
50811,101,479,329,469
50913,102,433,360,378
51014,101,365,363,330
51116,102,259,346,335
51216,100,281,300,433
51317,101,328,271,563
51419,102,467,304,580
51520,101,488,328,513
51621,101,444,346,410
51723,102,398,356,348
51824,101,309,348,337
51924,100,217,295,378
52026,102,259,280,504
52127,101,458,269,655
52229,102,500,320,512
52330,101,485,352,414
52431,101,414,364,353
52533,102,324,352,313
52633,100,240,312,385
52734,101,261,281,544
52836,102,340,284,565
52937,101,530,318,563
53039,102,465,332,477
53140,101,395,359,362
53241,101,345,338,335
53342,101,271,324,370
53443,101,281,314,436
53544,101,307,277,560
53646,102,452,290,584
53747,101,510,338,507
53849,102,431,345,421
53950,101,394,354,359
54050,100,326,342,347
54152,102,256,315,374
54253,101,252,267,515
54354,101,399,272,623
54456,102,495,319,562
54557,101,469,351,434
54659,102,411,346,378
54759,100,353,351,337
54860,101,263,319,366
54962,102,251,287,458
55063,101,376,304,608
55164,101,424,301,591
55266,102,490,356,478
55367,101,435,354,384
55468,101,384,344,342
55569,101,276,322,358
55670,101,268,320,412
55772,102,302,275,558
55873,101,418,261,649
55974,101,495,361,500
56076,102,475,356,423
56176,100,401,338,355
56278,102,306,325,351
56379,101,251,326,406
56480,101,265,289,527
56582,102,364,254,613
56683,101,502,342,529
56784,101,488,355,438
56885,101,424,364,350
56986,101,346,338,333
57088,102,291,315,378
57189,101,233,270,482
57290,101,305,242,612
57392,102,400,248,625
57493,101,505,339,463
57593,100,466,359,390
57695,102,386,329,339
57796,101,285,326,342
57897,101,289,325,413
57999,102,301,276,508
58100,101,390,251,654
58202,102,465,319,510
58302,100,500,345,436
58403,101,413,352,330
58505,102,331,357,347
58606,101,230,326,397
58707,101,274,310,492
58809,102,378,249,580
58910,101,469,267,584
59011,101,464,311,474
59112,101,424,320,398
59213,101,367,358,339
59315,102,267,349,348
59416,101,253,330,406
59517,101,234,260,554
59619,102,377,275,562
59719,100,445,277,542
59821,102,472,325,427
59922,101,418,336,343
60023,101,301,351,313
60125,102,262,349,371
60226,101,204,323,466
60327,101,365,240,620
60428,101,450,256,604
60529,101,470,325,425
