Time,Delta Time,X,Y,Z
14368,100,369,347,431
14470,102,359,358,423
14571,101,338,362,411
14672,101,296,342,412
14774,102,261,317,453
14875,101,315,297,491
14977,102,351,292,507
15077,100,384,277,502
15178,101,370,291,481
15280,102,363,296,465
15381,101,391,308,475
15482,101,395,320,466
15584,102,388,332,434
15685,101,368,350,418
15785,100,357,366,421
15887,102,341,363,417
15988,101,298,347,418
16090,102,296,326,457
16191,101,312,319,478
16292,101,340,305,501
16394,102,377,275,516
16494,100,385,274,505
16595,101,388,299,480
16697,102,405,315,476
16798,101,386,325,453
16900,102,387,342,438
17001,101,357,361,417
17102,101,357,369,422
17203,101,347,367,429
17304,101,320,354,422
17405,101,311,336,455
17507,102,320,330,448
17608,101,336,301,492
17710,102,345,290,466
17811,101,379,289,477
17911,100,394,284,504
18013,102,398,298,485
18114,101,399,320,461
18215,101,388,332,447
18317,102,371,348,437
18418,101,365,361,423
18520,102,348,363,427
18620,100,337,359,426
18721,101,314,343,440
18823,102,319,338,455
18924,101,332,323,456
19025,101,354,292,500
19127,102,355,272,499
19228,101,343,273,475
19329,101,382,288,484
19430,101,411,306,489
19531,101,387,320,448
19633,102,384,345,414
19734,101,339,355,402
19835,101,339,369,423
19937,102,331,358,425
20037,100,337,346,453
20139,102,328,343,444
20240,101,328,339,439
20341,101,352,297,481
20443,102,367,283,496
20544,101,369,298,473
20645,101,368,290,478
20746,101,396,299,479
20847,101,385,307,464
20948,101,377,332,444
21050,102,363,340,448
21151,101,341,354,438
21253,102,345,363,417
21354,101,328,362,428
21454,100,318,351,426
21556,102,306,340,447
21657,101,322,337,454
21758,101,327,317,461
21860,102,349,301,480
21961,101,346,287,471
22063,102,369,280,479
22163,100,391,278,495
22264,101,410,308,469
22366,102,394,316,448
22467,101,385,333,433
22568,101,363,351,433
22670,102,352,364,429
22771,101,338,368,422
22872,101,334,361,421
22973,101,319,352,442
23074,101,325,345,451
23176,102,331,317,479
23277,101,350,315,472
23378,101,339,293,480
23480,102,355,290,473
23580,100,369,291,466
23682,102,372,289,482
23783,101,383,299,479
23884,101,390,319,460
23986,102,383,342,440
24087,101,352,349,425
24188,101,356,359,436
24289,101,343,365,437
24390,101,324,367,423
24492,102,306,345,434
24593,101,328,350,456
24694,101,332,330,466
24796,102,340,321,447
24897,101,328,288,464
24997,100,360,280,488
25099,102,352,283,471
25200,101,378,290,474
25302,102,413,314,468
25403,101,383,318,458
25504,101,377,336,443
25606,102,375,357,425
25706,100,360,359,437
25807,101,342,365,422
25909,102,333,352,437
26010,101,325,347,448
26112,102,328,347,449
26213,101,321,339,469
26314,101,318,303,477
26415,101,345,287,478
26516,101,366,289,470
26617,101,377,290,479
26719,102,390,294,490
26820,101,397,315,468
26921,101,384,329,444
27023,102,371,351,426
27123,100,378,363,423
27225,102,338,362,425
27326,101,333,357,426
27427,101,306,344,439
27529,102,317,344,440
27630,101,337,321,461
27731,101,371,307,496
27832,101,352,293,472
27933,101,357,269,485
28035,102,383,287,472
28136,101,382,280,489
28237,101,407,312,471
28339,102,382,322,452
28440,101,377,349,434
28540,100,360,354,437
28642,102,356,372,417
28743,101,342,365,430
28845,102,322,356,430
28946,101,308,346,429
29047,101,322,331,468
29149,102,335,323,469
29249,100,342,317,455
29350,101,356,299,470
29452,102,381,301,466
29553,101,379,304,467
29655,102,392,316,472
29756,101,390,326,474
29857,101,373,342,456
29958,101,365,354,441
30059,101,349,370,416
30160,101,333,370,419
30262,102,330,365,435
30363,101,317,350,445
30465,102,333,347,458
30566,101,338,341,463
30666,100,326,318,456
30768,102,330,300,467
30869,101,347,302,466
30970,101,355,294,469
31072,102,368,285,489
31173,101,393,297,476
31275,102,404,313,473
31375,100,393,322,453
31476,101,386,341,437
31578,102,369,356,430
31679,101,354,365,429
31780,101,337,367,423
31882,102,337,361,429
31983,101,321,352,440
32083,100,324,338,460
32185,102,318,322,476
32286,101,325,322,456
32388,102,337,307,467
32489,101,341,303,458
32590,101,360,304,462
32692,102,375,290,486
32792,100,369,293,469
32893,101,386,307,480
32995,102,384,324,458
33096,101,380,340,449
33198,102,358,365,426
33299,101,350,371,427
33400,101,336,368,429
33501,101,311,345,437
33602,101,301,332,436
33703,101,332,334,461
33805,102,334,318,479
33906,101,338,297,486
34008,102,352,297,459
34109,101,369,291,464
34209,100,387,298,467
34311,102,395,309,471
34412,101,402,311,471
34513,101,374,327,433
34615,102,374,352,422
34716,101,360,368,422
34818,102,347,366,433
34918,100,331,368,421
35019,101,314,343,441
35121,102,328,342,454
35222,101,331,330,470
35323,101,329,310,458
35425,102,341,302,474
35526,101,361,303,467
35627,101,375,305,464
35728,101,373,293,478
35829,101,383,306,474
35931,102,393,313,481
36032,101,376,332,454
36133,101,379,342,457
36235,102,366,352,445
36335,100,346,363,419
36436,101,342,369,419
36538,102,324,352,445
36639,101,300,344,432
36741,102,329,346,464
36842,101,321,322,479
36943,101,320,310,477
37044,101,342,300,481
37145,101,370,311,473
37246,101,386,302,468
37348,102,385,294,480
37449,101,396,311,475
37551,102,392,324,465
37652,101,385,332,448
37752,100,363,348,434
37854,102,348,369,410
37955,101,349,372,428
38056,101,329,363,417
38158,102,326,354,428
38259,101,338,354,447
38361,102,330,334,473
38461,100,347,308,487
38562,101,355,307,468
38664,102,388,304,474
38765,101,395,292,502
38866,101,398,301,488
38968,102,405,323,460
39069,101,381,331,453
39170,101,366,350,432
39271,101,362,361,429
39372,101,352,368,427
39474,102,339,371,419
39575,101,336,367,428
39676,101,315,337,437
39778,102,331,343,459
39878,100,318,315,478
39980,102,340,311,472
40081,101,355,305,453
40182,101,361,303,447
40284,102,373,295,470
40385,101,389,305,477
40486,101,403,321,465
40587,101,379,335,442
40688,101,367,364,410
40790,102,339,366,409
40891,101,349,367,430
40992,101,328,360,438
41094,102,308,348,440
41195,101,322,333,458
41295,100,305,318,455
41397,102,321,310,453
41498,101,354,295,453
41600,102,388,278,495
41701,101,389,288,487
41802,101,400,302,487
41904,102,387,312,452
42004,100,381,333,428
42105,101,367,355,417
42207,102,367,361,435
42308,101,349,357,436
42409,101,331,357,425
42511,102,329,354,439
42612,101,322,336,458
42713,101,322,330,465
42814,101,334,319,462
42915,101,355,319,455
43017,102,359,301,468
43118,101,380,299,477
43219,101,383,288,486
43321,102,389,306,473
43421,100,392,322,464
43523,102,380,336,427
43624,101,386,351,446
43725,101,360,357,428
43827,102,342,363,417
43928,101,325,356,431
44029,101,304,339,452
44130,101,308,336,455
44231,101,342,326,466
44333,102,353,309,496
44434,101,364,292,483
44535,101,372,284,483
44637,102,378,291,467
44738,101,390,292,479
44838,100,391,306,475
44940,102,386,336,442
45041,101,382,343,439
45143,102,367,355,425
45244,101,358,357,431
45345,101,344,359,429
45447,102,334,351,431
45547,100,319,340,451
45648,101,329,340,451
45750,102,326,322,459
45851,101,345,327,454
45953,102,351,316,445
46054,101,351,291,459
46155,101,374,291,462
46256,101,371,288,477
46357,101,388,313,469
46458,101,397,324,460
46560,102,391,343,445
46661,101,373,355,424
46763,102,352,367,413
46864,101,357,368,427
46964,100,327,352,418
47066,102,311,353,432
47167,101,297,337,430
47268,101,319,326,459
47370,102,364,304,498
47471,101,355,297,469
47572,101,345,287,455
47673,101,390,304,468
47774,101,404,298,486
47876,102,397,318,466
47977,101,388,327,451
48078,101,379,350,422
48180,102,365,357,429
48281,101,366,364,436
48381,100,329,360,419
48483,102,327,346,435
48584,101,319,340,445
48686,102,332,324,466
48787,101,318,319,469
48888,101,341,314,470
48990,102,348,283,475
49090,100,370,278,484
49191,101,384,283,482
49293,102,381,296,470
49394,101,393,313,462
49496,102,392,327,445
49597,101,373,344,441
49698,101,357,353,430
49799,101,351,362,427
49900,101,339,361,429
50001,101,346,362,426
50103,102,339,357,431
50204,101,316,337,451
50306,102,355,330,460
50407,101,366,308,443
50507,100,400,294,489
50609,102,374,286,482
50710,101,382,294,476
50811,101,391,311,470
50913,102,393,315,477
51014,101,397,330,454
51116,102,374,352,433
51216,100,358,363,399
51317,101,332,358,418
51419,102,330,355,443
51520,101,336,339,457
51621,101,345,335,457
51723,102,338,325,457
51824,101,364,313,496
51924,100,379,299,484
52026,102,371,292,474
52127,101,383,297,484
52229,102,385,305,485
52330,101,381,313,468
52431,101,376,327,452
52533,102,377,347,434
52633,100,378,358,427
52734,101,360,367,410
52836,102,329,373,402
52937,101,323,327,467
53039,102,329,333,473
53140,101,327,325,463
53241,101,337,320,452
53342,101,369,314,473
53443,101,372,293,480
53544,101,368,290,467
53646,102,370,293,476
53747,101,384,303,475
53849,102,378,323,454
53950,101,392,337,461
54050,100,366,351,432
54152,102,352,360,408
54253,101,348,359,432
54354,101,330,367,416
54456,102,307,339,455
54557,101,312,342,450
54659,102,330,343,483
54759,100,352,315,484
54860,101,360,297,498
54962,102,389,302,472
55063,101,368,287,483
55164,101,399,311,471
55266,102,401,319,465
55367,101,398,341,432
55468,101,379,352,409
55569,101,367,364,417
55670,101,351,371,417
55772,102,344,357,432
55873,101,326,340,440
55974,101,320,340,442
56076,102,318,341,452
56176,100,344,320,481
56278,102,363,294,481
56379,101,353,284,467
56480,101,370,291,475
56582,102,392,307,482
56683,101,407,315,470
56784,101,408,328,441
56885,101,402,333,436
56986,101,378,357,417
57088,102,362,362,430
57189,101,340,361,431
57290,101,333,355,437
57392,102,329,360,437
57493,101,335,341,463
57593,100,325,326,465
57695,102,346,306,484
57796,101,370,302,468
57897,101,391,287,502
57999,102,400,296,484
58100,101,399,312,468
58202,102,398,326,458
58302,100,388,339,437
58403,101,386,354,421
58505,102,350,360,412
58606,101,342,362,428
58707,101,341,359,429
58809,102,321,356,432
58910,101,337,348,445
59011,101,311,337,451
59112,101,331,307,489
59213,101,357,304,477
59315,102,375,278,491
59416,101,389,286,482
59517,101,388,302,468
59619,102,420,326,455
59719,100,389,317,458
59821,102,382,331,436
59922,101,369,340,432
60023,101,355,359,433
60125,102,332,356,427
60226,101,325,359,437
