Time,Delta Time,X,Y,Z
40385,101,417,312,472
40486,101,428,317,484
40587,101,409,339,453
40688,101,403,368,421
40790,102,405,363,435
40891,101,381,375,425
40992,101,347,376,423
41094,102,329,365,424
41195,101,326,361,433
41295,100,336,347,459
41397,102,327,344,466
41498,101,362,318,488
41600,102,395,310,484
41701,101,408,311,477
41802,101,401,312,471
41904,102,412,327,463
42004,100,402,333,464
42105,101,408,355,431
42207,102,403,355,434
42308,101,389,371,428
42409,101,364,374,423
42511,102,334,371,417
42612,101,346,366,437
42713,101,331,358,455
42814,101,338,347,473
42915,101,320,334,483
43017,102,336,320,495
43118,101,394,314,497
43219,101,368,319,468
43321,102,400,313,487
43421,100,429,326,470
43523,102,405,340,439
43624,101,419,347,436
43725,101,388,358,426
43827,102,366,355,420
43928,101,340,363,437
44029,101,303,370,406
44130,101,331,357,460
44231,101,325,350,462
44333,102,343,330,478
44434,101,336,307,475
44535,101,384,291,493
44637,102,391,299,473
44738,101,392,296,471
44838,100,406,304,463
44940,102,407,324,450
45041,101,415,340,439
45143,102,386,358,417
45244,101,378,371,421
45345,101,338,371,421
45447,102,339,373,433
45547,100,329,365,444
45648,101,336,362,449
45750,102,326,345,466
45851,101,347,330,467
45953,102,336,321,464
46054,101,356,305,474
46155,101,380,297,482
46256,101,394,299,488
46357,101,402,311,475
46458,101,407,334,443
46560,102,411,345,442
46661,101,387,355,420
46763,102,361,371,410
46864,101,347,379,422
46964,100,335,368,445
47066,102,312,364,437
47167,101,331,360,447
47268,101,321,343,463
47370,102,308,325,468
47471,101,309,314,487
47572,101,335,306,494
47673,101,332,311,464
47774,101,363,314,468
47876,102,347,324,476
47977,101,400,346,471
48078,101,407,291,501
48180,102,382,325,466
48281,101,373,335,447
48381,100,348,348,442
48483,102,331,359,424
48584,101,320,349,435
48686,102,321,356,444
48787,101,327,338,456
48888,101,318,336,448
48990,102,324,327,465
49090,100,337,320,473
49191,101,372,298,505
49293,102,365,301,484
49394,101,378,305,479
49496,102,399,319,479
49597,101,379,336,447
49698,101,381,345,437
49799,101,384,359,416
49900,101,353,359,421
50001,101,340,363,409
50103,102,328,363,423
50204,101,316,349,447
50306,102,347,329,462
50407,101,318,323,455
50507,100,330,307,463
50609,102,359,293,492
50710,101,366,293,478
50811,101,395,304,481
50913,102,400,308,487
51014,101,388,321,473
51116,102,389,340,446
51216,100,387,352,430
51317,101,368,355,436
51419,102,342,360,413
51520,101,337,357,439
51621,101,336,355,456
51723,102,323,350,447
51824,101,328,341,453
51924,100,320,329,449
52026,102,326,311,471
52127,101,343,311,469
52229,102,357,301,483
52330,101,380,299,484
52431,101,366,304,480
52533,102,373,316,474
52633,100,384,331,452
52734,101,396,352,432
52836,102,380,351,416
52937,101,360,358,423
53039,102,355,369,430
53140,101,341,365,429
53241,101,331,352,441
53342,101,330,343,447
53443,101,327,340,451
53544,101,350,335,465
53646,102,366,313,501
53747,101,370,312,480
53849,102,372,317,473
53950,101,381,310,479
54050,100,393,320,464
54152,102,382,323,480
54253,101,367,346,453
54354,101,365,345,434
54456,102,383,336,451
54557,101,358,370,427
54659,102,344,373,431
54759,100,337,364,440
54860,101,336,369,439
54962,102,356,367,452
55063,101,325,348,462
55164,101,319,349,458
55266,102,348,333,472
55367,101,362,286,527
55468,101,379,302,508
55569,101,384,318,488
55670,101,392,325,474
55772,102,394,345,443
55873,101,379,354,437
55974,101,382,366,441
56076,102,349,377,411
56176,100,334,365,420
56278,102,335,365,420
56379,101,326,361,432
56480,101,330,336,472
56582,102,327,313,514
56683,101,354,309,494
56784,101,360,312,476
56885,101,381,299,478
56986,101,398,314,484
57088,102,407,329,465
57189,101,408,347,444
57290,101,383,363,423
57392,102,364,375,423
57493,101,352,382,431
57593,100,356,383,427
57695,102,332,373,426
57796,101,314,358,440
57897,101,302,342,458
57999,102,327,335,454
58100,101,351,312,485
58202,102,384,319,491
58302,100,386,313,486
58403,101,404,327,480
58505,102,398,339,464
58606,101,373,352,452
58707,101,384,373,439
58809,102,373,381,440
58910,101,347,395,411
59011,101,335,385,414
59112,101,322,369,410
59213,101,314,350,450
59315,102,310,355,450
59416,101,322,325,483
59517,101,347,317,487
59619,102,379,299,503
59719,100,385,315,482
59821,102,400,331,469
59922,101,399,343,460
60023,101,381,355,444
60125,102,381,375,427
60226,101,361,387,392
60327,101,356,387,413
60428,101,344,374,428
60529,101,310,363,424
60631,102,326,338,459
