Time,Delta Time,X,Y,Z
14368,0,374,304,477
14470,102,354,308,451
14571,101,360,313,452
14672,101,350,316,446
14368,-304,374,304,477
14470,102,354,308,451
14571,101,360,313,452
14672,101,350,316,446
0,-14672,360,308,480
100,100,367,310,481
201,101,369,327,463
303,102,375,331,471
404,101,373,347,425
504,100,361,342,439
606,102,360,352,431
707,101,346,367,438
808,101,333,362,436
909,101,326,361,435
1010,101,328,350,463
1112,102,322,337,456
1213,101,308,316,459
1314,101,332,309,488
1415,101,332,304,474
1516,101,382,311,483
1617,101,367,307,475
1719,102,368,308,483
1820,101,362,321,480
1922,102,365,333,457
2022,100,377,349,440
2123,101,368,354,431
2225,102,350,356,423
2326,101,341,359,430
2427,101,323,361,424
2528,101,355,356,443
2629,101,313,323,461
2731,102,329,324,471
2832,101,323,306,481
2933,101,345,307,496
3034,101,362,310,472
3135,101,371,306,488
3236,101,383,323,475
3338,102,370,329,456
3439,101,369,344,439
3539,100,377,348,452
3641,102,355,345,442
3742,101,346,357,431
3844,102,334,364,421
3945,101,313,357,424
4046,101,316,329,460
4147,101,344,323,478
4248,101,336,301,496
4349,101,367,303,491
4451,102,355,288,494
4552,101,357,291,482
4653,101,375,310,469
4754,101,368,319,459
4855,101,367,335,440
4957,102,360,345,453
5058,101,354,349,446
5158,100,341,357,435
5260,102,333,353,431
5361,101,319,349,421
5463,102,320,347,432
5564,101,317,325,452
5665,101,299,313,464
5766,101,319,296,480
5867,101,339,283,491
5968,101,367,288,487
6070,102,388,294,500
6171,101,379,304,476
6272,101,381,322,464
6373,101,350,335,444
6474,101,364,358,420
6576,102,351,359,423
6677,101,338,366,431
6777,100,334,360,432
6879,102,324,359,425
6980,101,311,343,432
7081,101,315,317,461
7183,102,311,304,487
7284,101,347,292,478
7385,101,333,289,492
7486,101,348,295,481
7587,101,374,295,492
7689,102,377,313,479
7790,101,360,328,441
7890,100,359,339,423
7992,102,357,346,437
8093,101,347,359,440
8195,102,335,357,440
8296,101,318,354,433
8397,101,321,350,440
8498,101,323,327,459
8599,101,313,318,448
8700,101,326,301,476
8802,102,354,293,501
8903,101,357,291,473
9004,101,382,292,484
9105,101,388,305,486
9206,101,384,312,467
9308,102,375,336,444
9409,101,368,347,433
9509,100,356,357,429
9611,102,335,368,411
9712,101,329,362,421
9814,102,323,356,435
9915,101,319,340,459
10016,101,318,327,472
10117,101,286,296,470
10218,101,337,300,493
10319,101,370,296,494
10421,102,376,291,502
10522,101,401,308,494
10624,102,368,318,448
10725,101,382,332,453
10825,100,380,353,434
10927,102,350,357,424
11028,101,347,362,432
11129,101,338,357,433
11231,102,316,347,437
11332,101,328,347,431
11433,101,334,335,436
11534,101,333,323,469
11635,101,338,302,486
11737,102,325,295,477
11838,101,350,292,460
11939,101,374,290,494
12041,102,386,314,485
12142,101,382,326,461
12242,100,356,329,454
12344,102,361,340,445
12445,101,354,349,425
12547,102,331,350,431
12648,101,334,353,433
12749,101,351,345,445
12851,102,309,340,415
12951,100,301,326,439
13052,101,290,310,450
13154,102,324,295,496
13255,101,346,273,494
13357,102,361,274,488
13458,101,391,298,480
13559,101,392,302,480
13660,101,382,321,453
13761,101,370,335,430
13862,101,357,361,411
13964,102,335,364,424
14065,101,325,356,439
14167,102,313,345,453
14268,101,308,342,437
14368,100,312,320,460
14470,102,317,301,487
14571,101,332,299,466
14672,101,335,283,485
14774,102,349,284,478
14875,101,371,288,492
14977,102,382,298,480
15077,100,372,316,445
15178,101,363,330,439
15280,102,346,338,442
15381,101,338,350,437
15482,101,329,361,429
15584,102,330,365,432
15685,101,312,355,430
15785,100,311,351,437
15887,102,329,323,482
15988,101,309,309,470
16090,102,306,299,468
16191,101,328,292,479
16292,101,344,284,483
16394,102,381,291,501
16494,100,372,300,487
16595,101,355,308,472
16697,102,354,334,440
16798,101,354,341,444
16900,102,352,343,450
17001,101,330,350,449
17102,101,320,354,442
17203,101,309,359,439
17304,101,314,346,453
17405,101,308,337,444
17507,102,298,315,457
17608,101,316,303,465
17710,102,346,295,479
17811,101,324,284,472
17911,100,342,282,491
18013,102,373,301,482
18114,101,379,317,475
18215,101,364,331,451
18317,102,366,340,433
18418,101,332,351,430
18520,102,333,357,439
18620,100,311,355,444
18721,101,308,355,442
18823,102,312,357,431
18924,101,299,341,441
19025,101,308,335,446
19127,102,283,294,474
19228,101,307,286,465
19329,101,316,269,487
19430,101,350,273,485
19531,101,357,283,486
19633,102,366,302,478
19734,101,360,317,461
19835,101,362,330,445
19937,102,360,354,418
20037,100,330,359,422
20139,102,323,366,429
20240,101,313,365,420
20341,101,294,351,423
20443,102,313,342,457
20544,101,267,308,467
20645,101,299,310,472
20746,101,299,276,490
20847,101,333,285,480
20948,101,362,289,494
21050,102,374,301,484
21151,101,362,313,457
21253,102,345,324,452
21354,101,353,348,438
21454,100,342,356,426
21556,102,319,356,425
21657,101,316,361,421
21758,101,317,354,429
21860,102,304,337,450
21961,101,284,324,444
22063,102,294,301,464
22163,100,314,301,463
22264,101,316,282,474
22366,102,353,289,487
22467,101,360,297,481
22568,101,377,313,472
22670,102,369,324,464
22771,101,361,337,439
22872,101,359,349,429
22973,101,329,349,433
23074,101,319,361,431
23176,102,302,349,428
23277,101,307,343,435
23378,101,295,328,454
23480,102,308,319,454
23580,100,329,303,474
23682,102,325,279,498
23783,101,328,285,464
23884,101,354,287,477
23986,102,367,300,480
24087,101,362,306,473
24188,101,359,329,450
24289,101,362,340,431
24390,101,351,341,440
24492,102,337,358,443
24593,101,325,362,433
24694,101,316,356,423
24796,102,307,349,435
24897,101,292,329,441
24997,100,299,307,462
25099,102,333,300,485
25200,101,314,293,462
25302,102,321,275,473
25403,101,336,281,497
25504,101,355,293,480
25606,102,357,309,457
25706,100,367,322,453
25807,101,347,340,428
25909,102,341,346,436
26010,101,320,354,440
26112,102,314,358,429
26213,101,302,352,430
26314,101,304,351,435
26415,101,304,336,436
26516,101,279,308,462
26617,101,310,289,486
26719,102,335,287,482
26820,101,344,276,481
26921,101,374,287,484
27023,102,373,294,483
27123,100,360,309,462
27225,102,349,326,449
27326,101,347,340,445
27427,101,345,351,439
27529,102,329,359,433
27630,101,323,360,436
27731,101,307,355,436
27832,101,299,346,439
27933,101,299,339,447
28035,102,297,317,464
28136,101,305,305,469
28237,101,321,282,491
28339,102,333,289,475
28440,101,341,280,477
28540,100,368,290,488
28642,102,367,295,478
28743,101,369,320,458
28845,102,362,338,432
28946,101,355,348,433
29047,101,335,351,436
29149,102,338,362,435
29249,100,322,356,427
29350,101,301,348,429
29452,102,327,345,445
29553,101,287,321,428
29655,102,312,315,454
29756,101,333,287,501
29857,101,352,294,471
29958,101,370,291,477
30059,101,363,298,476
30160,101,348,306,475
30262,102,355,319,463
30363,101,355,333,454
30465,102,347,346,443
30566,101,344,349,431
30666,100,329,363,421
30768,102,321,355,439
30869,101,315,358,431
30970,101,309,337,451
31072,102,287,328,432
31173,101,290,306,458
31275,102,313,289,487
31375,100,321,274,487
31476,101,338,280,470
31578,102,351,288,481
31679,101,359,303,477
31780,101,364,319,462
31882,102,363,333,450
31983,101,375,348,428
32083,100,357,351,427
32185,102,337,362,425
32286,101,326,351,441
32388,102,300,350,423
32489,101,313,335,452
32590,101,310,315,472
32692,102,306,299,468
32792,100,292,286,452
32893,101,344,294,481
32995,102,343,284,480
33096,101,379,298,487
33198,102,350,304,470
33299,101,341,322,471
33400,101,353,329,460
33501,101,350,345,423
33602,101,331,348,414
33703,101,319,351,438
33805,102,307,357,429
33906,101,308,344,429
34008,102,289,330,454
34109,101,308,320,446
34209,100,328,297,467
34311,102,334,269,495
34412,101,360,268,505
34513,101,378,290,471
34615,102,363,304,460
34716,101,351,325,454
34818,102,350,321,481
34918,100,350,346,429
