Time,Delta Time,X,Y,Z
12142,101,387,300,472
12242,100,377,283,489
12344,102,378,289,480
12445,101,413,310,485
12547,102,405,332,460
12648,101,388,354,432
12749,101,366,367,414
12851,102,359,379,417
12951,100,334,379,411
13052,101,325,354,444
13154,102,322,349,452
13255,101,316,348,459
13357,102,304,325,469
13458,101,347,323,482
13559,101,381,291,506
13660,101,359,292,485
13761,101,380,302,488
13862,101,402,320,481
13964,102,402,346,443
14065,101,373,361,422
14167,102,373,369,427
14268,101,359,376,426
14368,100,343,374,417
14470,102,332,360,443
14571,101,314,355,443
14672,101,304,336,468
14774,102,312,321,490
14875,101,341,316,478
14977,102,362,310,475
15077,100,389,291,496
15178,101,398,306,478
15280,102,416,324,474
15381,101,396,339,454
15482,101,376,358,431
15584,102,359,377,406
15685,101,348,374,433
15785,100,324,364,444
15887,102,306,360,437
15988,101,333,355,449
16090,102,343,348,457
16191,101,330,332,472
16292,101,343,310,491
16394,102,355,304,476
16494,100,375,291,481
16595,101,400,304,493
16697,102,402,321,473
16798,101,390,341,451
16900,102,380,358,425
17001,101,353,367,430
17102,101,348,377,419
17203,101,334,377,425
17304,101,318,356,440
17405,101,321,349,446
17507,102,323,332,464
17608,101,332,319,490
17710,102,362,306,500
17811,101,388,311,485
17911,100,382,297,482
18013,102,397,302,477
18114,101,413,323,480
18215,101,405,339,454
18317,102,385,361,431
18418,101,377,373,421
18520,102,338,372,436
18620,100,337,367,439
18721,101,323,369,433
18823,102,332,357,437
18924,101,339,345,450
19025,101,344,337,476
19127,102,355,320,502
19228,101,351,314,469
19329,101,369,298,490
19430,101,402,308,487
19531,101,411,332,468
19633,102,390,350,450
19734,101,362,353,447
19835,101,371,363,441
19937,102,351,373,422
20037,100,351,380,427
20139,102,339,367,434
20240,101,324,359,441
20341,101,331,350,452
20443,102,307,329,473
20544,101,339,321,477
20645,101,347,303,484
20746,101,376,302,480
20847,101,385,300,478
20948,101,388,306,476
21050,102,396,330,458
21151,101,388,340,451
21253,102,368,353,451
21354,101,343,367,417
21454,100,340,374,424
21556,102,345,360,438
21657,101,328,366,430
21758,101,317,351,446
21860,102,318,337,462
21961,101,295,317,459
22063,102,352,274,530
22163,100,355,295,485
22264,101,376,300,470
22366,102,370,293,473
22467,101,395,307,483
22568,101,392,328,463
22670,102,372,344,446
22771,101,350,364,418
22872,101,346,368,423
22973,101,349,368,434
23074,101,338,366,432
23176,102,327,355,452
23277,101,309,350,449
23378,101,322,337,460
23480,102,338,322,458
23580,100,366,324,449
23682,102,375,287,488
23783,101,394,304,482
23884,101,385,302,483
23986,102,404,321,483
24087,101,388,335,457
24188,101,372,349,437
24289,101,368,361,419
24390,101,353,375,423
24492,102,352,384,430
24593,101,333,366,446
24694,101,320,366,444
24796,102,325,352,447
24897,101,326,348,455
24997,100,339,326,478
25099,102,344,313,472
25200,101,357,299,470
25302,102,350,301,472
25403,101,371,297,481
25504,101,385,306,479
25606,102,398,324,460
25706,100,381,330,445
25807,101,367,349,443
25909,102,353,365,450
26010,101,357,373,440
26112,102,336,372,430
26213,101,337,367,437
26314,101,327,357,443
26415,101,346,356,436
26516,101,328,331,458
26617,101,347,324,475
26719,102,365,323,469
26820,101,375,288,488
26921,101,385,295,491
27023,102,391,302,480
27123,100,408,321,476
27225,102,402,340,444
27326,101,395,351,437
27427,101,373,370,428
27529,102,356,384,420
27630,101,330,381,415
27731,101,324,371,432
27832,101,323,356,448
27933,101,339,357,444
28035,102,339,326,462
28136,101,334,311,469
28237,101,360,303,485
28339,102,360,298,489
28440,101,370,304,469
28540,100,374,299,487
28642,102,399,320,478
28743,101,381,326,464
28845,102,378,347,436
28946,101,371,358,440
29047,101,355,369,430
29149,102,345,372,427
29249,100,331,368,433
29350,101,319,352,445
29452,102,332,351,438
29553,101,353,340,457
29655,102,326,328,481
29756,101,347,309,489
29857,101,350,290,492
29958,101,374,296,478
30059,101,375,295,485
30160,101,402,305,484
30262,102,412,325,475
30363,101,384,344,438
30465,102,384,355,434
30566,101,361,372,416
30666,100,356,374,428
30768,102,330,365,427
30869,101,296,342,459
30970,101,317,343,450
31072,102,320,331,456
31173,101,337,306,487
31275,102,381,281,504
31375,100,384,286,482
31476,101,380,294,467
31578,102,393,307,470
31679,101,411,328,459
31780,101,382,332,449
31882,102,371,349,430
31983,101,351,373,417
32083,100,348,372,429
32185,102,332,364,428
32286,101,311,356,447
32388,102,335,346,458
32489,101,333,331,456
32590,101,333,319,468
32692,102,354,305,487
32792,100,353,300,467
32893,101,381,296,473
32995,102,372,292,484
33096,101,384,310,468
33198,102,387,320,464
33299,101,401,346,434
33400,101,376,348,439
33501,101,359,356,439
33602,101,350,371,427
33703,101,343,368,434
33805,102,345,367,429
33906,101,312,358,429
34008,102,320,354,441
34109,101,319,336,461
34209,100,323,318,482
34311,102,335,306,475
34412,101,372,297,475
34513,101,368,294,482
34615,102,371,296,477
34716,101,412,315,488
34818,102,382,328,453
34918,100,378,355,424
35019,101,361,353,433
35121,102,356,366,431
35222,101,335,368,429
35323,101,332,367,424
35425,102,320,361,428
35526,101,321,351,441
35627,101,310,337,464
35728,101,340,313,483
35829,101,368,301,483
35931,102,388,301,471
36032,101,381,296,496
36133,101,395,318,470
36235,102,393,327,460
36335,100,391,344,450
36436,101,368,353,432
36538,102,356,365,413
36639,101,346,376,418
36741,102,343,369,435
36842,101,328,356,442
36943,101,329,349,453
37044,101,327,340,456
37145,101,331,326,461
37246,101,375,299,510
37348,102,374,296,496
37449,101,371,295,486
37551,102,385,310,475
37652,101,391,329,454
37752,100,380,344,428
37854,102,371,348,430
37955,101,369,357,445
38056,101,360,369,428
38158,102,342,368,431
38259,101,320,346,436
38361,102,326,358,421
38461,100,345,362,458
38562,101,321,331,479
38664,102,316,306,489
38765,101,363,283,507
38866,101,378,299,478
38968,102,393,311,462
39069,101,420,326,479
39170,101,388,331,456
39271,101,381,336,452
39372,101,369,356,445
39474,102,361,362,423
39575,101,353,370,434
39676,101,333,373,432
39778,102,322,355,446
39878,100,337,357,445
39980,102,350,357,443
40081,101,330,338,472
40182,101,335,315,461
40284,102,375,306,484
40385,101,387,302,488
40486,101,388,302,475
40587,101,417,318,485
40688,101,401,329,464
40790,102,392,349,449
40891,101,375,363,433
40992,101,350,372,421
41094,102,347,377,428
41195,101,335,369,430
41295,100,317,359,432
41397,102,320,351,433
41498,101,319,332,472
41600,102,332,309,484
41701,101,362,304,479
41802,101,372,296,475
41904,102,383,300,468
42004,100,407,312,477
42105,101,402,325,479
42207,102,380,341,441
42308,101,384,360,423
42409,101,363,365,415
42511,102,346,372,420
42612,101,337,365,438
42713,101,301,357,439
42814,101,307,348,459
42915,101,314,342,449
43017,102,330,328,464
43118,101,333,303,476
43219,101,369,294,491
43321,102,382,302,488
43421,100,371,312,476
43523,102,375,323,475
43624,101,373,345,439
43725,101,393,354,442
43827,102,373,361,422
43928,101,363,368,433
44029,101,352,371,438
44130,101,331,361,434
44231,101,329,349,442
44333,102,309,337,440
44434,101,322,333,475
44535,101,330,308,485
44637,102,354,294,487
44738,101,377,299,473
44838,100,382,300,478
44940,102,410,315,479
45041,101,390,326,463
45143,102,384,347,449
45244,101,371,362,416
45345,101,356,358,429
45447,102,335,364,440
45547,100,343,362,436
45648,101,337,369,427
45750,102,327,348,455
45851,101,333,335,465
45953,102,364,340,463
46054,101,335,315,467
46155,101,363,307,475
46256,101,351,288,496
46357,101,371,303,468
46458,101,389,307,470
46560,102,398,316,476
46661,101,385,336,450
46763,102,371,345,432
46864,101,352,360,428
46964,100,361,377,426
47066,102,353,368,421
47167,101,330,363,432
47268,101,329,352,454
47370,102,330,351,440
47471,101,326,339,452
47572,101,373,316,488
47673,101,364,306,473
47774,101,383,295,477
47876,102,389,308,472
47977,101,403,320,492
48078,101,378,320,468
48180,102,375,345,435
48281,101,383,355,431
48381,100,361,360,429
48483,102,357,366,431
48584,101,347,361,428
48686,102,320,351,430
48787,101,334,340,477
48888,101,339,330,472
48990,102,325,317,439
49090,100,386,307,468
49191,101,362,291,487
49293,102,383,300,480
49394,101,409,312,469
49496,102,406,317,471
49597,101,398,346,429
49698,101,377,352,428
49799,101,353,357,425
49900,101,355,368,435
50001,101,349,361,423
50103,102,325,354,426
50204,101,340,349,437
50306,102,318,336,449
50407,101,322,298,462
50507,100,384,288,487
50609,102,375,294,466
50710,101,369,276,486
50811,101,378,306,466
50913,102,414,319,477
51014,101,397,336,456
51116,102,385,357,419
51216,100,353,365,423
51317,101,341,368,435
51419,102,344,368,426
51520,101,329,364,437
51621,101,341,355,454
51723,102,322,336,466
51824,101,361,313,503
51924,100,355,311,482
52026,102,382,292,480
52127,101,392,296,480
52229,102,396,306,473
52330,101,393,321,467
52431,101,382,336,459
52533,102,357,352,441
52633,100,363,364,415
52734,101,352,357,420
52836,102,346,366,431
52937,101,342,365,429
53039,102,328,355,432
53140,101,322,352,444
53241,101,328,338,460
53342,101,350,317,477
53443,101,369,312,464
53544,101,374,304,471
53646,102,380,301,476
53747,101,386,311,469
53849,102,409,322,482
53950,101,390,333,457
54050,100,382,352,427
54152,102,365,351,433
54253,101,364,367,420
54354,101,351,365,432
54456,102,333,356,438
54557,101,320,358,432
54659,102,348,347,446
54759,100,333,336,458
54860,101,333,323,445
54962,102,318,299,462
55063,101,362,293,492
55164,101,383,288,484
55266,102,386,299,468
55367,101,411,313,480
55468,101,406,320,470
55569,101,382,338,435
55670,101,378,351,425
55772,102,341,369,400
55873,101,353,374,420
55974,101,336,362,445
56076,102,331,360,433
56176,100,329,358,436
56278,102,327,352,433
56379,101,322,308,483
56480,101,371,309,490
56582,102,387,310,473
56683,101,378,299,471
56784,101,396,305,472
56885,101,402,312,478
56986,101,392,327,465
57088,102,386,338,440
57189,101,377,358,427
57290,101,357,375,399
57392,102,342,365,432
57493,101,322,361,428
57593,100,314,352,434
57695,102,338,345,441
57796,101,336,335,457
57897,101,338,317,485
57999,102,355,299,489
58100,101,383,290,472
58202,102,400,300,474
58302,100,399,306,479
58403,101,398,316,473
58505,102,381,338,447
58606,101,397,351,437
58707,101,364,350,430
58809,102,352,360,427
58910,101,336,369,418
59011,101,337,357,432
59112,101,335,350,444
59213,101,335,351,457
59315,102,349,330,483
59416,101,345,310,488
59517,101,365,308,480
59619,102,363,290,477
59719,100,386,304,469
59821,102,373,303,479
59922,101,407,321,492
60023,101,388,325,475
60125,102,388,354,421
60226,101,379,354,431
60327,101,351,359,423
60428,101,346,363,430
60529,101,323,356,445
60631,102,311,349,446
60732,101,320,336,453
60833,101,312,332,462
60935,102,327,303,497
61036,101,361,307,477
61136,100,379,302,479
61238,102,383,305,479
61339,101,391,315,474
61441,102,392,329,457
61542,101,402,339,446
61643,101,395,351,427
