Time,Delta Time,X,Y,Z
37449,101,354,353,322
37551,102,334,343,356
37652,101,266,314,429
37752,100,293,284,518
37854,102,427,276,608
37955,101,544,339,521
38056,101,474,353,380
38158,102,389,345,333
38259,101,320,347,356
38361,102,261,310,447
38461,100,273,259,550
38562,101,449,262,609
38664,102,565,341,497
38765,101,457,353,384
38866,101,395,357,324
38968,102,333,341,348
39069,101,305,312,426
39170,101,277,290,500
39271,101,395,257,580
39372,101,525,312,544
39474,102,479,330,434
39575,101,397,349,340
39676,101,325,355,328
39778,102,255,323,373
39878,100,284,268,535
39980,102,365,272,592
40081,101,495,299,562
40182,101,484,326,464
40284,102,425,350,362
40385,101,362,368,332
40486,101,292,369,338
40587,101,340,310,460
40688,101,249,260,513
40790,102,428,255,598
40891,101,540,312,536
40992,101,452,348,390
41094,102,392,357,347
41195,101,349,359,359
41295,100,282,320,402
41397,102,275,307,479
41498,101,368,245,559
41600,102,493,302,576
41701,101,500,311,491
41802,101,430,355,348
41904,102,347,349,332
42004,100,297,352,370
42105,101,260,312,465
42207,102,310,284,532
42308,101,451,251,631
42409,101,545,331,511
42511,102,449,352,384
42612,101,397,352,349
42713,101,296,362,343
42814,101,257,303,433
42915,101,252,274,502
43017,102,393,246,615
43118,101,545,325,527
43219,101,473,333,425
43321,102,392,353,346
43421,100,319,352,348
43523,102,287,342,394
43624,101,279,302,470
43725,101,342,265,567
43827,102,487,325,535
43928,101,518,348,468
44029,101,472,373,353
44130,101,367,350,333
44231,101,325,346,368
44333,102,256,311,450
44434,101,288,294,506
44535,101,452,266,601
44637,102,540,335,504
44738,101,465,353,377
44838,100,398,346,334
44940,102,338,368,347
45041,101,269,340,386
45143,102,271,292,498
45244,101,358,275,573
45345,101,530,303,553
45447,102,518,321,469
45547,100,417,348,363
45648,101,374,353,346
45750,102,286,339,364
45851,101,253,307,461
45953,102,294,265,538
46054,101,409,266,601
46155,101,529,330,506
46256,101,489,362,381
46357,101,404,337,364
46458,101,330,339,352
46560,102,275,316,396
46661,101,238,277,478
46763,102,376,234,644
46864,101,497,293,535
46964,100,481,325,433
47066,102,416,342,351
47167,101,354,337,344
47268,101,263,330,379
47370,102,269,304,449
47471,101,337,278,555
47572,101,428,251,613
47673,101,516,319,498
47774,101,463,350,384
47876,102,401,360,319
47977,101,322,340,334
48078,101,285,302,409
48180,102,280,262,535
48281,101,382,264,604
48381,100,481,292,534
48483,102,493,346,411
48584,101,438,351,331
48686,102,331,330,350
48787,101,244,316,381
48888,101,241,293,501
48990,102,409,279,629
49090,100,488,309,541
49191,101,480,341,419
49293,102,387,333,351
49394,101,329,350,348
49496,102,263,325,402
49597,101,273,279,498
49698,101,377,240,621
49799,101,490,308,515
49900,101,498,314,434
50001,101,424,356,333
50103,102,349,343,339
50204,101,277,338,371
50306,102,271,297,466
50407,101,339,271,560
50507,100,348,222,597
50609,102,507,308,515
50710,101,451,341,395
50811,101,419,345,340
50913,102,323,342,345
51014,101,228,296,426
51116,102,255,274,511
51216,100,342,232,600
51317,101,533,274,545
51419,102,458,314,407
51520,101,400,354,314
51621,101,299,349,324
51723,102,258,290,422
51824,101,231,248,522
51924,100,383,236,629
52026,102,454,292,523
52127,101,475,338,411
52229,102,404,354,332
52330,101,330,334,349
52431,101,245,307,380
52533,102,222,252,539
52633,100,381,255,611
52734,101,524,304,538
52836,102,479,327,424
52937,101,421,363,335
53039,102,331,344,329
53140,101,263,299,406
53241,101,244,272,506
53342,101,343,253,581
53443,101,503,290,564
53544,101,490,324,446
53646,102,443,361,326
53747,101,358,328,342
53849,102,292,323,383
53950,101,202,266,442
54050,100,351,255,589
54152,102,496,295,562
54253,101,513,320,465
54354,101,457,355,362
54456,102,344,359,311
54557,101,291,328,372
54659,102,245,272,475
54759,100,364,221,611
54860,101,480,293,559
54962,102,518,328,450
55063,101,433,345,355
55164,101,349,338,332
55266,102,264,294,387
55367,101,255,282,477
55468,101,358,237,601
55569,101,498,299,540
55670,101,507,325,435
55772,102,415,343,332
55873,101,315,332,344
55974,101,263,313,398
56076,102,300,298,485
56176,100,453,255,613
56278,102,559,334,494
56379,101,484,339,422
56480,101,428,361,344
56582,102,327,334,316
56683,101,262,300,426
56784,101,265,307,487
56885,101,395,248,629
56986,101,485,315,501
57088,102,514,368,407
57189,101,427,366,330
57290,101,333,334,335
57392,102,246,298,388
57493,101,239,262,538
57593,100,384,252,612
57695,102,527,315,515
57796,101,543,352,422
57897,101,423,353,351
57999,102,332,342,319
58100,101,274,311,385
58202,102,256,282,527
58302,100,404,253,629
58403,101,547,334,505
58505,102,496,360,383
58606,101,411,371,310
58707,101,321,347,340
58809,102,259,310,441
58910,101,284,276,537
59011,101,431,284,605
59112,101,522,325,509
59213,101,481,339,435
59315,102,408,361,341
59416,101,326,342,349
59517,101,253,324,412
59619,102,267,277,538
59719,100,440,246,644
59821,102,502,323,502
59922,101,533,358,420
60023,101,463,348,359
60125,102,330,323,326
60226,101,248,325,382
60327,101,254,297,489
60428,101,456,251,639
60529,101,509,319,522
60631,102,494,334,438
60732,101,420,360,324
