Time,Delta Time,X,Y,Z
36335,100,443,297,485
36436,101,423,335,427
36538,102,406,356,398
36639,101,366,364,376
36741,102,328,345,376
36842,101,317,351,413
36943,101,332,313,489
37044,101,379,285,544
37145,101,393,290,508
37246,101,412,294,496
37348,102,430,321,466
37449,101,421,347,425
37551,102,392,353,401
37652,101,368,360,391
37752,100,337,355,398
37854,102,321,346,411
37955,101,306,307,464
38056,101,362,271,554
38158,102,395,274,522
38259,101,422,286,492
38361,102,448,315,472
38461,100,413,340,421
38562,101,402,363,399
38664,102,360,356,384
38765,101,319,356,393
38866,101,319,338,422
38968,102,304,281,475
39069,101,363,275,501
39170,101,426,268,516
39271,101,440,270,499
39372,101,430,299,472
39474,102,436,333,440
39575,101,397,354,398
39676,101,374,357,391
39778,102,334,354,396
39878,100,298,332,412
39980,102,311,296,469
40081,101,352,260,547
40182,101,372,267,513
40284,102,429,284,502
40385,101,402,304,461
40486,101,411,336,430
40587,101,387,363,387
40688,101,339,359,389
40790,102,308,348,399
40891,101,294,331,427
40992,101,308,287,501
41094,102,367,281,533
41195,101,402,281,502
41295,100,414,290,482
41397,102,431,314,458
41498,101,433,342,429
41600,102,401,366,378
41701,101,341,360,357
41802,101,316,352,371
41904,102,272,299,478
42004,100,330,280,529
42105,101,372,273,538
42207,102,385,289,490
42308,101,416,310,473
42409,101,418,329,452
42511,102,414,347,420
42612,101,370,352,383
42713,101,340,371,376
42814,101,305,335,401
42915,101,308,314,447
43017,102,328,295,506
43118,101,377,273,522
43219,101,425,283,511
43321,102,439,301,498
43421,100,439,340,446
43523,102,384,350,390
43624,101,352,358,381
43725,101,325,353,395
43827,102,294,340,418
43928,101,305,310,472
44029,101,342,255,531
44130,101,415,271,513
44231,101,441,288,505
44333,102,451,315,474
44434,101,428,343,425
44535,101,398,358,390
44637,102,346,357,368
44738,101,312,341,390
44838,100,290,319,446
44940,102,296,262,514
45041,101,348,262,527
45143,102,434,276,511
45244,101,450,296,496
45345,101,439,326,438
45447,102,404,347,391
45547,100,345,347,380
45648,101,308,352,390
45750,102,315,341,427
45851,101,310,310,478
45953,102,321,274,510
46054,101,392,274,523
46155,101,446,279,521
46256,101,419,304,475
46357,101,417,338,452
46458,101,415,368,397
46560,102,368,365,371
46661,101,333,374,375
46763,102,340,351,414
46864,101,307,311,457
46964,100,330,279,488
47066,102,387,277,493
47167,101,409,266,520
47268,101,431,294,492
47370,102,408,326,454
47471,101,417,358,417
47572,101,381,349,386
47673,101,337,360,386
47774,101,305,350,409
47876,102,326,324,448
47977,101,297,292,485
48078,101,347,267,527
48180,102,438,295,514
48281,101,442,302,505
48381,100,426,332,456
48483,102,413,358,406
48584,101,380,356,399
48686,102,343,360,408
48787,101,327,357,424
48888,101,315,345,436
48990,102,300,307,495
49090,100,313,287,503
49191,101,383,270,535
49293,102,405,293,501
49394,101,403,318,457
49496,102,421,348,430
49597,101,398,360,405
49698,101,356,366,411
49799,101,337,357,422
49900,101,310,349,417
50001,101,292,313,460
50103,102,376,283,538
50204,101,405,296,515
50306,102,409,296,504
50407,101,436,331,465
50507,100,405,344,414
50609,102,379,355,390
50710,101,343,372,394
50811,101,300,354,406
50913,102,320,337,439
51014,101,328,303,495
51116,102,372,285,519
51216,100,396,290,500
51317,101,414,295,500
51419,102,432,315,479
51520,101,410,350,423
51621,101,386,362,396
51723,102,350,369,386
51824,101,287,348,394
51924,100,309,330,440
52026,102,277,284,497
52127,101,384,243,537
52229,102,400,260,512
52330,101,419,283,498
52431,101,419,322,449
52533,102,427,351,408
52633,100,390,349,390
52734,101,321,346,397
52836,102,306,349,412
52937,101,294,319,434
53039,102,302,285,498
53140,101,326,250,531
53241,101,393,280,503
53342,101,412,283,505
53443,101,418,320,459
53544,101,406,351,413
53646,102,357,348,380
53747,101,346,354,400
53849,102,297,344,406
53950,101,313,328,440
54050,100,302,274,483
54152,102,357,251,527
54253,101,394,260,517
54354,101,443,280,508
54456,102,442,319,454
54557,101,414,348,398
54659,102,352,336,386
54759,100,326,348,386
54860,101,299,339,404
54962,102,294,304,473
55063,101,328,254,524
55164,101,412,270,520
55266,102,448,279,515
55367,101,427,318,443
55468,101,428,347,415
55569,101,383,347,391
55670,101,338,355,384
55772,102,300,343,401
55873,101,289,315,432
55974,101,347,282,529
56076,102,397,290,522
56176,100,425,287,506
56278,102,431,305,477
56379,101,445,330,450
56480,101,413,348,409
56582,102,368,353,374
56683,101,326,358,393
56784,101,291,337,406
56885,101,295,289,488
56986,101,367,274,518
57088,102,412,278,512
57189,101,450,295,503
57290,101,410,315,452
57392,102,427,342,423
57493,101,389,349,390
57593,100,343,358,388
57695,102,297,343,392
57796,101,311,335,436
57897,101,321,274,521
57999,102,356,264,537
58100,101,433,286,499
58202,102,423,296,484
58302,100,439,333,449
58403,101,402,345,392
58505,102,363,340,389
58606,101,331,359,382
58707,101,287,329,423
58809,102,299,295,486
58910,101,364,264,520
59011,101,411,266,529
59112,101,412,280,497
59213,101,424,321,445
59315,102,423,346,413
59416,101,406,344,407
59517,101,343,350,387
59619,102,315,330,383
59719,100,306,323,447
59821,102,312,285,497
59922,101,353,251,535
60023,101,394,270,517
60125,102,417,289,486
60226,101,432,327,458
60327,101,423,339,433
60428,101,387,352,377
60529,101,330,351,385
60631,102,291,340,407
60732,101,333,336,443
60833,101,305,305,479
