Time,Delta Time,X,Y,Z
3338,0,348,327,453
3439,101,325,316,463
3135,-304,357,324,447
3236,101,355,326,451
3338,102,348,327,453
3439,101,325,316,463
3135,-304,357,324,447
3236,101,355,326,451
3338,102,348,327,453
3439,101,325,316,463
3135,-304,357,324,447
3236,101,355,326,451
3338,102,348,327,453
3439,101,325,316,46
100,-3339,336,367,370
201,101,283,338,423
303,102,323,324,466
404,101,345,284,533
504,100,452,273,525
606,102,490,300,484
707,101,473,320,443
808,101,434,348,397
909,101,390,356,390
1010,101,347,367,384
1112,102,309,353,397
1213,101,302,327,456
1314,101,346,296,497
1415,101,397,282,520
1516,101,447,276,511
1617,101,458,304,472
1719,102,444,327,438
1820,101,431,352,402
1922,102,369,361,375
2022,100,372,356,398
2123,101,316,343,409
2225,102,294,326,449
2326,101,344,313,509
2427,101,359,276,528
2528,101,412,291,490
2629,101,461,302,481
2731,102,441,321,442
2832,101,417,349,407
2933,101,387,352,390
3034,101,342,366,384
3135,101,303,342,402
3236,101,315,323,461
3338,102,335,296,503
3439,101,379,276,535
3539,100,431,297,491
3641,102,448,310,471
3742,101,462,338,431
3844,102,422,351,408
3945,101,381,351,394
4046,101,327,359,388
4147,101,290,329,420
4248,101,279,316,461
4349,101,362,299,499
4451,102,419,272,529
4552,101,428,280,484
4653,101,446,315,450
4754,101,464,334,431
4855,101,403,344,399
4957,102,362,356,373
5058,101,330,341,402
5158,100,311,342,428
5260,102,262,312,461
5361,101,369,286,534
5463,102,410,282,506
5564,101,428,291,476
5665,101,443,303,468
5766,101,446,329,429
5867,101,428,343,402
5968,101,373,353,379
6070,102,335,359,378
6171,101,310,335,424
6272,101,297,301,478
6373,101,349,284,512
6474,101,393,276,510
6576,102,429,290,482
6677,101,454,316,458
6777,100,440,337,433
6879,102,410,352,394
6980,101,359,348,376
7081,101,351,356,391
7183,102,307,331,423
7284,101,257,301,461
7385,101,351,294,515
7486,101,393,285,508
7587,101,444,284,502
7689,102,447,305,474
7790,101,446,330,445
7890,100,427,352,400
7992,102,347,348,372
8093,101,317,352,373
8195,102,324,341,420
8296,101,265,293,475
8396,100,347,276,529
8498,102,414,284,519
8599,101,421,289,478
8700,101,455,313,461
8802,102,472,338,440
8903,101,403,347,394
9004,101,351,352,363
9105,101,308,351,400
9206,101,312,323,459
9308,102,329,306,470
9409,101,373,276,533
9509,100,413,287,503
9611,102,434,297,478
9712,101,456,318,455
9814,102,432,337,433
9915,101,416,349,397
10015,100,364,357,376
10117,102,308,338,402
10218,101,314,333,443
10319,101,314,301,487
10421,102,364,298,516
10522,101,418,292,516
10624,102,424,297,477
10725,101,471,320,464
10825,100,440,336,429
10927,102,396,345,386
11028,101,348,363,381
11129,101,306,348,398
11231,102,292,332,447
11332,101,344,307,498
11433,101,395,297,521
11534,101,440,290,503
11635,101,425,304,471
11737,102,447,327,450
11838,101,430,344,430
11939,101,406,357,405
12041,102,365,359,384
12142,101,327,356,403
12242,100,305,332,434
12344,102,280,308,486
12445,101,373,283,535
12547,102,402,294,511
12648,101,427,297,487
12749,101,442,326,444
12851,102,430,336,422
12951,100,388,350,398
13052,101,366,355,381
13154,102,305,340,395
13255,101,300,317,447
13357,102,301,281,499
13458,101,359,277,519
13559,101,402,281,508
13660,101,412,299,466
13761,101,469,326,444
13862,101,451,345,416
13964,102,403,352,377
14065,101,359,348,391
14167,102,308,341,405
14268,101,271,314,461
14368,100,333,303,509
14470,102,404,289,516
14571,101,403,292,506
14672,101,430,298,497
14774,102,438,323,466
14875,101,429,344,408
14977,102,396,346,388
15077,100,335,359,376
15178,101,285,336,398
15280,102,284,322,459
15381,101,331,290,523
15482,101,395,285,535
15584,102,410,289,487
15685,101,467,305,485
15785,100,449,330,427
15887,102,424,344,381
15988,101,382,357,363
16090,102,311,344,387
16191,101,306,342,435
16292,101,297,311,508
16394,102,353,290,512
16494,100,404,282,507
16595,101,433,295,476
16697,102,443,314,465
16798,101,437,334,430
16900,102,393,340,404
17001,101,380,364,385
17102,101,322,336,391
17203,101,296,341,420
17304,101,288,300,496
17405,101,329,287,516
17507,102,384,271,527
17608,101,429,287,493
17710,102,450,312,453
17811,101,430,332,419
17911,100,407,348,396
18013,102,358,338,385
18114,101,272,340,398
18215,101,284,323,444
18317,102,291,282,509
18418,101,374,272,522
18520,102,423,284,510
18620,100,445,304,478
18721,101,446,334,441
18823,102,406,345,404
18924,101,393,355,385
19025,101,320,337,376
19127,102,300,330,424
19228,101,271,292,480
19329,101,348,279,523
19430,101,370,287,510
19531,101,430,289,502
19633,102,464,319,463
19734,101,435,331,429
19835,101,409,341,398
19937,102,357,356,379
20037,100,299,348,379
20139,102,287,327,432
20240,101,276,303,487
20341,101,317,276,536
20443,102,382,282,527
20544,101,428,291,504
20645,101,434,311,467
20746,101,423,332,430
20847,101,387,341,396
20948,101,357,365,384
21050,102,326,360,403
21151,101,306,334,440
21253,102,279,289,476
21354,101,372,282,529
21454,100,380,283,513
21556,102,435,310,481
21657,101,433,325,449
21758,101,430,337,427
21860,102,388,341,408
21961,101,344,355,383
22063,102,300,341,405
22163,100,275,334,448
22264,101,312,298,496
22366,102,369,294,522
22467,101,402,289,516
22568,101,433,315,475
22670,102,435,327,455
22771,101,428,337,424
22872,101,394,355,392
22973,101,329,366,358
23074,101,307,350,406
23176,102,273,307,471
23277,101,303,282,513
23378,101,386,289,527
23480,102,417,290,499
23580,100,457,308,479
23682,102,442,329,438
23783,101,410,344,406
23884,101,375,357,374
23986,102,310,348,382
24087,101,292,331,420
24188,101,293,307,474
24289,101,336,279,553
24390,101,392,281,515
24492,102,420,287,502
24593,101,444,314,472
24694,101,442,336,438
24796,102,402,338,401
24897,101,360,364,361
24997,100,310,353,393
25099,102,277,335,427
25200,101,304,312,475
25302,102,349,281,518
25403,101,403,288,522
25504,101,416,289,503
25606,102,437,318,462
25706,100,439,343,426
25807,101,401,347,398
25909,102,349,354,372
26010,101,309,341,391
26112,102,287,317,456
26213,101,287,292,502
26314,101,355,277,548
26415,101,403,294,505
26516,101,440,306,488
26617,101,439,326,451
26719,102,417,344,409
26820,101,394,353,382
26921,101,352,363,357
27023,102,284,324,424
27123,100,290,315,490
27225,102,351,300,531
27326,101,398,290,527
27427,101,450,300,506
27529,102,458,329,456
27630,101,431,333,426
27731,101,398,346,396
27832,101,360,360,373
27933,101,294,348,386
28035,102,258,324,428
28136,101,287,294,488
28237,101,338,276,536
28339,102,374,277,504
28440,101,441,301,494
28540,100,443,321,457
28642,102,411,332,422
28743,101,383,346,384
28845,102,335,366,364
28946,101,289,337,404
29047,101,302,318,474
29149,102,316,288,520
29249,100,396,289,531
29350,101,437,298,514
29452,102,451,313,466
29553,101,456,343,422
29655,102,416,347,394
29756,101,368,354,379
29857,101,308,355,378
29958,101,303,324,463
30059,101,288,303,484
