Time,Delta Time,X,Y,Z
17911,100,390,301,568
18013,102,489,279,575
18114,101,487,322,460
18215,101,426,356,358
18317,102,355,336,331
18418,101,252,335,388
18520,102,253,289,501
18620,100,339,268,591
18721,101,457,284,590
18823,102,504,347,457
18924,101,433,346,360
19025,101,339,356,327
19127,102,278,350,361
19228,101,276,312,476
19329,101,338,297,524
19430,101,501,290,574
19531,101,483,306,497
19633,102,474,351,379
19734,101,372,352,336
19835,101,292,355,361
19937,102,255,314,447
20037,100,255,277,535
20139,102,406,268,583
20240,101,468,306,517
20341,101,465,338,447
20443,102,412,358,388
20544,101,382,349,370
20645,101,290,335,364
20746,101,292,305,414
20847,101,206,300,516
20948,101,402,263,570
21050,102,460,285,556
21151,101,471,307,443
21253,102,424,337,356
21354,101,325,342,341
21454,100,306,348,382
21556,102,242,303,467
21657,101,325,260,554
21758,101,464,286,586
21860,102,459,302,492
21961,101,447,333,413
22063,102,375,351,331
22163,100,335,360,351
22264,101,311,335,403
22366,102,303,248,535
22467,101,392,252,579
22568,101,506,303,532
22670,102,495,325,453
22771,101,414,332,364
22872,101,331,356,324
22973,101,295,355,382
23074,101,250,318,434
23176,102,339,227,610
23277,101,397,285,554
23378,101,476,307,502
23480,102,476,327,391
23580,100,377,356,331
23682,102,308,340,374
23783,101,293,309,436
23884,101,275,277,503
23986,102,463,248,606
24087,101,468,304,507
24188,101,497,331,408
24289,101,398,354,339
24390,101,304,342,368
24492,102,274,300,465
24593,101,295,284,526
24694,101,489,255,615
24796,102,470,314,501
24897,101,492,337,412
24997,100,439,344,333
25099,102,315,333,365
25200,101,256,329,409
25302,102,287,312,497
25403,101,344,249,612
25504,101,487,297,579
25606,102,479,317,480
25706,100,432,341,375
25807,101,359,353,319
25909,102,306,358,355
26010,101,298,307,476
26112,102,285,249,586
26213,101,405,282,556
26314,101,486,291,532
26415,101,468,321,417
26516,101,387,343,324
26617,101,307,355,342
26719,102,269,327,399
26820,101,294,287,472
26921,101,426,291,574
27023,102,446,312,543
27123,100,488,330,471
27225,102,430,349,370
27326,101,354,342,335
27427,101,292,336,392
27529,102,259,294,484
27630,101,366,288,541
27731,101,510,268,620
27832,101,504,323,477
27933,101,443,340,359
28035,102,381,364,303
28136,101,277,351,345
28237,101,282,294,500
28339,102,327,268,560
28440,101,393,254,583
28540,100,498,312,501
28642,102,474,326,415
28743,101,374,344,346
28845,102,318,357,332
28946,101,252,312,405
29047,101,253,255,528
29149,102,376,245,583
29249,100,470,296,526
29350,101,497,319,456
29452,102,425,334,380
29553,101,346,364,316
29655,102,283,340,375
29756,101,240,288,475
29857,101,336,279,537
29958,101,476,262,599
30059,101,492,312,483
30160,101,472,356,362
30262,102,395,364,313
30363,101,259,331,312
30465,102,251,282,477
30566,101,332,253,622
30666,100,462,281,587
30768,102,487,315,459
30869,101,446,349,341
30970,101,322,345,305
31072,102,259,323,381
31173,101,259,306,512
31275,102,377,248,617
31375,100,461,283,546
31476,101,479,308,471
31578,102,429,359,348
31679,101,357,348,345
31780,101,278,331,378
31882,102,290,313,468
31983,101,342,297,545
32083,100,523,287,614
32185,102,474,311,477
32286,101,448,333,384
32388,102,381,338,334
32489,101,300,353,356
32590,101,251,307,440
32692,102,309,293,512
32792,100,426,246,608
32893,101,531,318,512
32995,102,470,317,422
33096,101,401,335,345
33198,102,313,347,322
33299,101,272,313,407
33400,101,302,300,507
33501,101,443,257,598
33602,101,495,306,508
33703,101,486,340,401
33805,102,422,344,338
33906,101,339,350,340
34008,102,290,313,391
34109,101,275,293,486
34209,100,398,236,596
34311,102,492,289,532
34412,101,481,313,450
34513,101,416,341,356
34615,102,355,343,351
34716,101,254,327,381
34818,102,304,303,459
34918,100,387,279,562
35019,101,484,306,521
35121,102,498,313,465
35222,101,451,340,385
35323,101,387,352,341
35425,102,261,348,344
35526,101,270,304,467
35627,101,324,276,574
35728,101,488,255,610
35829,101,520,312,496
35931,102,453,344,362
36032,101,381,347,336
36133,101,291,339,371
36235,102,262,295,449
36335,100,342,274,565
36436,101,450,258,612
36538,102,501,304,477
36639,101,472,325,392
36741,102,398,346,311
36842,101,303,345,343
36943,101,250,303,462
37044,101,305,275,529
37145,101,441,250,605
37246,101,510,296,518
37348,102,484,344,379
37449,101,406,346,326
37551,102,313,354,328
37652,101,282,296,446
37752,100,282,262,543
37854,102,416,235,608
37955,101,501,291,537
38056,101,468,309,442
38158,102,447,337,391
38259,101,361,349,342
38361,102,270,336,357
38461,100,273,291,449
38562,101,372,253,601
38664,102,426,275,541
38765,101,535,302,520
38866,101,489,340,414
38968,102,407,354,358
39069,101,326,364,332
39170,101,286,326,389
39271,101,256,287,477
39372,101,352,214,620
39474,102,442,279,542
39575,101,516,309,482
39676,101,442,341,368
39778,102,376,348,345
39878,100,310,356,350
39980,102,263,315,439
40081,101,285,292,468
40182,101,379,241,604
40284,102,493,297,534
40385,101,487,314,453
40486,101,438,347,369
40587,101,382,357,344
40688,101,325,352,358
40790,102,264,306,444
40891,101,290,288,506
40992,101,400,253,595
41094,102,496,297,527
41195,101,474,325,413
41295,100,414,350,351
41397,102,348,358,349
41498,101,293,339,404
41600,102,302,317,467
41701,101,338,293,531
41802,101,453,298,543
41904,102,541,319,505
42004,100,460,341,407
42105,101,399,355,355
42207,102,329,349,347
42308,101,251,325,385
42409,101,300,312,483
42511,102,387,268,579
42612,101,524,323,520
42713,101,485,335,458
42814,101,415,357,380
42915,101,352,355,338
43017,102,308,339,388
43118,101,293,319,443
43219,101,298,300,516
43321,102,424,263,622
43421,100,484,318,498
43523,102,516,353,406
43624,101,404,351,352
43725,101,309,347,349
43827,102,283,327,392
43928,101,298,309,499
44029,101,386,252,595
44130,101,508,313,530
44231,101,513,342,438
44333,102,439,365,365
44434,101,336,362,313
44535,101,272,327,390
44637,102,283,310,494
44738,101,365,296,560
44838,100,501,309,563
44940,102,511,338,458
45041,101,430,354,340
45143,102,348,355,327
45244,101,306,338,397
45345,101,273,304,478
45447,102,324,319,529
45547,100,477,307,580
45648,101,512,338,490
45750,102,465,349,387
45851,101,404,359,348
45953,102,313,359,334
46054,101,287,308,405
46155,101,278,301,502
46256,101,435,282,615
46357,101,510,324,524
46458,101,495,341,442
46560,102,384,334,353
46661,101,319,354,325
46763,102,273,332,390
46864,101,260,304,491
46964,100,360,291,570
47066,102,516,299,588
47167,101,486,334,437
47268,101,423,352,356
47370,102,358,351,321
47471,101,274,336,373
47572,101,277,295,484
47673,101,367,266,611
47774,101,502,298,573
47876,102,511,345,463
47977,101,431,351,366
48078,101,367,351,338
48180,102,281,335,379
48281,101,289,298,460
48381,100,330,289,567
48483,102,502,321,588
48584,101,519,344,473
48686,102,430,348,378
48787,101,379,348,318
48888,101,292,326,376
48990,102,266,316,485
49090,100,336,317,541
49191,101,476,290,603
49293,102,505,345,464
49394,101,441,357,371
49496,102,365,353,333
49597,101,289,343,380
49698,101,285,320,430
49799,101,308,291,528
49900,101,424,282,565
50001,101,545,329,536
50103,102,471,335,425
50204,101,408,356,343
50306,102,355,355,330
50407,101,284,345,370
50507,100,264,288,477
50609,102,320,283,554
50710,101,435,268,583
50811,101,509,337,479
50913,102,496,350,374
51014,101,391,335,316
51116,102,290,332,352
51216,100,249,331,403
51317,101,282,267,530
51419,102,446,236,623
51520,101,539,333,487
51621,101,480,341,407
51723,102,413,338,355
51824,101,337,344,335
51924,100,253,328,385
52026,102,244,287,511
52127,101,353,276,590
52229,102,500,258,618
52330,101,507,337,448
52431,101,458,363,353
52533,102,394,347,308
52633,100,300,325,360
52734,101,272,299,444
52836,102,326,277,575
52937,101,452,273,610
53039,102,575,321,474
53140,101,458,309,383
53241,101,379,352,324
53342,101,301,355,348
53443,101,268,335,397
53544,101,284,306,507
53646,102,341,281,604
53747,101,429,287,558
53849,102,530,343,447
53950,101,427,348,338
54050,100,335,337,337
54152,102,241,338,385
54253,101,310,297,492
54354,101,376,294,573
54456,102,491,314,550
54557,101,501,358,454
54659,102,431,348,366
54759,100,390,357,324
54860,101,297,340,367
54962,102,265,296,475
55063,101,324,299,545
55164,101,450,298,572
55266,102,540,335,492
55367,101,448,352,388
55468,101,403,373,330
55569,101,321,337,349
55670,101,237,309,415
55772,102,280,296,516
55873,101,352,233,634
55974,101,485,318,539
56076,102,477,329,418
56176,100,422,350,353
56278,102,325,342,343
56379,101,247,325,380
56480,101,243,282,498
56582,102,343,252,632
56683,101,431,290,575
56784,101,486,326,482
56885,101,393,334,370
56986,101,344,341,356
57088,102,256,349,375
57189,101,272,329,451
57290,101,312,263,575
57392,102,420,300,574
57493,101,486,329,501
57593,100,458,354,393
57695,102,393,338,359
57796,101,328,355,357
57897,101,260,326,392
57999,102,276,308,492
58100,101,379,249,617
58202,102,483,298,556
58302,100,494,333,455
58403,101,416,323,400
58505,102,369,353,345
58606,101,304,342,379
58707,101,233,315,453
58809,102,303,271,547
58910,101,427,236,623
59011,101,455,308,500
59112,101,456,337,418
59213,101,441,345,359
59315,102,326,365,322
59416,101,265,329,382
59517,101,261,300,511
59619,102,324,270,563
59719,100,452,280,559
59821,102,501,337,465
59922,101,431,350,376
60023,101,371,344,350
60125,102,293,341,378
60226,101,257,305,475
60327,101,315,277,563
60428,101,416,266,564
60529,101,505,333,500
60631,102,458,342,398
