Time,Delta Time,X,Y,Z
46256,101,475,287,555
46357,101,470,318,458
46458,101,448,342,371
46560,102,370,345,325
46661,101,296,341,329
46763,102,233,301,437
46864,101,270,244,585
46964,100,451,287,608
47066,102,490,305,511
47167,101,456,347,392
47268,101,364,349,326
47370,102,310,344,334
47471,101,276,333,389
47572,101,249,284,546
47673,101,442,267,630
47774,101,502,296,535
47876,102,493,335,418
47977,101,409,353,353
48078,101,331,343,322
48180,102,253,328,354
48281,101,227,282,505
48381,100,343,251,623
48483,102,482,282,573
48584,101,482,328,439
48686,102,450,359,367
48787,101,374,346,327
48888,101,260,338,346
48990,102,227,291,451
49090,100,304,268,567
49191,101,497,285,605
49293,102,476,299,483
49394,101,477,360,372
49496,102,404,353,324
49597,101,289,340,336
49698,101,220,291,444
49799,101,263,260,571
49900,101,439,276,591
50001,101,496,305,526
50103,102,459,333,437
50204,101,414,341,349
50306,102,311,337,327
50407,101,284,329,398
50507,100,260,275,530
50609,102,361,284,593
50710,101,467,293,547
50811,101,466,325,450
50913,102,404,332,411
51014,101,342,331,352
51116,102,282,337,361
51216,100,266,324,439
51317,101,317,281,588
51419,102,423,281,585
51520,101,478,311,507
51621,101,447,331,390
51723,102,368,331,318
51824,101,294,341,338
51924,100,238,311,444
52026,102,287,290,567
52127,101,461,270,604
52229,102,503,296,482
52330,101,443,323,382
52431,101,376,351,303
52533,102,265,338,362
52633,100,250,308,504
52734,101,330,278,591
52836,102,500,269,585
52937,101,493,310,467
53039,102,423,327,370
53140,101,364,341,325
53241,101,299,338,360
53342,101,254,304,468
53443,101,301,292,547
53544,101,406,246,594
53646,102,472,286,528
53747,101,406,310,415
53849,102,394,349,361
53950,101,337,344,351
54050,100,272,317,405
54152,102,242,305,477
54253,101,287,266,549
54354,101,400,271,544
54456,102,453,283,536
54557,101,432,314,426
54659,102,395,341,345
54759,100,315,352,335
54860,101,251,314,415
54962,102,216,298,489
55063,101,388,261,611
55164,101,428,299,527
55266,102,436,314,460
55367,101,419,339,401
55468,101,328,331,328
55569,101,265,324,369
55670,101,227,299,451
55772,102,285,271,540
55873,101,448,260,600
55974,101,439,293,493
56076,102,424,332,414
56176,100,406,346,376
56278,102,340,343,357
56379,101,224,310,372
56480,101,265,312,516
56582,102,349,262,585
56683,101,414,279,563
56784,101,437,314,465
56885,101,434,342,407
56986,101,365,346,344
57088,102,285,335,360
57189,101,227,302,430
57290,101,273,278,554
57392,102,409,265,601
57493,101,428,291,507
57593,100,426,328,409
57695,102,375,332,350
57796,101,286,349,345
57897,101,252,320,411
57999,102,242,294,514
58100,101,330,245,590
58202,102,449,304,511
58302,100,464,330,455
58403,101,426,335,398
58505,102,364,335,365
58606,101,277,349,355
58707,101,254,318,441
58809,102,260,281,570
58910,101,393,260,575
59011,101,468,307,511
59112,101,443,332,432
59213,101,419,328,368
59315,102,334,327,311
59416,101,253,321,384
59517,101,238,272,554
59619,102,419,263,605
59719,100,490,316,511
59821,102,437,330,424
59922,101,409,364,351
60023,101,338,345,347
60125,102,271,308,390
60226,101,236,274,470
60327,101,307,271,550
60428,101,422,249,591
60529,101,500,327,515
60631,102,455,348,380
60732,101,354,319,323
60833,101,308,331,352
60935,102,247,304,445
61036,101,218,271,519
61136,100,399,244,609
61238,102,452,298,542
61339,101,462,328,449
61441,102,402,338,350
61542,101,349,358,323
61643,101,250,295,421
61745,102,200,269,509
