Time,Delta Time,X,Y,Z
20847,101,535,320,504
20948,101,492,341,416
21050,102,412,346,347
21151,101,334,340,341
21253,102,275,341,382
21354,101,285,312,481
21454,100,374,268,554
21556,102,478,271,555
21657,101,494,306,480
21758,101,456,337,388
21860,102,399,336,343
21961,101,309,340,357
22063,102,290,333,399
22163,100,295,299,511
22264,101,405,260,594
22366,102,555,315,513
22467,101,513,336,403
22568,101,412,337,331
22670,102,370,339,326
22771,101,285,324,399
22872,101,247,294,529
22973,101,359,252,598
23074,101,510,294,557
23176,102,493,314,444
23277,101,454,341,345
23378,101,352,342,305
23480,102,262,311,397
23580,100,234,283,505
23682,102,367,277,581
23783,101,488,281,577
23884,101,496,312,460
23986,102,451,337,351
24087,101,366,333,323
24188,101,281,329,357
24289,101,203,298,468
24390,101,315,267,562
24492,102,463,255,613
24593,101,484,294,483
24694,101,460,330,385
24796,102,384,343,308
24897,101,280,342,318
24997,100,223,314,436
25099,102,242,254,572
25200,101,375,253,570
25302,102,530,288,517
25403,101,504,317,408
25504,101,424,331,343
25606,102,348,337,332
25706,100,270,314,404
25807,101,233,284,500
25909,102,363,255,579
26010,101,498,278,570
26112,102,507,313,471
26213,101,465,336,370
26314,101,410,332,352
26415,101,325,343,336
26516,101,266,319,433
26617,101,289,283,517
26719,102,374,273,604
26820,101,487,280,531
26921,101,512,316,433
27023,102,441,328,374
27123,100,360,341,359
27225,102,298,342,366
27326,101,236,315,431
27427,101,275,280,533
27529,102,472,284,531
27630,101,555,314,513
27731,101,468,327,398
27832,101,415,323,348
27933,101,330,338,346
28035,102,246,348,385
28136,101,267,302,511
28237,101,365,257,595
28339,102,453,281,548
28440,101,552,316,463
28540,100,464,331,361
28642,102,384,325,292
28743,101,319,344,342
28845,102,259,317,453
28946,101,294,271,579
29047,101,429,271,566
29149,102,504,307,502
29249,100,484,326,397
29350,101,418,343,311
29452,102,323,335,356
29553,101,265,366,363
29655,102,297,303,491
29756,101,406,273,556
29857,101,520,286,540
29958,101,498,306,470
30059,101,457,336,377
30160,101,389,341,328
30262,102,300,340,344
30363,101,241,317,398
30465,102,295,261,563
30566,101,433,261,597
30666,100,492,292,527
30768,102,474,327,417
30869,101,407,329,350
30970,101,332,338,320
31072,102,250,323,393
31173,101,204,277,519
31275,102,366,253,608
31375,100,496,270,573
31476,101,482,312,427
31578,102,431,331,347
31679,101,295,340,306
31780,101,302,336,400
31882,102,234,296,498
31983,101,361,259,559
32083,100,481,274,555
32185,102,481,301,475
32286,101,451,340,379
32388,102,348,343,306
32489,101,280,313,361
32590,101,278,296,472
32692,102,350,270,571
32792,100,467,273,555
32893,101,513,289,515
32995,102,483,334,372
33096,101,411,351,317
33198,102,295,336,339
33299,101,248,298,408
33400,101,293,244,598
33501,101,394,231,606
33602,101,516,305,519
33703,101,484,312,428
33805,102,407,343,327
33906,101,343,332,325
34008,102,213,308,394
34109,101,237,264,531
34209,100,406,258,601
34311,102,508,261,552
34412,101,495,298,430
34513,101,438,335,341
34615,102,364,321,317
34716,101,276,326,360
34818,102,231,291,494
34918,100,312,257,595
35019,101,497,250,598
35121,102,484,295,476
35222,101,453,320,384
35323,101,372,340,323
35425,102,291,328,352
35526,101,248,310,436
35627,101,287,258,568
35728,101,464,253,614
35829,101,516,287,512
35931,102,467,317,412
36032,101,411,334,355
36133,101,335,344,319
36235,102,227,325,385
36335,100,253,275,557
36436,101,383,248,628
36538,102,532,293,528
36639,101,490,316,418
36741,102,435,329,343
36842,101,323,338,328
36943,101,249,320,383
37044,101,261,286,519
37145,101,405,234,623
37246,101,537,286,541
37348,102,496,311,420
37449,101,411,328,340
37551,102,355,339,332
37652,101,274,326,365
37752,100,246,278,489
37854,102,388,225,608
37955,101,497,259,545
38056,101,530,294,465
38158,102,454,322,367
38259,101,358,338,312
38361,102,285,306,348
38461,100,256,290,469
38562,101,288,259,572
38664,102,454,250,607
38765,101,475,282,491
38866,101,454,322,391
38968,102,406,343,328
39069,101,302,334,339
39170,101,231,306,401
39271,101,243,269,547
39372,101,364,253,597
39474,102,515,273,553
39575,101,466,314,430
39676,101,432,332,338
39778,102,360,341,328
39878,100,263,313,388
39980,102,273,292,487
40081,101,338,245,561
40182,101,463,245,563
40284,102,530,291,487
40385,101,484,330,391
40486,101,414,352,292
40587,101,355,324,374
40688,101,199,287,419
40790,102,280,258,545
40891,101,377,251,595
40992,101,523,288,532
41094,102,489,328,412
41195,101,426,357,333
41295,100,357,349,321
41397,102,257,324,384
41498,101,257,268,503
41600,102,359,272,579
41701,101,435,253,601
41802,101,486,295,485
41904,102,465,341,368
42004,100,375,333,324
42105,101,250,326,377
42207,102,228,285,489
42308,101,296,271,557
42409,101,457,266,573
42511,102,493,289,494
42612,101,448,318,387
42713,101,384,348,321
42814,101,249,344,339
42915,101,281,321,431
43017,102,318,287,537
43118,101,423,250,571
43219,101,537,283,529
43321,102,468,316,409
43421,100,426,335,339
43523,102,308,350,332
43624,101,224,310,419
43725,101,233,285,507
43827,102,383,239,610
43928,101,494,271,560
44029,101,477,302,446
44130,101,435,348,355
44231,101,341,329,317
44333,102,239,332,362
44434,101,245,284,513
44535,101,351,240,581
44637,102,483,259,572
44738,101,498,290,479
44838,100,478,317,381
44940,102,360,347,309
45041,101,277,327,376
45143,102,249,302,468
45244,101,321,231,581
45345,101,455,252,568
45447,102,535,292,488
45547,100,475,325,381
45648,101,379,334,328
45750,102,288,345,361
45851,101,284,308,438
45953,102,209,274,552
46054,101,408,258,586
46155,101,546,282,542
46256,101,491,322,420
46357,101,428,318,349
46458,101,341,360,306
46560,102,245,338,360
46661,101,261,295,488
46763,102,328,273,544
46864,101,415,253,577
46964,100,499,298,495
47066,102,446,338,366
47167,101,362,327,324
47268,101,272,343,344
47370,102,241,293,483
47471,101,324,279,550
47572,101,446,240,617
47673,101,482,284,487
47774,101,473,321,370
47876,102,379,343,311
47977,101,260,338,353
48078,101,277,304,469
48180,102,304,267,559
48281,101,407,253,584
48381,100,504,273,518
48483,102,487,324,403
48584,101,424,326,350
48686,102,344,349,338
48787,101,253,320,410
48888,101,272,287,523
48990,102,329,275,559
49090,100,467,253,558
49191,101,490,278,470
49293,102,470,309,382
49394,101,356,335,293
49496,102,286,335,353
49597,101,257,301,480
49698,101,295,269,556
49799,101,428,248,568
49900,101,550,281,490
50001,101,503,318,388
50103,102,390,326,315
50204,101,299,325,319
50306,102,212,303,443
50407,101,339,254,597
50507,100,449,251,586
50609,102,513,289,481
50710,101,483,317,382
50811,101,379,325,320
50913,102,271,313,343
51014,101,234,293,438
51116,102,296,262,558
51216,100,453,248,562
51317,101,499,277,494
51419,102,483,306,415
51520,101,433,325,346
51621,101,327,342,304
51723,102,247,296,405
51824,101,272,265,540
51924,100,379,262,570
52026,102,483,269,539
52127,101,517,289,469
52229,102,443,333,342
52330,101,349,333,309
52431,101,257,319,366
52533,102,252,285,480
52633,100,266,262,529
52734,101,450,260,551
52836,102,564,305,499
52937,101,475,325,388
53039,102,365,328,320
53140,101,294,327,355
53241,101,277,317,429
53342,101,261,270,530
53443,101,393,255,585
53544,101,489,274,544
53646,102,498,321,426
53747,101,433,331,363
53849,102,347,350,304
53950,101,272,314,379
54050,100,237,280,472
54152,102,323,268,538
54253,101,463,270,551
54354,101,517,293,479
54456,102,492,323,383
54557,101,390,342,306
54659,102,317,334,353
54759,100,232,299,415
54860,101,297,271,532
54962,102,438,263,598
55063,101,537,297,541
55164,101,470,328,423
55266,102,414,350,316
55367,101,342,328,350
55468,101,250,331,403
55569,101,235,294,492
55670,101,386,254,580
55772,102,511,288,546
55873,101,492,324,445
55974,101,445,344,369
56076,102,346,342,344
56176,100,278,330,377
56278,102,274,310,438
56379,101,292,251,543
56480,101,449,263,576
56582,102,548,293,503
56683,101,493,346,372
56784,101,398,344,341
56885,101,294,336,351
56986,101,261,314,389
57088,102,268,270,515
57189,101,380,235,608
57290,101,490,267,547
57392,102,494,311,438
57493,101,443,346,354
57593,100,349,341,334
57695,102,302,339,374
57796,101,289,323,432
57897,101,276,268,533
57999,102,396,244,592
58100,101,495,275,529
58202,102,498,321,438
58302,100,450,358,344
58403,101,392,349,331
58505,102,278,324,358
58606,101,288,304,429
58707,101,234,254,528
58809,102,407,238,616
58910,101,550,281,546
59011,101,494,326,389
59112,101,408,350,315
59213,101,323,346,342
59315,102,247,312,418
59416,101,257,286,492
59517,101,391,252,596
59619,102,500,260,575
59719,100,506,313,409
59821,102,415,340,347
59922,101,344,348,340
60023,101,259,333,388
60125,102,250,284,487
60226,101,336,227,626
60327,101,467,254,591
60428,101,515,309,438
60529,101,451,326,353
60631,102,337,347,315
60732,101,274,330,378
60833,101,263,276,474
60935,102,331,247,552
61036,101,509,261,582
61136,100,510,301,446
61238,102,454,329,354
61339,101,379,350,325
61441,102,307,337,365
