Time,Delta Time,X,Y,Z
16494,100,427,343,402
16595,101,389,358,334
16697,102,289,341,338
16798,101,260,302,431
16900,102,245,296,517
17001,101,492,248,656
17102,101,495,319,512
17203,101,451,347,399
17304,101,429,360,325
17405,101,364,348,351
17507,102,232,293,440
17608,101,305,271,531
17710,102,461,269,608
17811,101,504,330,500
17911,100,485,346,440
18013,102,416,348,380
18114,101,354,355,335
18215,101,278,326,383
18317,102,245,302,485
18418,101,321,277,562
18520,102,490,304,603
18620,100,473,326,474
18721,101,470,345,390
18823,102,412,369,321
18924,101,317,339,364
19025,101,264,319,426
19127,102,274,267,518
19228,101,412,265,600
19329,101,512,328,515
19430,101,486,353,428
19531,101,426,354,339
19633,102,312,341,321
19734,101,260,315,400
19835,101,220,299,453
19937,102,312,240,593
20037,100,453,282,585
20139,102,467,323,487
20240,101,442,358,349
20341,101,320,324,332
20443,102,259,336,363
20544,101,234,296,461
20645,101,296,236,580
20746,101,433,269,573
20847,101,444,292,516
20948,101,427,340,391
21050,102,368,349,306
21151,101,306,352,362
21253,102,247,300,456
21354,101,279,299,515
21454,100,448,217,624
21556,102,513,292,527
21657,101,475,336,404
21758,101,402,347,349
21860,102,353,360,361
21961,101,259,333,389
22063,102,258,315,439
22163,100,327,258,553
22264,101,472,267,584
22366,102,489,324,474
22467,101,449,353,388
22568,101,387,357,311
22670,102,310,338,345
22771,101,238,311,408
22872,101,274,274,551
22973,101,414,271,595
23074,101,540,314,554
23176,102,465,342,418
23277,101,424,355,324
23378,101,338,338,336
23480,102,265,331,386
23580,100,245,297,484
23682,102,344,302,579
23783,101,486,296,562
23884,101,510,342,483
23986,102,467,361,376
24087,101,376,332,308
24188,101,326,347,375
24289,101,251,311,473
24390,101,297,291,524
24492,102,437,304,603
24593,101,502,327,535
24694,101,465,336,447
24796,102,419,350,364
24897,101,322,347,321
24997,100,248,309,390
25099,102,229,293,512
25200,101,352,272,603
25302,102,485,316,551
25403,101,460,336,461
25504,101,435,349,357
25606,102,372,356,344
25706,100,266,324,379
25807,101,242,334,457
25909,102,318,300,581
26010,101,445,296,578
26112,102,438,314,477
26213,101,452,348,393
26314,101,398,361,333
26415,101,296,353,343
26516,101,238,322,440
26617,101,290,303,515
26719,102,418,270,591
26820,101,480,307,533
26921,101,453,336,437
27023,102,425,347,363
27123,100,343,343,356
27225,102,291,333,395
27326,101,265,319,475
27427,101,356,283,558
27529,102,495,304,589
27630,101,477,325,495
27731,101,422,343,392
27832,101,370,349,320
27933,101,336,346,368
28035,102,250,336,399
28136,101,253,323,466
28237,101,411,261,598
28339,102,497,313,539
28440,101,461,334,463
28540,100,428,363,346
28642,102,352,352,344
28743,101,291,334,383
28845,102,278,315,498
28946,101,303,309,506
29047,101,469,276,620
29149,102,478,319,488
29249,100,461,351,392
29350,101,398,355,353
29452,102,319,352,341
29553,101,252,332,391
29655,102,262,326,545
29756,101,419,308,586
29857,101,493,328,516
29958,101,466,335,407
30059,101,408,333,378
30160,101,315,349,327
30262,102,297,320,398
30363,101,212,336,473
30465,102,367,289,619
30566,101,466,321,545
30666,100,486,354,394
30768,102,413,346,342
30869,101,328,364,340
30970,101,270,329,391
31072,102,265,336,451
31173,101,405,266,641
31275,102,458,298,560
31375,100,481,322,443
31476,101,431,348,361
31578,102,342,358,342
31679,101,271,347,380
31780,101,272,331,465
31882,102,321,281,563
31983,101,473,287,567
32083,100,485,319,456
32185,102,429,333,390
32286,101,372,359,340
32388,102,271,348,363
32489,101,272,322,455
32590,101,286,282,548
32692,102,422,312,557
32792,100,463,302,513
32893,101,476,342,408
32995,102,410,345,351
33096,101,321,356,348
33198,102,291,341,395
33299,101,299,333,458
33400,101,388,282,537
33501,101,476,285,557
33602,101,477,311,481
33703,101,464,347,384
33805,102,386,353,327
33906,101,323,340,365
34008,102,258,317,434
34109,101,342,294,565
34209,100,403,285,590
34311,102,485,293,519
34412,101,485,330,412
34513,101,419,347,355
34615,102,313,344,342
34716,101,265,339,392
34818,102,297,306,519
34918,100,416,258,620
35019,101,452,302,507
35121,102,455,318,455
35222,101,466,337,382
35323,101,343,354,336
35425,102,290,337,376
35526,101,275,332,433
35627,101,308,259,573
35728,101,394,248,567
35829,101,513,294,504
35931,102,428,316,409
36032,101,396,356,348
36133,101,337,352,344
36235,102,241,324,410
36335,100,282,316,505
36436,101,397,239,642
36538,102,435,265,506
36639,101,474,317,430
36741,102,429,343,349
36842,101,347,351,369
36943,101,254,338,369
37044,101,255,319,448
37145,101,409,223,645
37246,101,478,301,528
37348,102,468,310,461
37449,101,434,336,368
37551,102,317,356,314
37652,101,263,325,384
37752,100,227,323,458
37854,102,346,204,632
37955,101,478,286,562
38056,101,460,287,464
38158,102,459,349,361
38259,101,319,351,339
38361,102,300,330,392
38461,100,270,309,492
38562,101,385,228,604
38664,102,472,283,536
38765,101,469,301,451
38866,101,449,348,355
38968,102,365,346,359
39069,101,297,324,372
39170,101,261,322,398
39271,101,321,241,570
39372,101,453,217,616
39474,102,479,298,478
39575,101,443,342,372
39676,101,387,329,345
39778,102,312,346,355
39878,100,254,327,447
39980,102,228,266,510
40081,101,386,258,588
40182,101,480,287,536
40284,102,455,320,429
40385,101,425,335,384
40486,101,330,360,342
40587,101,259,323,386
40688,101,268,320,433
40790,102,238,249,569
40891,101,462,268,573
40992,101,457,301,474
41094,102,453,335,385
41195,101,394,353,360
41295,100,317,365,368
41397,102,272,322,419
41498,101,240,287,504
41600,102,383,243,609
41701,101,516,306,530
41802,101,473,321,428
41904,102,432,352,343
42004,100,331,359,343
42105,101,303,330,391
42207,102,247,311,466
42308,101,371,258,594
42409,101,472,291,558
42511,102,481,309,476
42612,101,446,342,382
42713,101,405,351,371
42814,101,326,350,362
42915,101,248,313,426
43017,102,243,269,532
43118,101,464,256,613
43219,101,479,303,499
43321,102,461,331,427
43421,100,415,340,362
43523,102,347,370,348
43624,101,283,340,390
43725,101,255,304,483
43827,102,397,266,595
43928,101,475,289,559
44029,101,474,311,456
44130,101,451,326,403
44231,101,380,352,346
44333,102,310,332,377
44434,101,321,315,458
44535,101,308,288,555
44637,102,461,271,585
44738,101,504,297,518
44838,100,478,326,404
44940,102,417,350,355
45041,101,333,362,330
45143,102,276,330,394
45244,101,280,325,473
45345,101,389,262,620
45447,102,500,320,549
45547,100,484,329,439
45648,101,437,337,369
45750,102,354,355,328
45851,101,250,351,362
45953,102,262,306,469
46054,101,397,245,614
46155,101,476,280,564
46256,101,479,318,416
46357,101,427,340,359
46458,101,362,355,365
46560,102,309,345,348
46661,101,270,313,441
46763,102,294,262,527
46864,101,449,247,595
46964,100,470,294,480
47066,102,478,322,410
47167,101,451,343,374
47268,101,367,364,349
47370,102,286,324,368
47471,101,265,325,458
47572,101,321,273,567
47673,101,469,311,543
47774,101,496,316,494
47876,102,456,326,391
47977,101,363,339,350
48078,101,324,355,356
48180,102,284,313,461
48281,101,304,309,537
48381,100,480,261,602
48483,102,490,314,481
48584,101,466,333,425
48686,102,406,353,342
48787,101,360,362,363
48888,101,318,330,399
48990,102,245,321,417
49090,100,338,215,601
49191,101,512,274,580
49293,102,484,306,460
49394,101,453,342,367
49496,102,376,352,354
49597,101,306,333,384
49698,101,254,304,434
49799,101,307,239,593
49900,101,493,278,585
50001,101,488,312,463
50103,102,446,350,361
50204,101,394,346,352
50306,102,320,348,363
50407,101,262,332,424
50507,100,279,267,539
50609,102,433,257,612
50710,101,496,306,508
50811,101,470,343,388
50913,102,414,352,343
51014,101,350,361,350
51116,102,296,344,375
51216,100,240,291,462
51317,101,402,235,651
51419,102,512,319,536
51520,101,476,332,423
51621,101,424,351,355
51723,102,338,360,343
51824,101,279,330,369
51924,100,261,297,480
52026,102,367,269,592
52127,101,466,291,552
52229,102,504,329,439
52330,101,454,343,372
52431,101,361,351,337
52533,102,313,338,367
52633,100,287,312,418
52734,101,284,266,522
52836,102,399,270,560
52937,101,527,296,523
53039,102,450,333,391
53140,101,387,344,328
53241,101,342,355,343
53342,101,299,331,402
53443,101,253,261,492
53544,101,387,237,608
53646,102,541,315,533
53747,101,479,327,416
53849,102,412,335,335
53950,101,347,357,326
54050,100,291,325,382
54152,102,273,291,444
54253,101,383,227,634
54354,101,510,295,545
54456,102,470,331,457
54557,101,437,357,354
54659,102,354,351,326
54759,100,319,325,380
54860,101,259,299,463
54962,102,353,265,584
55063,101,461,323,565
55164,101,486,317,486
55266,102,460,353,375
55367,101,392,350,352
55468,101,323,342,357
55569,101,264,296,425
55670,101,298,283,495
55772,102,466,246,641
55873,101,498,297,525
55974,101,479,319,419
56076,102,427,341,336
56176,100,346,354,322
56278,102,290,315,380
56379,101,257,292,475
56480,101,333,250,579
56582,102,464,283,558
56683,101,462,294,466
56784,101,469,341,400
56885,101,395,349,344
56986,101,311,343,322
57088,102,251,303,450
57189,101,327,265,587
57290,101,495,293,601
57392,102,517,314,477
57493,101,473,342,398
57593,100,400,334,346
57695,102,309,335,327
57796,101,271,309,429
57897,101,303,279,543
57999,102,445,258,613
58100,101,525,316,497
58202,102,468,337,405
58302,100,422,346,364
58403,101,330,332,337
58505,102,274,317,393
58606,101,275,293,518
58707,101,406,247,603
58809,102,510,311,529
58910,101,482,335,417
59011,101,449,360,358
59112,101,353,347,324
59213,101,299,331,377
59315,102,287,300,475
59416,101,358,274,568
59517,101,484,302,553
59619,102,515,320,489
59719,100,448,355,369
59821,102,390,344,321
59922,101,330,324,378
60023,101,279,310,441
60125,102,313,295,535
60226,101,444,271,586
60327,101,494,303,498
60428,101,467,324,401
60529,101,412,338,373
60631,102,302,350,336
60732,101,293,340,386
60833,101,274,306,505
60935,102,477,263,603
61036,101,545,330,497
61136,100,491,339,425
61238,102,437,350,368
61339,101,391,339,346
61441,102,308,327,382
61542,101,297,337,421
61643,101,356,317,551
