Time,Delta Time,X,Y,Z
205436,0,371,317,459
205538,102,364,313,460
205639,101,329,294,476
205336,-303,363,319,444
205436,100,371,317,459
205538,102,364,313,460
205639,101,329,294,476
0,-205639,302,354,422
100,100,292,332,486
201,101,334,296,527
303,102,387,282,520
404,101,448,296,501
504,100,456,324,461
606,102,430,354,401
707,101,388,355,400
808,101,340,371,383
909,101,313,360,398
1010,101,291,345,450
1112,102,308,339,458
1213,101,298,303,498
1314,101,357,262,563
1415,101,389,300,492
1516,101,417,316,468
1617,101,412,346,423
1719,102,402,360,399
1820,101,360,371,396
1922,102,327,361,417
2022,100,289,353,417
2123,101,305,333,470
2225,102,343,314,503
2326,101,397,275,544
2427,101,401,293,487
2528,101,445,312,468
2629,101,435,341,419
2731,102,410,353,400
2832,101,370,364,397
2933,101,355,369,408
3034,101,309,355,419
3135,101,335,343,454
3236,101,298,340,435
3338,102,347,287,535
3439,101,395,281,526
3540,101,395,298,483
3641,101,456,322,466
3742,101,439,340,419
3844,102,387,347,382
3945,101,356,367,380
4046,101,317,359,406
4147,101,284,339,450
4248,101,281,316,490
4349,101,346,293,538
4451,102,401,284,518
4552,101,440,310,487
4653,101,417,323,462
4754,101,410,347,414
4855,101,375,351,386
4957,102,344,372,386
5058,101,305,358,403
5159,101,308,335,472
5260,101,288,301,484
5361,101,337,286,540
5463,102,395,302,504
5564,101,474,312,499
5665,101,423,331,447
5766,101,415,353,411
5867,101,384,353,387
5968,101,329,355,381
6070,102,280,336,421
6171,101,281,319,477
6272,101,323,299,510
6373,101,414,273,539
6474,101,467,305,515
6576,102,439,327,466
6677,101,415,341,410
6778,101,402,355,390
6879,101,350,362,374
6980,101,295,350,398
7081,101,287,330,464
7183,102,305,307,513
7284,101,362,266,539
7385,101,421,291,509
7486,101,431,316,492
7587,101,423,336,446
7689,102,408,340,413
7790,101,378,349,411
7890,100,334,372,388
7992,102,296,356,395
8093,101,315,332,467
8195,102,312,297,509
8296,101,370,286,514
8396,100,399,280,523
8498,102,427,299,498
8599,101,421,337,449
8700,101,408,351,408
8802,102,410,360,394
8903,101,350,369,384
9004,101,298,344,412
9105,101,274,325,448
9206,101,330,280,521
9308,102,364,274,525
9409,101,388,280,497
9509,100,451,295,471
9611,102,409,324,441
9712,101,420,353,407
9814,102,384,355,384
9915,101,343,347,400
10016,101,276,328,420
10117,101,281,320,459
10218,101,304,271,510
10319,101,416,290,508
10421,102,436,297,498
10522,101,429,319,457
10624,102,437,339,429
10725,101,405,346,399
10825,100,363,360,370
10927,102,321,349,400
11028,101,270,324,453
11129,101,303,300,481
11231,102,339,270,512
11332,101,391,274,501
11433,101,435,295,488
11534,101,433,324,448
11635,101,394,330,425
11737,102,387,359,382
11838,101,357,367,386
11939,101,301,325,422
12041,102,289,318,459
12142,101,276,290,502
12242,100,352,286,497
12344,102,423,264,528
12445,101,423,287,500
12547,102,434,323,451
12648,101,405,343,405
12749,101,368,356,374
12851,102,334,357,374
12951,100,290,335,425
13052,101,299,314,482
13154,102,344,275,537
13255,101,342,281,497
