Time,Delta Time,X,Y,Z
39980,102,333,334,511
40081,101,370,303,542
40182,101,397,305,513
40284,102,460,328,515
40385,101,417,336,441
40486,101,420,360,400
40587,101,384,370,374
40688,101,338,368,401
40790,102,297,353,405
40891,101,304,337,471
40992,101,335,320,515
41094,102,385,299,540
41195,101,414,306,524
41295,100,411,312,494
41397,102,435,341,459
41498,101,396,349,415
41600,102,369,350,412
41701,101,327,366,407
41802,101,326,365,410
41904,102,288,345,435
42004,100,311,305,499
42105,101,330,276,509
42207,102,400,288,530
42308,101,411,302,502
42409,101,417,332,459
42511,102,395,345,420
42612,101,379,356,389
42713,101,338,364,395
42814,101,307,364,420
42915,101,294,346,441
43017,102,287,330,474
43118,101,339,298,524
43219,101,376,293,528
43321,102,403,309,504
43421,100,419,335,468
43523,102,397,364,414
43624,101,369,360,404
43725,101,348,370,393
43827,102,296,362,409
43928,101,287,333,468
44029,101,312,320,498
44130,101,340,306,516
44231,101,384,304,502
44333,102,436,329,483
44434,101,421,342,447
44535,101,397,352,419
44637,102,381,358,401
44738,101,351,362,411
44838,100,301,363,415
44940,102,310,348,451
45041,101,284,307,501
45143,102,341,289,545
45244,101,382,297,522
45345,101,423,312,506
45447,102,453,344,450
45547,100,399,346,393
45648,101,346,360,379
45750,102,321,360,409
45851,101,287,355,409
45953,102,286,333,464
46054,101,330,294,538
46155,101,370,288,524
46256,101,414,299,496
46357,101,438,335,470
46458,101,419,363,428
46560,102,387,362,386
46661,101,342,364,375
46763,102,349,359,412
46864,101,306,342,450
46964,100,334,342,474
47066,102,383,324,521
47167,101,411,316,516
47268,101,443,328,497
47370,102,431,354,432
47471,101,381,349,412
47572,101,358,368,395
47673,101,325,366,382
47774,101,322,343,423
47876,102,294,330,468
47977,101,336,286,544
48078,101,402,305,522
48180,102,414,303,499
48281,101,423,332,457
48381,100,400,370,411
48483,102,390,371,392
48584,101,342,355,401
48686,102,319,346,421
48787,101,298,336,432
48888,101,313,326,471
48990,102,388,273,582
49090,100,382,295,495
49191,101,451,326,491
49293,102,411,338,456
49394,101,375,350,407
49496,102,360,367,388
49597,101,339,375,390
49698,101,334,347,423
49799,101,291,338,433
49900,101,347,343,480
50001,101,365,315,503
50103,102,414,320,501
50204,101,441,330,500
50306,102,415,357,436
50407,101,388,377,386
50507,100,357,366,399
50609,102,332,364,396
50710,101,309,344,430
50811,101,292,346,440
50913,102,317,299,576
51014,101,343,320,500
51116,102,411,306,526
51216,100,418,347,478
51317,101,399,355,471
51419,102,390,375,398
51520,101,353,374,383
51621,101,332,363,393
51723,102,338,356,441
51824,101,299,334,480
51924,100,338,306,538
52026,102,369,308,522
52127,101,417,319,502
52229,102,435,342,483
52330,101,423,366,432
52431,101,404,369,390
52533,102,339,357,382
52633,100,312,346,424
52734,101,301,354,442
52836,102,310,335,491
52937,101,361,281,551
53039,102,409,291,526
53140,101,454,328,492
53241,101,442,354,442
53342,101,408,374,392
53443,101,375,378,387
53544,101,341,375,393
53646,102,339,357,414
53747,101,317,342,462
53849,102,355,320,508
53950,101,405,291,529
54050,100,432,294,508
54152,102,456,325,473
54253,101,445,344,449
54354,101,408,375,385
54456,102,375,376,390
54557,101,343,367,392
54659,102,320,348,435
54759,100,320,329,470
54860,101,355,304,516
54962,102,428,284,549
55063,101,427,302,496
55164,101,444,326,466
55266,102,439,354,432
55367,101,410,370,401
55468,101,353,373,385
55569,101,345,365,394
55670,101,297,332,445
55772,102,312,338,447
55873,101,374,309,498
55974,101,404,269,528
56076,102,450,313,489
56176,100,454,336,461
56278,102,434,353,423
56379,101,396,375,377
56480,101,360,374,377
56582,102,330,353,421
56683,101,309,342,439
56784,101,320,320,499
56885,101,382,305,518
56986,101,399,301,499
57088,102,448,317,494
57189,101,448,329,460
57290,101,419,352,412
57392,102,388,364,395
57493,101,347,374,384
57593,100,321,359,395
57695,102,291,320,464
57796,101,326,313,493
57897,101,376,304,517
57999,102,416,292,511
58100,101,423,306,480
58202,102,465,342,459
58302,100,418,354,428
58403,101,384,378,378
58505,102,358,357,392
58606,101,345,359,407
58707,101,310,342,423
58809,102,311,327,455
58910,101,361,289,491
59011,101,440,257,530
59112,101,439,292,483
59213,101,465,329,456
59315,102,452,350,431
59416,101,407,366,384
59517,101,355,371,377
59619,102,329,357,403
59719,100,299,328,449
59821,102,317,304,490
59922,101,375,295,512
60023,101,410,286,510
60125,102,422,301,492
60226,101,446,322,468
60327,101,431,355,433
60428,101,408,364,403
60529,101,356,361,389
60631,102,339,357,385
60732,101,303,353,412
60833,101,293,337,463
60935,102,372,282,513
61036,101,420,296,527
