Time,Delta Time,X,Y,Z
42814,101,320,352,450
42915,101,315,351,433
43017,102,347,335,470
43118,101,321,320,484
43219,101,348,311,470
43321,102,373,305,471
43421,100,381,293,483
43523,102,388,297,487
43624,101,414,314,479
43725,101,403,331,460
43827,102,386,350,431
43928,101,379,361,423
44029,101,355,366,414
44130,101,343,370,414
44231,101,322,349,449
44333,102,317,332,466
44434,101,334,329,475
44535,101,344,320,471
44637,102,374,297,496
44738,101,367,285,494
44838,100,377,283,483
44940,102,397,304,468
45041,101,397,317,465
45143,102,382,341,442
45244,101,371,355,437
45345,101,362,369,410
45447,102,340,372,408
45547,100,351,370,420
45648,101,328,348,438
45750,102,333,353,433
45851,101,326,322,464
45953,102,319,312,457
46054,101,324,289,475
46155,101,355,298,474
46256,101,377,291,482
46357,101,405,303,473
46458,101,395,308,472
46560,102,383,324,458
46661,101,375,360,420
46763,102,360,369,413
46864,101,350,376,419
46964,100,340,369,432
47066,102,325,353,447
47167,101,328,350,449
47268,101,332,340,454
47370,102,348,337,453
47471,101,359,320,467
47572,101,365,276,509
47673,101,378,285,489
47774,101,377,288,486
47876,102,396,309,473
47977,101,387,319,463
48078,101,376,332,448
48180,102,376,351,440
48281,101,359,366,426
48381,100,346,367,431
48483,102,324,363,426
48584,101,312,360,432
48686,102,323,341,463
48787,101,336,332,456
48888,101,334,315,475
48990,102,350,314,470
49090,100,356,293,463
49191,101,373,290,484
49293,102,391,297,484
49394,101,399,319,463
49496,102,388,327,457
49597,101,385,350,423
49698,101,354,357,420
49799,101,357,367,431
49900,101,340,369,432
50001,101,315,351,445
50103,102,324,350,453
50204,101,328,332,444
50306,102,303,328,457
50407,101,345,303,478
50507,100,385,290,490
50609,102,367,292,476
50710,101,357,294,471
50811,101,377,306,472
50913,102,398,322,477
51014,101,374,338,446
51116,102,377,360,423
51216,100,368,360,437
51317,101,351,372,433
51419,102,343,373,430
51520,101,341,367,436
51621,101,321,356,442
51723,102,326,340,471
51824,101,314,323,460
51924,100,339,308,468
52026,102,370,290,494
52127,101,396,296,483
52229,102,386,298,481
52330,101,397,316,475
52431,101,403,333,465
52533,102,391,347,429
52633,100,375,361,421
52734,101,364,370,434
52836,102,335,378,422
52937,101,338,366,434
53039,102,322,356,437
53140,101,328,347,448
53241,101,343,355,446
53342,101,314,315,482
53443,101,360,305,470
53544,101,387,292,478
53646,102,392,291,482
53747,101,407,304,463
53849,102,404,313,477
53950,101,400,338,454
54050,100,388,359,425
54152,102,365,371,410
54253,101,369,369,431
54354,101,355,367,438
54456,102,341,371,422
54557,101,329,355,446
54659,102,328,349,452
54759,100,319,335,461
54860,101,351,318,457
54962,102,359,289,479
55063,101,398,296,483
55164,101,391,295,470
55266,102,385,302,465
55367,101,399,313,467
55468,101,395,333,457
55569,101,390,359,428
55670,101,377,367,418
55772,102,370,377,420
55873,101,356,369,441
55974,101,338,360,446
56076,102,317,360,431
56176,100,338,347,457
56278,102,329,346,445
56379,101,332,322,453
56480,101,349,303,461
56582,102,360,299,456
56683,101,384,277,498
56784,101,384,300,471
56885,101,397,315,470
56986,101,388,338,448
57088,102,393,354,428
57189,101,380,356,421
57290,101,361,362,432
57392,102,355,374,436
57493,101,332,365,435
57593,100,330,373,430
57695,102,315,344,452
57796,101,326,332,455
57897,101,320,317,469
57999,102,354,294,488
58100,101,362,279,478
58202,102,389,285,483
58302,100,403,296,473
58403,101,403,308,468
58505,102,392,329,446
58606,101,396,342,442
58707,101,371,357,422
58809,102,376,370,428
58910,101,358,373,436
59011,101,335,367,439
59112,101,336,358,438
59213,101,332,351,444
59315,102,327,343,453
59416,101,342,321,466
59517,101,349,307,472
59619,102,377,297,477
59719,100,389,294,476
59821,102,385,294,472
59922,101,419,317,466
60023,101,405,324,465
60125,102,389,343,438
60226,101,371,356,432
60327,101,365,368,433
60428,101,352,375,434
