Time,Delta Time,X,Y,Z
30465,102,517,338,520
30566,101,454,341,407
30666,100,396,352,354
30768,102,334,361,341
30869,101,267,336,410
30970,101,244,289,562
31072,102,356,271,640
31173,101,467,304,583
31275,102,477,338,459
31375,100,451,358,373
31476,101,382,355,335
31578,102,305,345,360
31679,101,240,296,446
31780,101,271,317,535
31882,102,395,322,597
31983,101,486,319,572
32083,100,486,331,450
32185,102,431,335,349
32286,101,330,351,312
32388,102,269,333,382
32489,101,271,295,480
32590,101,271,262,594
32692,102,425,302,630
32792,100,494,331,494
32893,101,445,339,397
32995,102,391,350,338
33096,101,330,365,332
33198,102,245,320,414
33299,101,286,290,538
33400,101,331,288,592
33501,101,467,302,577
33602,101,520,324,495
33703,101,446,338,383
33805,102,375,341,338
33906,101,275,338,367
34008,102,263,300,437
34109,101,282,283,552
34209,100,393,279,607
34311,102,520,312,560
34412,101,475,329,435
34513,101,414,347,359
34615,102,349,350,321
34716,101,261,324,360
34818,102,258,273,487
34918,100,306,288,584
35019,101,466,274,622
35121,102,501,328,458
35222,101,461,330,396
35323,101,343,352,312
35425,102,286,348,299
35526,101,271,274,492
35627,101,337,254,645
35728,101,476,320,562
35829,101,523,330,491
35931,102,447,346,370
36032,101,346,339,310
36133,101,258,317,342
36235,102,238,298,421
36335,100,287,260,624
36436,101,440,299,600
36538,102,498,328,511
36639,101,464,354,377
36741,102,394,346,328
36842,101,309,340,337
36943,101,258,301,433
37044,101,267,273,537
37145,101,415,276,630
37246,101,528,326,550
37348,102,486,344,399
37449,101,406,343,339
37551,102,327,349,352
37652,101,243,311,396
37752,100,251,278,501
37854,102,389,262,627
37955,101,482,335,519
38056,101,498,360,432
38158,102,439,349,382
38259,101,361,332,332
38361,102,283,338,341
38461,100,238,277,462
38562,101,372,253,607
38664,102,441,278,653
38765,101,583,374,477
38866,101,471,346,372
38968,102,361,322,332
39069,101,291,336,345
39170,101,253,304,439
39271,101,273,284,507
39372,101,384,264,626
39474,102,453,317,536
39575,101,494,342,408
39676,101,403,365,310
39778,102,342,352,320
39878,100,273,308,370
39980,102,243,282,447
40081,101,361,265,632
40182,101,503,329,565
40284,102,492,330,455
40385,101,435,350,364
40486,101,376,332,330
40587,101,304,326,348
40688,101,210,278,441
40790,102,237,258,523
40891,101,438,270,661
40992,101,488,300,545
41094,102,462,342,369
41195,101,393,344,331
41295,100,320,336,345
41397,102,241,296,428
41498,101,244,289,502
41600,102,371,251,631
41701,101,549,313,581
41802,101,487,353,413
41904,102,409,376,307
42004,100,336,345,324
42105,101,306,310,406
42207,102,296,256,516
42308,101,280,266,564
42409,101,449,244,624
42511,102,549,330,483
42612,101,446,330,397
42713,101,384,349,337
42814,101,290,335,339
42915,101,245,296,403
43017,102,270,289,542
43118,101,364,255,613
43219,101,498,304,563
43321,102,478,332,420
43421,100,410,350,333
43523,102,333,336,329
43624,101,225,292,384
43725,101,240,278,496
43827,102,385,238,663
43928,101,488,323,542
44029,101,502,343,423
44130,101,411,347,326
44231,101,312,346,302
44333,102,247,302,378
44434,101,195,294,405
44535,101,371,230,660
44637,102,490,321,569
44738,101,488,328,435
44838,100,412,337,350
44940,102,342,329,357
45041,101,270,309,389
45143,102,202,271,420
45244,101,336,256,600
45345,101,494,297,587
45447,102,504,339,447
45547,100,432,350,376
45648,101,366,344,342
45750,102,290,327,392
45851,101,268,298,466
45953,102,289,288,537
46054,101,404,273,581
46155,101,564,341,541
46256,101,461,333,414
46357,101,392,364,338
46458,101,314,347,313
46560,102,255,310,391
46661,101,273,300,483
46763,102,306,246,606
46864,101,437,292,548
46964,100,508,327,477
47066,102,445,340,367
47167,101,354,351,332
47268,101,287,327,375
47370,102,258,305,425
47471,101,291,286,524
47572,101,415,270,611
47673,101,508,322,526
47774,101,492,339,431
47876,102,411,343,370
47977,101,322,351,317
48078,101,289,317,394
48180,102,268,292,482
48281,101,318,280,572
48381,100,436,273,576
48483,102,547,348,498
48584,101,462,327,393
48686,102,374,342,323
48787,101,305,337,338
48888,101,270,308,412
48990,102,265,276,513
49090,100,368,231,616
49191,101,535,300,542
49293,102,517,315,447
49394,101,431,336,345
49496,102,352,338,335
49597,101,276,322,364
49698,101,243,287,453
49799,101,323,262,566
49900,101,448,279,600
50001,101,552,331,517
50103,102,473,319,415
50204,101,407,343,341
50306,102,316,345,327
50407,101,229,285,412
50507,100,274,280,464
50609,102,387,246,656
50710,101,419,270,532
50811,101,526,320,506
50913,102,466,312,411
51014,101,374,333,309
51116,102,306,347,321
51216,100,230,271,443
51317,101,275,274,517
51419,102,381,242,627
51520,101,431,275,542
51621,101,522,333,445
51723,102,440,344,367
51824,101,352,349,336
51924,100,293,322,360
52026,102,233,277,438
52127,101,299,274,574
52229,102,448,269,605
52330,101,474,308,516
52431,101,464,330,434
52533,102,395,345,355
52633,100,323,342,329
52734,101,265,329,360
52836,102,278,293,468
52937,101,337,245,641
53039,102,390,257,547
53140,101,560,323,499
53241,101,462,345,390
53342,101,384,348,306
53443,101,318,336,335
53544,101,251,276,444
53646,102,259,280,517
53747,101,395,233,616
53849,102,512,310,542
53950,101,466,322,418
54050,100,420,342,332
54152,102,328,320,345
54253,101,248,306,402
54354,101,265,283,508
54456,102,396,255,651
54557,101,481,319,530
54659,102,493,338,428
54759,100,415,344,343
54860,101,319,342,303
54962,102,266,312,389
55063,101,220,259,515
55164,101,345,259,637
55266,102,525,323,580
55367,101,499,322,447
55468,101,401,333,339
55569,101,305,333,312
55670,101,275,327,363
55772,102,234,265,531
55873,101,340,261,630
55974,101,493,283,584
56076,102,487,315,482
56176,100,432,350,352
56278,102,352,354,292
56379,101,281,322,355
56480,101,209,264,486
56582,102,314,235,645
56683,101,511,307,589
56784,101,474,308,467
56885,101,418,351,335
56986,101,347,364,303
57088,102,258,329,361
57189,101,222,291,473
57290,101,319,275,568
57392,102,491,265,641
57493,101,514,315,508
57593,100,437,341,363
57695,102,354,348,309
57796,101,278,352,307
57897,101,240,281,467
57999,102,305,261,577
58100,101,433,277,598
58202,102,532,322,520
58302,100,457,338,397
58403,101,392,358,322
58505,102,302,360,314
58606,101,257,310,405
58707,101,242,270,532
58809,102,395,242,635
58910,101,536,320,529
59011,101,470,342,398
59112,101,389,346,329
59213,101,298,327,328
59315,102,258,300,412
59416,101,268,253,538
59517,101,392,248,638
59619,102,517,307,549
59719,100,466,343,407
59821,102,416,352,335
59922,101,330,351,317
60023,101,276,283,422
60125,102,262,249,524
60226,101,342,261,613
60327,101,506,302,569
60428,101,490,325,432
60529,101,415,341,345
60631,102,337,359,304
60732,101,295,322,379
