Time,Delta Time,X,Y,Z
57392,0,369,322,475
57493,101,375,321,465
57593,100,340,313,444
100,-57493,343,314,465
201,101,353,313,487
303,102,366,322,485
404,101,360,332,463
504,100,357,341,439
606,102,345,358,428
707,101,333,356,437
808,101,337,368,411
909,101,326,361,428
1010,101,322,339,460
1112,102,298,335,434
1213,101,312,335,458
1314,101,316,337,473
1415,101,314,313,483
1516,101,354,304,503
1617,101,351,301,485
1719,102,356,295,488
1820,101,354,299,476
1922,102,375,317,472
2022,100,365,329,468
2123,101,358,348,443
2225,102,339,359,413
2326,101,332,373,417
2427,101,326,361,451
2528,101,308,359,437
2629,101,313,355,432
2731,102,318,346,451
2832,101,313,341,453
2933,101,327,330,472
3034,101,325,322,465
3135,101,343,313,474
3236,101,342,310,459
3338,102,351,294,482
3439,101,363,309,481
3540,101,364,320,477
3641,101,359,332,463
3742,101,353,346,437
3844,102,350,345,443
3945,101,331,362,429
4046,101,332,375,435
4147,101,316,370,428
4248,101,307,358,436
4349,101,307,344,440
4451,102,301,335,457
4552,101,327,326,475
4653,101,337,323,493
4754,101,336,303,486
4855,101,356,301,495
4957,102,353,300,487
5058,101,370,315,478
5159,101,364,324,467
5260,101,371,334,461
5361,101,346,342,451
5463,102,335,352,430
5564,101,343,373,436
5665,101,325,370,426
5766,101,311,368,423
5867,101,307,355,436
5968,101,303,341,447
6070,102,313,327,468
6171,101,301,306,475
6272,101,322,291,484
6373,101,330,293,467
6474,101,333,291,470
6576,102,353,291,485
6677,101,374,316,475
6777,100,374,329,460
6879,102,356,344,416
6980,101,343,360,414
7081,101,325,362,422
7183,102,325,363,420
7284,101,324,375,440
7385,101,307,337,445
7486,101,328,361,435
7587,101,309,318,467
7689,102,319,301,490
7790,101,322,292,481
7890,100,339,304,465
7992,102,350,301,469
8093,101,361,304,482
8195,102,377,314,484
8296,101,379,333,460
8396,100,376,344,447
8498,102,353,354,429
8599,101,340,362,420
8700,101,333,379,428
8802,102,337,368,428
8903,101,318,342,431
9004,101,310,336,445
9105,101,303,320,467
9206,101,326,305,494
9308,102,349,292,495
9409,101,364,304,473
9509,100,355,289,487
9611,102,364,309,483
9712,101,378,336,468
9814,102,360,350,426
9915,101,368,366,421
10016,101,352,383,436
10117,101,324,352,423
10218,101,316,358,425
10319,101,315,352,444
10421,102,311,333,460
10522,101,298,323,447
10624,102,315,313,459
10725,101,344,297,493
10825,100,368,308,467
10927,102,360,284,488
11028,101,368,302,479
11129,101,380,324,460
11231,102,371,320,449
11332,101,364,353,435
11433,101,351,366,423
11534,101,328,372,427
11635,101,329,367,440
11737,102,299,354,433
11838,101,305,354,432
11939,101,282,333,454
12041,102,309,336,470
12142,101,317,307,479
12242,100,360,286,505
12344,102,373,293,480
12445,101,355,293,475
12547,102,378,310,480
12648,101,386,332,462
12749,101,383,345,448
12851,102,352,353,427
12951,100,338,375,415
13052,101,326,366,423
13154,102,303,352,418
13255,101,310,344,438
13357,102,310,335,460
13458,101,298,322,465
13559,101,314,305,507
13660,101,352,298,493
13761,101,363,315,470
13862,101,365,301,488
13964,102,378,307,478
14065,101,393,325,464
14167,102,378,332,453
14268,101,355,346,428
14368,100,339,381,410
14470,102,320,371,410
14571,101,332,374,425
14672,101,309,348,435
14774,102,311,334,448
14875,101,303,314,472
14977,102,333,312,475
15077,100,343,301,477
15178,101,359,290,476
15280,102,360,292,488
15381,101,371,304,486
15482,101,370,322,461
15584,102,373,347,438
15685,101,350,348,435
15785,100,326,367,429
15887,102,329,377,417
15988,101,320,372,428
16090,102,295,352,432
16191,101,313,348,438
16292,101,316,312,466
16394,102,355,315,493
16494,100,362,306,486
16595,101,374,313,474
16697,102,368,302,486
16798,101,364,316,473
16900,102,379,332,470
17001,101,377,345,454
17102,101,351,357,424
17203,101,336,372,413
17304,101,333,379,434
17405,101,335,376,432
17507,102,322,365,434
17608,101,321,345,451
17710,102,327,337,479
17811,101,341,338,497
17911,100,349,316,502
18013,102,356,310,486
18114,101,371,301,494
18215,101,370,306,486
18317,102,399,329,475
18418,101,388,348,441
18520,102,375,355,444
18620,100,355,366,435
18721,101,342,373,435
18823,102,330,373,430
18924,101,327,376,428
19025,101,307,356,440
19127,102,323,351,443
19228,101,303,320,477
19329,101,319,312,492
19430,101,347,308,498
19531,101,365,305,487
19633,102,383,306,497
19734,101,385,324,481
19835,101,388,333,455
19937,102,378,344,449
20037,100,355,353,431
20139,102,342,363,425
20240,101,343,369,432
20341,101,325,365,424
20443,102,315,360,421
20544,101,306,354,428
20645,101,296,329,465
20746,101,307,327,482
20847,101,304,317,469
20948,101,336,307,471
21050,102,366,305,481
21151,101,381,313,493
21253,102,366,313,492
21354,101,363,335,469
21454,100,378,360,439
21556,102,371,353,448
21657,101,351,357,425
21758,101,347,354,432
21860,102,321,353,426
21961,101,302,361,428
22063,102,311,351,435
22163,100,306,330,453
22264,101,319,324,456
22366,102,334,292,494
22467,101,323,301,428
22568,101,361,299,455
22670,102,378,294,472
22771,101,382,312,473
22872,101,376,332,459
22973,101,364,347,439
23074,101,371,360,432
23176,102,369,367,433
23277,101,340,373,415
23378,101,325,369,406
23480,102,319,360,428
23580,100,329,340,475
23682,102,328,344,487
23783,101,317,319,467
23884,101,334,305,492
23986,102,350,321,457
24087,101,365,307,469
24188,101,367,296,478
24289,101,400,332,464
24390,101,400,349,455
24492,102,371,348,420
24593,101,344,361,440
24694,101,334,371,441
24796,102,319,383,398
24897,101,294,352,416
24997,100,307,365,410
25099,102,314,342,477
25200,101,326,320,486
25302,102,345,321,478
25403,101,353,321,460
25504,101,366,300,493
25606,102,363,316,473
25706,100,377,324,461
25807,101,396,332,480
25909,102,387,344,466
26010,101,362,346,435
26112,102,353,357,419
26213,101,326,367,419
26314,101,321,363,435
26415,101,339,364,449
26516,101,333,346,473
26617,101,315,333,473
26719,102,326,320,490
26820,101,324,304,489
26921,101,336,302,468
27023,102,363,302,476
27123,100,379,310,482
27225,102,375,321,465
27326,101,376,334,445
27427,101,385,344,455
27529,102,359,355,440
27630,101,347,366,441
27731,101,336,367,427
27832,101,319,360,422
27933,101,308,359,432
28035,102,328,352,455
28136,101,321,348,443
28237,101,338,323,478
28339,102,329,298,473
28440,101,344,292,473
28540,100,361,291,489
28642,102,382,311,481
28743,101,388,318,472
28845,102,373,335,452
28946,101,372,341,448
29047,101,361,350,422
29149,102,342,361,438
29249,100,333,365,435
29350,101,310,363,425
29452,102,307,361,431
29553,101,305,337,446
29655,102,317,332,463
29756,101,329,303,500
29857,101,340,294,497
29958,101,370,300,489
30059,101,392,316,482
30160,101,381,314,480
30262,102,397,338,458
30363,101,391,344,456
30465,102,359,350,432
30566,101,354,358,433
30666,100,343,372,425
30768,102,314,364,420
30869,101,315,348,435
30970,101,321,338,458
31072,102,324,322,466
31173,101,345,317,472
31275,102,365,301,490
31375,100,360,294,470
31476,101,371,296,479
31578,102,378,304,481
31679,101,381,312,472
31780,101,379,342,457
31882,102,373,350,438
31983,101,358,347,439
32083,100,352,364,441
32185,102,331,365,440
32286,101,317,362,428
32388,102,299,353,427
32489,101,324,350,440
32590,101,324,339,462
32692,102,318,323,463
32792,100,330,296,475
32893,101,350,288,493
32995,102,370,289,481
33096,101,385,300,470
33198,102,386,316,479
33299,101,378,328,457
33400,101,368,353,449
33501,101,351,361,427
33602,101,346,368,424
33703,101,327,364,420
33805,102,314,355,425
33906,101,328,358,437
34008,102,313,340,462
34109,101,332,313,477
34209,100,340,311,467
34311,102,363,295,490
34412,101,368,300,474
34513,101,366,288,473
34615,102,375,292,476
34716,101,390,308,480
34818,102,392,327,471
34918,100,384,347,456
35019,101,359,354,435
35121,102,343,364,426
35222,101,328,368,399
35323,101,340,379,429
35425,102,292,356,435
35526,101,313,350,437
35627,101,313,336,451
35728,101,336,340,444
35829,101,345,301,477
35931,102,341,285,479
36032,101,364,278,484
36133,101,368,293,483
36235,102,373,306,480
36335,100,371,318,460
36436,101,367,328,455
36538,102,360,346,445
36639,101,344,360,433
36741,102,332,374,423
36842,101,320,372,414
36943,101,310,358,424
37044,101,310,343,439
37145,101,319,342,461
37246,101,316,300,481
37348,102,351,295,483
37449,101,359,290,477
37551,102,350,275,484
37652,101,367,297,475
37752,100,388,311,480
37854,102,377,322,463
37955,101,370,344,432
38056,101,361,355,431
38158,102,341,367,442
38259,101,341,381,422
38361,102,320,370,416
38461,100,305,354,436
38562,101,307,352,446
38664,102,315,347,463
38765,101,319,330,462
38866,101,331,316,442
38968,102,344,294,471
39069,101,357,295,476
39170,101,371,304,474
39271,101,379,311,478
39372,101,378,322,473
39474,102,375,342,448
39575,101,368,358,431
39676,101,345,370,417
39778,102,324,367,416
39878,100,306,355,435
39980,102,311,352,449
40081,101,309,350,449
40182,101,317,332,472
40284,102,342,318,486
40385,101,346,292,498
40486,101,364,299,484
40587,101,373,295,476
40688,101,361,297,474
40790,102,373,312,473
40891,101,397,331,484
40992,101,376,349,439
41094,102,362,352,429
41195,101,338,365,422
41295,100,327,359,431
41397,102,311,346,449
41498,101,324,359,441
41600,102,314,349,454
41701,101,318,330,466
41802,101,343,308,472
41904,102,359,305,464
42004,100,356,299,459
42105,101,355,293,468
42207,102,364,300,476
42308,101,371,324,470
42409,101,377,332,466
42511,102,369,343,449
42612,101,368,362,431
42713,101,343,367,428
42814,101,318,371,396
42915,101,290,355,416
43017,102,303,342,450
43118,101,307,336,456
43219,101,313,329,445
43321,102,343,286,502
43421,100,352,294,485
43523,102,337,284,472
43624,101,349,297,470
43725,101,365,305,479
43827,102,367,323,468
43928,101,371,337,447
44029,101,368,354,432
44130,101,332,362,435
44231,101,311,375,404
44333,102,317,372,421
44434,101,290,357,421
44535,101,289,336,467
44637,102,315,321,483
44738,101,328,315,464
44838,100,346,303,469
44940,102,355,291,474
45041,101,358,296,480
45143,102,374,310,486
45244,101,380,330,468
45345,101,389,337,461
45447,102,359,345,439
45547,100,339,358,434
45648,101,335,368,422
45750,102,312,354,425
45851,101,305,350,422
45953,102,298,348,436
46054,101,300,319,478
46155,101,328,323,477
46256,101,324,301,469
46357,101,340,279,477
46458,101,355,279,476
46560,102,341,290,464
46661,101,353,306,481
46763,102,386,317,483
46864,101,385,345,445
46964,100,372,345,432
47066,102,352,361,431
47167,101,342,370,433
47268,101,318,367,414
47370,102,284,360,401
47471,101,298,346,452
47572,101,287,329,477
47673,101,313,311,482
47774,101,333,288,517
47876,102,351,286,497
47977,101,352,300,483
48078,101,384,322,479
48180,102,390,332,470
48281,101,385,348,458
48381,100,369,359,432
48483,102,335,362,421
48584,101,320,360,418
48686,102,328,381,428
48787,101,310,355,450
48888,101,322,357,458
48990,102,315,349,457
49090,100,321,321,473
49191,101,332,308,480
49293,102,356,294,495
49394,101,385,306,494
49496,102,379,311,484
49597,101,380,315,472
49698,101,386,327,469
49799,101,384,345,453
49900,101,368,362,431
50001,101,362,374,432
50103,102,345,380,423
50204,101,333,370,430
50306,102,301,354,425
50407,101,323,348,460
50507,100,326,351,459
50609,102,338,332,461
50710,101,345,321,472
50811,101,351,301,483
50913,102,357,302,470
51014,101,366,297,481
51116,102,389,316,481
51216,100,394,328,476
51317,101,365,340,437
51419,102,380,359,438
51520,101,353,359,426
51621,101,338,372,416
51723,102,336,371,420
51824,101,350,381,433
51924,100,336,358,468
52026,102,315,356,441
52127,101,328,335,422
52229,102,338,298,477
52330,101,361,314,460
52431,101,365,308,468
52533,102,364,297,480
52633,100,375,304,487
52734,101,385,317,484
52836,102,393,341,456
52937,101,373,358,436
53039,102,343,364,419
53140,101,327,369,409
53241,101,321,376,407
53342,101,319,364,408
53443,101,329,356,456
53544,101,335,347,469
53646,102,329,328,486
53747,101,326,325,465
53849,102,347,319,462
53950,101,363,302,483
54050,100,362,303,476
54152,102,376,296,485
54253,101,386,319,477
54354,101,372,326,473
54456,102,369,352,456
54557,101,355,368,413
54659,102,339,378,414
54759,100,318,384,412
54860,101,309,372,408
54962,102,328,370,434
55063,101,320,352,458
55164,101,322,344,467
55266,102,331,332,464
55367,101,342,304,494
55468,101,358,301,488
55569,101,375,307,486
55670,101,376,312,478
55772,102,384,317,479
55873,101,383,327,471
55974,101,372,340,449
56076,102,374,362,441
56176,100,364,361,433
56278,102,347,373,427
56379,101,337,367,441
56480,101,325,363,424
56582,102,324,365,434
56683,101,318,353,450
56784,101,324,333,456
56885,101,340,334,465
56986,101,358,324,468
57088,102,349,306,465
57189,101,357,305,464
57290,101,355,304,454
57392,102,360,292,480
57493,101,370,308,473
57593,100,367,326,461
57695,102,372,344,455
57796,101,356,355,443
57897,101,349,359,429
57999,102,342,369,432
58100,101,342,370,433
58202,102,319,371,426
58302,100,328,363,444
58403,101,327,352,455
58505,102,351,341,474
58606,101,368,325,482
58707,101,344,292,472
58809,102,365,310,489
58910,101,378,313,485
59011,101,379,308,479
59112,101,383,318,459
59213,101,397,330,465
59315,102,382,345,446
59416,101,381,354,446
59517,101,367,362,435
59619,102,356,371,428
59719,100,339,368,425
59821,102,328,372,425
59922,101,335,361,458
60023,101,326,345,472
60125,102,347,338,471
60226,101,343,318,483
60327,101,362,317,481
60428,101,347,308,465
60529,101,341,297,468
60631,102,350,301,464
60732,101,366,303,465
60833,101,381,318,476
60935,102,373,327,464
61036,101,377,332,452
61136,100,379,344,444
61238,102,360,366,429
61339,101,344,367,436
61441,102,336,349,443
