Time,Delta Time,X,Y,Z
25302,102,420,283,545
25403,101,506,332,454
25504,101,405,349,358
25606,102,353,353,324
25706,100,294,310,379
25807,101,231,277,470
25909,102,386,265,610
26010,101,461,300,537
26112,102,482,320,463
26213,101,421,356,356
26314,101,345,341,317
26415,101,262,324,357
26516,101,220,307,480
26617,101,362,233,632
26719,102,452,294,553
26820,101,470,311,476
26921,101,442,343,348
27023,102,364,338,337
27123,100,255,308,360
27225,102,207,256,550
27326,101,425,237,620
27427,101,483,305,536
27529,102,483,323,458
27630,101,425,332,368
27731,101,335,351,319
27832,101,257,318,358
27933,101,259,273,502
28035,102,380,221,662
28136,101,488,312,531
28237,101,509,329,466
28339,102,438,342,361
28440,101,355,334,334
28540,100,258,316,365
28642,102,251,282,488
28743,101,351,271,608
28845,102,499,304,560
28946,101,483,330,470
29047,101,420,347,383
29149,102,367,348,347
29249,100,284,337,361
29350,101,232,309,419
29452,102,319,322,509
29553,101,384,254,620
29655,102,459,318,521
29756,101,454,319,472
29857,101,416,348,387
29958,101,313,357,336
30059,101,328,354,352
30160,101,255,295,451
30262,102,311,281,555
30363,101,446,274,612
30465,102,486,318,497
30566,101,445,326,412
30666,100,389,352,344
30768,102,297,361,326
30869,101,228,331,376
30970,101,275,292,478
31072,102,371,290,569
31173,101,437,281,543
31275,102,470,308,446
31375,100,439,347,382
31476,101,332,352,348
31578,102,239,339,353
31679,101,222,291,501
31780,101,386,249,640
31882,102,473,280,562
31983,101,466,318,451
32083,100,435,350,362
32185,102,370,362,346
32286,101,262,323,388
32388,102,208,268,494
32489,101,376,271,593
32590,101,473,309,537
32692,102,455,318,469
32792,100,421,331,380
32893,101,367,338,366
32995,102,286,338,372
33096,101,257,317,430
33198,102,307,249,616
33299,101,459,263,620
33400,101,477,319,494
33501,101,450,338,391
33602,101,376,351,329
33703,101,302,338,357
33805,102,250,322,437
33906,101,313,282,579
34008,102,386,233,618
34109,101,466,315,487
34209,100,453,344,382
34311,102,399,350,351
34412,101,309,350,359
34513,101,235,304,405
34615,102,253,274,516
34716,101,396,250,630
34818,102,496,311,520
34918,100,445,330,419
35019,101,411,344,338
35121,102,327,349,329
35222,101,267,314,397
35323,101,215,268,505
35425,102,356,239,610
35526,101,448,298,535
35627,101,485,325,452
35728,101,421,332,375
35829,101,339,349,325
35931,102,265,348,363
36032,101,224,276,462
36133,101,303,278,553
36235,102,420,269,599
36335,100,477,331,485
36436,101,436,335,409
36538,102,371,350,343
36639,101,306,358,344
36741,102,252,309,422
36842,101,243,269,526
36943,101,387,235,619
37044,101,475,299,548
37145,101,464,337,408
37246,101,376,340,350
37348,102,344,350,349
37449,101,257,308,401
37551,102,223,275,502
37652,101,365,261,598
37752,100,528,326,576
37854,102,443,328,424
37955,101,420,358,347
38056,101,340,356,340
38158,102,231,308,405
38259,101,251,291,480
38361,102,403,279,621
38461,100,472,328,527
38562,101,490,344,459
38664,102,442,340,390
38765,101,377,354,351
38866,101,280,339,374
38968,102,226,295,471
39069,101,337,273,610
39170,101,461,289,592
39271,101,479,324,490
39372,101,422,339,402
39474,102,363,344,378
39575,101,280,337,361
39676,101,219,314,419
39778,102,259,275,559
39878,100,419,275,586
39980,102,472,319,508
40081,101,459,339,429
40182,101,376,347,356
40284,102,308,355,343
40385,101,246,332,404
40486,101,226,308,468
40587,101,348,255,608
40688,101,472,308,540
40790,102,483,338,457
40891,101,418,342,377
40992,101,357,367,335
41094,102,286,347,373
41195,101,202,274,503
41295,100,338,279,574
41397,102,458,300,589
41498,101,457,328,468
41600,102,414,345,386
41701,101,360,343,364
41802,101,297,355,364
41904,102,248,303,472
42004,100,312,302,512
42105,101,384,243,596
42207,102,491,336,506
42308,101,454,313,443
42409,101,378,351,328
42511,102,305,363,343
42612,101,265,324,394
42713,101,233,262,535
42814,101,367,258,607
42915,101,465,300,548
43017,102,465,328,453
43118,101,406,345,370
43219,101,317,351,319
43321,102,278,333,374
43421,100,262,291,496
43523,102,368,279,603
43624,101,486,295,582
43725,101,481,324,472
43827,102,422,359,367
43928,101,394,362,331
44029,101,325,337,370
44130,101,242,314,433
44231,101,282,292,523
44333,102,421,253,602
44434,101,487,314,500
44535,101,469,324,417
44637,102,383,347,344
44738,101,300,344,368
44838,100,236,324,409
44940,102,288,288,529
45041,101,387,239,602
45143,102,460,304,530
45244,101,476,318,458
45345,101,425,332,366
45447,102,352,342,340
45547,100,262,355,391
45648,101,256,277,512
45750,102,329,239,575
45851,101,409,274,556
45953,102,475,306,504
46054,101,439,327,416
46155,101,403,342,342
46256,101,309,327,337
46357,101,222,324,387
46458,101,275,281,532
46560,102,371,262,579
46661,101,487,315,513
46763,102,497,334,441
46864,101,405,347,364
46964,100,303,335,337
47066,102,279,333,389
47167,101,241,302,490
47268,101,357,227,627
47370,102,484,303,525
47471,101,521,335,481
47572,101,424,362,357
47673,101,352,354,333
47774,101,292,339,354
47876,102,256,300,465
47977,101,325,258,569
48078,101,498,294,554
48180,102,499,319,490
48281,101,438,340,403
48381,100,378,359,342
48483,102,287,346,357
48584,101,248,311,403
48686,102,232,318,509
48787,101,436,236,633
48888,101,484,328,501
48990,102,461,337,425
49090,100,402,348,362
49191,101,340,352,340
49293,102,256,322,382
49394,101,148,262,477
49496,102,376,284,609
49597,101,446,298,544
49698,101,480,329,463
49799,101,414,364,380
49900,101,361,352,338
50001,101,277,334,350
50103,102,198,266,450
50204,101,305,282,567
50306,102,435,254,621
50407,101,496,321,480
50507,100,450,343,376
50609,102,390,346,375
50710,101,299,338,364
50811,101,239,300,423
50913,102,241,301,494
51014,101,407,252,637
51116,102,442,310,515
51216,100,475,340,454
51317,101,396,348,354
51419,102,336,349,320
51520,101,256,313,403
51621,101,231,279,507
51723,102,370,273,581
51824,101,491,320,520
51924,100,486,341,454
52026,102,422,357,361
52127,101,344,343,335
52229,102,288,318,397
52330,101,277,300,472
52431,101,290,289,547
52533,102,469,298,569
52633,100,500,341,483
52734,101,452,355,396
52836,102,372,341,354
52937,101,304,328,356
53039,102,231,306,418
53140,101,255,289,507
53241,101,460,268,589
53342,101,524,348,481
53443,101,492,359,412
53544,101,381,332,323
53646,102,305,350,319
53747,101,253,299,446
53849,102,263,278,537
53950,101,426,245,608
54050,100,516,333,494
54152,102,480,358,424
54253,101,417,365,353
54354,101,342,344,336
54456,102,264,310,389
54557,101,271,281,494
54659,102,351,269,615
54759,100,479,290,583
54860,101,504,343,453
54962,102,434,347,379
55063,101,347,330,353
55164,101,300,338,361
55266,102,277,302,454
55367,101,283,291,541
55468,101,506,266,627
55569,101,517,343,470
55670,101,474,362,383
55772,102,363,320,345
55873,101,280,328,361
55974,101,260,312,423
56076,102,257,274,532
56176,100,459,247,629
56278,102,520,337,483
56379,101,473,343,396
56480,101,403,350,331
56582,102,311,335,349
56683,101,251,326,402
56784,101,283,292,524
56885,101,349,263,593
56986,101,504,324,517
57088,102,486,337,417
57189,101,397,360,337
57290,101,331,353,351
57392,102,279,339,385
57493,101,241,301,465
57593,100,318,297,552
57695,102,460,303,582
57796,101,523,361,483
57897,101,443,353,405
57999,102,375,354,330
58100,101,306,331,361
58202,102,241,331,402
58302,100,262,288,523
58403,101,379,249,630
58505,102,488,321,534
58606,101,497,347,435
58707,101,393,377,328
58809,102,342,328,366
58910,101,292,314,400
59011,101,254,291,449
59112,101,275,245,598
59213,101,498,311,556
59315,102,467,325,469
59416,101,420,349,369
59517,101,358,355,332
59619,102,260,330,372
59719,100,251,313,421
59821,102,274,257,568
59922,101,476,303,598
60023,101,546,366,471
60125,102,439,351,396
60226,101,371,349,351
60327,101,311,336,371
60428,101,244,315,412
60529,101,261,297,492
60631,102,373,244,599
60732,101,476,306,555
60833,101,500,352,445
60935,102,412,357,354
61036,101,340,335,322
61136,100,288,331,360
