214882,377,337,497
214914,387,345,481
214946,379,343,483
214978,378,345,477
215011,390,342,482
215043,386,343,464
215075,369,345,448
215107,376,354,424
215139,372,360,426
215172,365,355,421
215203,365,355,416
215236,353,366,401
215268,344,370,410
215301,340,372,415
215332,340,368,420
215365,324,370,417
215397,324,375,423
215430,323,369,424
215461,322,368,430
215494,316,369,429
215526,311,363,441
215559,300,360,448
215590,309,358,454
215623,307,353,456
215655,304,356,465
215688,308,355,460
215719,315,343,474
215752,332,359,472
215784,326,345,467
215817,327,340,480
215848,332,340,480
215881,330,345,463
215913,333,346,459
215946,344,343,465
215977,345,341,463
216010,343,337,464
216042,352,345,458
216075,349,339,459
216107,332,327,462
216139,346,331,466
216171,357,331,466
216203,348,320,488
216236,359,323,485
216267,357,326,480
216300,362,324,489
216332,382,327,497
216365,384,326,492
216396,378,329,487
216429,387,329,484
216461,390,333,476
216494,385,337,468
216525,391,342,469
216558,402,341,485
216590,388,342,461
216623,384,352,448
216654,383,355,460
216687,364,348,448
216719,368,363,433
216752,369,374,435
216783,360,364,437
216816,356,371,436
216848,359,374,426
216881,353,376,427
216912,331,367,423
216945,337,373,416
216977,345,376,425
217010,341,375,422
217041,326,364,431
217074,326,360,441
217106,322,366,437
217139,316,369,433
217170,322,364,452
217202,312,358,449
217235,302,362,443
217267,313,363,450
217299,319,352,459
217331,313,354,455
217364,333,371,457
217396,331,370,467
217428,316,358,444
217460,333,368,449
217493,333,359,458
217525,327,355,453
217558,317,356,436
217589,325,350,458
217622,325,341,469
217654,330,336,473
217687,328,337,473
217718,341,342,471
217751,339,335,474
217783,346,330,492
217816,369,334,485
217847,345,336,462
217880,353,324,498
217912,371,315,506
217945,362,315,501
217976,368,319,499
218009,381,327,492
218041,375,330,478
218074,373,333,481
218105,382,341,482
218138,385,341,477
218170,389,344,471
218203,390,341,479
218234,380,344,461
218266,379,360,443
218299,387,367,451
218331,377,361,444
218363,372,363,430
218395,381,373,436
218428,364,359,436
218460,345,359,421
218492,355,382,398
218524,361,369,442
218557,343,365,416
218589,342,370,428
218621,354,375,432
218653,335,375,425
218686,323,369,435
218718,343,374,439
218750,337,377,424
218782,320,367,435
218815,319,363,443
218847,325,365,444
218880,312,355,449
218911,302,352,450
218944,287,349,453
218976,300,350,450
219009,342,342,457
219040,329,352,449
219073,322,338,462
219105,317,346,465
219138,304,349,450
