28594,347,322,484
28624,356,313,498
28656,366,320,500
28687,366,324,488
28719,374,333,485
28749,377,337,482
28781,383,338,481
28812,385,340,476
28844,386,342,475
28874,382,342,468
28906,386,347,456
28937,388,355,458
28967,382,347,460
28999,382,354,443
29030,377,364,440
29062,374,360,448
29092,372,362,445
29124,367,370,440
29155,372,373,446
29187,369,383,433
29217,362,385,419
29249,362,382,418
29280,348,384,404
29312,337,381,418
29342,341,385,402
29374,332,389,403
29405,319,377,416
29435,319,373,421
29467,315,368,434
29498,303,363,443
29530,298,351,464
29560,325,361,471
29592,317,361,444
29623,308,359,445
29655,306,365,459
29685,331,363,461
29717,330,350,477
29748,305,340,480
29779,308,340,474
29810,333,342,474
29842,342,331,480
29873,339,323,490
29904,348,321,496
29935,342,311,497
29966,364,320,491
29998,365,319,490
30028,353,308,495
30060,347,305,488
30091,349,310,492
30123,362,313,492
30153,360,321,481
30185,365,330,471
30216,380,334,480
30247,381,334,475
30278,387,336,489
30310,377,335,479
30341,394,347,474
30372,375,347,451
30403,379,349,462
30434,387,356,445
30466,379,357,440
30496,378,365,438
30528,378,358,434
30559,376,370,418
30590,369,383,421
30621,360,394,401
30653,348,381,415
30684,344,380,405
30715,337,381,416
30746,341,382,414
30778,323,382,413
30809,324,380,427
30840,331,372,441
30871,322,373,438
30903,308,364,443
30934,316,362,454
30964,315,349,464
30996,307,356,441
31027,307,362,446
31058,321,359,453
31089,332,351,473
31121,330,357,468
31152,336,347,481
31183,338,343,488
31214,335,340,479
31246,345,341,477
31277,337,322,501
31308,345,316,505
31339,348,326,475
31371,355,326,482
31401,358,322,487
31432,353,316,491
31464,367,319,487
31495,362,322,487
31526,367,325,489
31557,366,328,481
31589,377,338,474
31620,378,340,476
31651,373,341,485
31682,381,341,489
31714,377,344,485
31745,386,346,467
31776,387,353,460
31807,388,357,472
31839,396,353,461
31869,389,361,438
31901,381,365,442
31932,376,357,431
31963,371,362,417
31994,362,385,419
32025,356,389,401
32057,344,387,416
32088,351,383,417
32119,337,385,412
32150,335,384,422
32182,332,381,417
32212,322,383,414
32244,328,385,426
32275,324,376,429
32307,317,363,448
32337,306,361,431
32369,310,371,446
32400,331,372,443
32431,324,363,452
32462,332,360,461
32493,344,356,465
32525,337,353,473
32556,343,349,487
32587,338,355,478
32618,351,349,486
32650,356,343,485
32680,363,339,478
32712,357,325,502
