24443,385,337,479
24475,396,342,477
24506,384,341,468
24538,386,350,456
24568,380,349,457
24600,371,343,461
24631,370,353,450
24663,369,357,447
24693,369,359,441
24725,373,366,441
24756,378,363,436
24787,357,362,440
24818,355,363,433
24850,349,374,420
24881,340,368,427
24912,338,367,431
24943,329,377,416
24974,322,370,432
25006,323,376,426
25036,327,362,428
25068,321,366,421
25099,314,374,415
25131,301,365,426
25161,303,360,428
25193,316,359,454
25224,310,352,450
25255,321,356,451
25286,322,357,468
25318,332,349,475
25349,324,343,474
25380,326,345,482
25411,330,342,489
25442,333,339,498
25474,351,346,475
25504,348,336,481
25536,351,324,511
25567,354,329,487
25598,341,322,486
25629,368,330,481
25661,359,328,476
25692,353,325,479
25723,367,329,486
25754,380,337,487
25786,378,332,500
25817,379,338,491
25848,392,347,483
25879,391,346,489
25911,391,347,473
25942,387,354,470
25972,375,350,461
26004,380,360,459
26035,380,354,453
26066,378,362,439
26097,378,368,424
26129,370,360,445
26160,369,364,447
26191,370,371,433
26222,353,374,426
26254,356,374,433
26285,356,383,423
26316,347,393,411
26347,339,383,434
26379,336,382,421
26409,335,380,422
26440,324,374,431
26472,326,376,424
26503,306,374,427
26534,319,375,428
26565,317,372,435
26597,309,366,448
26628,307,364,449
26659,314,356,446
26690,323,353,456
26722,321,359,444
26753,318,358,460
26784,308,351,463
26815,317,342,469
26847,328,340,481
26877,327,339,473
26909,327,343,467
26940,348,341,470
26971,362,330,504
27002,359,326,508
27033,369,336,484
27065,362,336,473
27096,354,326,489
27127,357,331,478
27158,363,333,479
27190,360,326,493
27220,364,318,503
27252,366,317,498
27283,366,325,495
27315,367,337,478
27345,378,343,482
27377,385,342,487
27408,386,343,470
27439,392,350,467
27470,391,353,463
27501,393,348,453
27533,390,354,447
27564,388,352,440
27595,372,353,434
27626,372,366,436
27658,368,365,426
27688,359,366,431
27720,359,379,430
27751,351,385,407
27783,327,381,423
27813,335,383,413
27845,341,384,431
27876,338,387,424
27908,325,379,426
27938,324,374,438
27969,322,372,432
28001,309,372,432
28032,299,366,436
28063,305,363,449
28094,313,355,446
28126,298,356,451
28156,303,368,439
28188,321,371,448
28219,331,368,447
28251,330,358,461
28281,339,359,478
28313,347,358,470
28344,348,353,476
28376,353,340,498
28406,355,330,507
28437,347,327,491
28469,356,334,483
28499,359,333,481
28531,358,326,482
28562,357,319,488
