20294,413,361,440
20326,416,361,453
20357,415,363,442
20388,395,365,425
20419,395,370,428
20450,388,370,428
20482,377,374,422
20512,390,384,412
20544,360,371,412
20575,370,386,417
20606,354,382,409
20637,357,375,432
20669,362,390,417
20700,350,383,429
20731,343,384,425
20762,342,382,429
20794,337,381,427
20825,334,381,426
20856,337,378,439
20887,328,370,441
20919,317,361,458
20950,329,363,452
20980,339,368,442
21012,348,375,453
21043,328,355,477
21074,315,365,457
21105,329,370,448
21137,323,350,494
21168,329,352,484
21199,330,351,460
21230,335,341,481
21262,345,331,505
21293,343,336,493
21324,365,341,489
21355,376,339,495
21387,354,328,484
21417,350,323,487
21448,383,321,509
21480,375,320,500
21511,381,335,479
21542,404,345,473
21573,397,350,472
21605,397,350,478
21636,408,352,472
21667,420,357,472
21698,409,353,471
21730,399,358,460
21761,413,366,445
21792,402,368,445
21823,407,366,448
21855,402,372,433
21885,387,370,429
21917,390,371,432
21948,378,375,408
21979,366,378,426
22010,370,365,431
22041,365,380,402
22073,345,378,418
22104,348,384,412
22135,347,388,421
22166,343,387,423
22198,327,377,430
22228,328,382,419
22260,338,377,414
22291,327,377,438
22323,318,374,441
22353,321,369,461
22385,316,376,466
22416,321,374,460
22447,327,379,464
22478,329,368,465
22509,318,355,453
22541,310,355,466
22572,336,357,479
22603,340,359,464
22634,330,352,478
22666,349,344,498
22696,354,349,497
22728,360,351,487
22759,367,347,488
22791,374,339,503
22821,386,341,502
22853,395,351,481
22884,391,343,487
22916,385,335,500
22946,393,334,496
22977,393,349,474
23009,392,355,482
23040,401,353,482
23071,401,357,473
23102,401,365,466
23134,407,364,469
23164,405,370,455
23196,407,370,442
23227,392,372,435
23259,383,374,429
23289,385,377,415
23321,387,375,440
23352,366,369,417
23384,355,382,399
23414,364,368,422
23445,351,380,421
23477,341,381,419
23507,341,384,422
23539,337,376,428
23570,327,375,424
23602,319,377,425
23632,318,374,421
23664,316,376,432
23695,311,372,426
23727,312,376,438
23757,309,373,434
23789,317,355,473
23820,327,348,474
23852,323,360,466
23882,315,356,466
23914,327,349,483
23945,340,342,487
23975,342,345,472
24007,349,332,499
24038,346,331,488
24070,363,338,473
24100,362,330,478
24132,357,326,476
24163,365,327,468
24195,366,319,480
24225,366,310,494
24257,371,314,488
24288,376,316,487
24320,369,314,486
24350,374,321,484
24382,382,326,486
24413,379,331,482
