133411,376,372,439
133443,369,374,428
133476,362,369,424
133508,367,361,442
133540,351,377,414
133572,342,376,424
133605,349,379,417
133637,338,371,436
133668,338,377,425
133701,331,368,431
133733,329,363,436
133766,334,363,424
133797,325,362,434
133830,336,353,444
133862,331,362,449
133895,308,364,410
133926,320,354,452
133959,335,339,469
133991,346,358,437
134024,341,355,441
134055,348,326,509
134088,336,334,492
134120,316,335,474
134153,324,335,484
134184,366,329,512
134217,382,328,503
134249,365,330,482
134282,366,328,480
134313,379,322,495
134346,396,328,486
134378,386,331,467
134411,386,333,464
134443,398,335,452
134475,376,330,454
134507,358,319,464
134540,363,327,465
134572,356,327,465
134604,343,325,476
134636,358,332,491
134668,372,340,481
134701,367,342,472
134732,374,340,480
134765,383,347,472
134797,389,353,475
134830,395,352,464
134861,385,353,467
134894,378,355,469
134926,379,360,441
134959,372,368,447
134990,370,365,443
135023,374,370,441
135055,363,367,434
135088,364,371,417
135119,363,359,429
135152,355,366,413
135184,347,368,426
135217,336,373,414
135248,333,374,425
135281,342,375,433
135313,333,377,428
135346,330,373,425
135377,333,368,427
135410,315,370,433
135442,321,370,426
135475,332,358,442
135506,316,354,451
135539,304,355,445
135571,313,349,460
135604,327,347,454
135635,332,359,438
135668,331,350,461
135700,329,344,465
135732,327,333,468
135764,334,320,490
135796,339,329,486
135829,341,330,476
135861,357,324,492
135894,363,317,497
135925,356,310,507
135958,370,319,490
135990,366,318,477
136023,360,322,483
136054,375,322,482
136087,374,319,478
136119,351,313,486
136152,353,316,488
136183,357,321,486
136216,372,326,478
136248,376,328,481
136281,398,339,487
136312,396,335,469
136345,398,339,474
136377,405,350,452
136410,395,353,445
136441,398,355,434
136474,393,359,427
136506,384,357,431
136539,380,368,426
136570,367,364,401
136603,361,358,432
136635,358,369,421
136668,361,369,431
136699,355,381,413
136731,340,378,439
136764,350,381,435
136796,344,381,428
136828,341,379,428
136860,344,374,431
136893,329,367,421
136925,320,369,434
136957,342,369,444
136989,329,369,446
137022,315,366,444
137054,326,358,465
137086,335,348,471
137118,332,359,455
137151,325,360,445
137183,345,359,454
137216,334,347,474
137247,322,349,458
137280,343,361,454
137312,363,359,465
137345,350,338,491
137376,361,333,506
137409,380,341,487
137441,377,345,463
137474,371,345,467
137505,383,331,484
137538,372,321,490
137570,364,324,480
137603,372,317,491
137634,360,315,494
137667,348,317,488
