180578,299,331,455
180611,292,319,464
180642,333,314,487
180675,331,316,461
180707,329,313,466
180740,354,298,517
180771,371,300,510
180804,355,310,484
180836,363,315,486
180869,355,307,498
180900,371,303,500
180933,378,319,480
180965,388,323,486
180998,389,324,492
181029,388,329,478
181062,399,334,482
181094,391,330,478
181126,386,332,480
181158,387,339,462
181190,385,343,458
181223,384,347,454
181255,389,356,445
181287,387,362,442
181319,381,361,449
181352,381,365,440
181384,375,378,430
181416,365,374,433
181448,365,373,435
181481,357,386,414
181513,342,390,426
181545,347,388,424
181577,325,386,425
181610,325,389,416
181642,330,393,416
181675,325,387,419
181706,325,385,420
181739,328,385,412
181771,332,386,421
181804,339,380,437
181835,327,360,447
181868,286,345,443
181900,278,350,444
181933,271,354,427
181964,292,352,425
181997,306,323,455
182029,290,309,463
182062,286,311,447
182093,291,316,440
182125,311,306,466
182158,329,302,479
182190,321,295,480
182222,321,291,484
182254,328,287,496
182287,340,284,502
182319,351,284,505
182351,367,293,503
182383,369,288,510
182416,353,288,495
182448,357,300,481
182480,376,306,485
182512,369,304,480
182545,391,318,470
182577,407,322,480
182609,400,323,481
182641,393,327,468
182674,389,335,446
182706,385,343,449
182738,385,343,459
182770,369,341,456
182803,376,355,442
182835,367,355,434
182867,369,373,431
182899,374,374,435
182932,357,381,422
182964,355,389,413
182996,356,388,415
183028,336,382,429
183061,328,382,420
183093,337,385,421
183126,322,385,413
183157,314,377,425
183189,322,381,431
183222,319,381,425
183254,311,374,426
183286,326,371,441
183318,320,365,442
183351,321,364,441
183383,317,359,433
183415,309,355,455
183447,300,353,464
183480,306,348,441
183512,306,344,469
183544,291,327,484
183576,312,331,474
183609,329,333,460
183641,331,329,463
183673,321,317,469
183705,324,308,479
183738,331,309,471
183770,364,312,492
183802,367,311,504
183834,371,308,499
183867,368,312,498
183899,380,313,498
183931,374,317,489
183963,374,321,479
183996,372,320,485
184028,381,324,484
184060,388,329,484
184092,389,338,468
184125,392,340,471
184157,388,343,475
184188,380,349,456
184221,382,352,453
184253,379,357,456
184286,377,358,442
184317,370,370,425
184350,373,376,437
184382,363,380,427
184415,365,381,427
184446,353,379,411
184479,359,389,424
184511,362,383,438
184544,343,382,417
184576,334,381,425
184608,326,384,415
184640,308,375,421
184673,318,379,428
184705,321,374,437
184737,318,368,445
184769,313,375,419
184802,298,378,398
184834,309,367,428
