45192,411,342,490
45223,409,343,484
45254,410,347,470
45286,395,337,473
45317,395,340,463
45348,398,347,443
45379,392,354,435
45410,382,360,427
45442,381,370,417
45472,383,372,427
45504,373,370,431
45535,373,378,434
45566,361,387,400
45597,347,382,416
45629,341,382,421
45660,334,375,428
45691,328,376,415
45722,321,379,418
45754,315,368,437
45785,311,367,427
45816,323,376,417
45847,324,380,433
45879,309,373,423
45910,304,358,451
45940,334,358,473
45972,332,368,451
46003,321,364,449
46034,338,354,470
46065,342,340,483
46097,340,336,480
46128,352,346,474
46159,357,346,473
46190,368,334,486
46222,369,326,492
46253,362,332,477
46284,380,335,473
46315,380,330,473
46347,372,327,472
46377,371,323,470
46408,372,321,466
46440,365,316,478
46471,370,316,479
46502,375,322,471
46533,373,322,476
46565,378,323,481
46596,389,330,494
46627,382,320,500
46658,386,329,496
46690,399,337,485
46721,401,336,491
46752,389,331,473
46783,392,343,459
46815,394,348,458
46845,399,350,454
46877,391,356,448
46908,388,361,442
46939,374,361,432
46970,369,364,422
47001,369,366,406
47033,352,357,417
47064,351,374,406
47095,349,372,431
47126,329,372,415
47158,323,379,416
47188,317,379,413
47220,316,381,416
47251,315,378,412
47283,311,375,419
47313,312,367,435
47345,317,363,450
47376,322,364,460
47407,317,353,457
47438,323,349,467
47469,328,348,469
47501,333,353,465
47532,319,345,470
47563,314,336,474
47594,319,337,468
47626,327,341,460
47656,333,330,477
47688,341,319,501
47719,350,328,482
47751,362,333,469
47781,368,327,492
47813,359,321,485
47844,353,324,466
47876,363,324,469
47906,351,318,470
47937,351,317,470
47969,353,311,485
48000,360,315,480
48031,358,310,484
48062,355,315,489
48094,362,320,492
48124,378,324,499
48156,392,332,501
48187,391,333,492
48219,398,342,477
48249,399,342,470
48281,392,344,457
48312,394,354,443
48344,398,355,443
48374,391,352,443
48405,381,357,433
48437,379,364,436
48467,377,369,429
48499,371,365,442
48530,356,359,421
48562,350,376,418
48592,342,373,421
48624,329,379,419
48655,330,377,425
48687,332,382,415
48717,324,380,423
48749,321,377,437
48780,320,375,428
48812,310,376,420
48842,316,375,443
48874,322,374,437
48905,324,376,453
48935,316,368,459
48967,311,362,465
48998,315,356,457
49030,323,354,466
49060,321,341,476
49092,319,339,479
49123,338,344,471
49155,354,337,490
49185,349,325,501
49217,368,326,488
49248,362,324,489
49280,359,319,484
49310,352,316,469
