334943,292,349,443
334976,280,333,461
335007,276,336,447
335040,301,334,478
335072,302,332,457
335105,278,332,460
335136,289,311,494
335169,319,320,472
335201,305,313,468
335234,318,295,496
335265,341,287,513
335298,323,297,478
335330,319,296,466
335363,320,282,500
335394,335,291,493
335427,350,298,484
335459,355,306,492
335492,350,304,483
335523,345,304,469
335556,342,311,482
335588,357,316,480
335621,357,315,472
335652,355,329,464
335685,349,330,454
335717,355,337,446
335750,353,339,454
335781,351,341,445
335814,365,341,454
335846,349,342,463
335878,340,348,438
335910,352,357,430
335942,340,355,441
335975,333,357,441
336007,334,375,435
336039,324,365,445
336071,319,361,437
336104,326,366,442
336136,310,367,437
336168,304,367,423
336200,298,365,433
336233,300,364,424
336265,298,365,429
336297,288,359,428
336329,297,368,418
336362,292,366,427
336394,292,363,430
336427,297,367,437
336458,283,353,436
336491,301,347,455
336523,292,332,475
336556,306,356,449
336587,315,344,464
336620,307,335,478
336652,315,328,477
336685,310,337,465
336716,311,334,477
336749,316,327,473
336781,315,328,460
336814,321,321,467
336845,328,313,475
336877,316,288,494
336910,332,297,498
336942,351,310,477
336974,332,313,479
337006,343,314,483
337039,363,305,505
337071,354,300,498
337103,362,309,492
337135,367,317,484
337168,361,323,469
337200,355,322,466
337232,354,325,469
337264,353,332,460
337297,359,336,456
337329,354,339,452
337361,355,345,455
337393,367,342,463
337426,354,344,450
337458,351,337,441
337490,353,364,432
337522,342,342,439
337555,335,345,443
337587,336,360,432
337619,332,368,426
337651,319,365,437
337684,320,369,436
337716,328,371,428
337748,328,376,429
337780,302,363,424
337813,300,367,423
337845,304,376,420
337878,283,366,431
337909,288,370,428
337941,285,375,417
337974,282,363,427
338006,280,357,446
338038,291,354,443
338070,293,341,461
338103,302,330,477
338135,296,325,463
338167,297,340,452
338199,303,336,456
338232,298,324,476
338264,318,320,493
338296,316,325,476
338328,313,328,470
338361,327,331,470
338393,332,303,504
338425,331,303,483
338457,339,309,479
338490,343,302,496
338522,337,310,483
338554,339,318,483
338586,347,309,499
338619,351,307,492
338651,342,304,477
338683,347,309,471
338715,348,316,471
338748,350,316,477
338780,359,326,464
338812,359,336,457
338844,365,333,474
338877,349,324,467
338909,351,347,444
338940,351,352,447
338973,345,346,429
339005,345,351,445
339038,342,361,432
339069,339,362,435
339102,326,363,423
339134,316,363,429
339167,314,369,423
339198,306,367,424
