90838,307,322,471
90868,338,334,491
90900,364,334,484
90931,353,328,488
90962,358,326,494
90993,354,325,481
91025,353,325,474
91056,366,326,475
91087,361,320,481
91118,363,319,479
91150,367,323,487
91181,358,319,492
91212,360,325,487
91243,372,332,483
91275,376,344,479
91305,383,341,480
91336,411,347,480
91368,409,347,473
91399,403,346,476
91430,406,351,463
91461,397,360,434
91493,392,362,440
91524,401,365,433
91555,388,365,431
91586,373,372,418
91618,374,369,420
91649,375,374,425
91680,355,374,409
91711,346,379,418
91743,338,382,409
91773,329,379,412
91805,333,382,414
91836,336,389,395
91867,329,378,407
91898,332,371,428
91929,333,362,447
91961,332,361,447
91992,319,358,436
92023,303,356,451
92054,303,348,464
92086,318,348,456
92116,314,347,458
92148,320,333,479
92179,329,334,478
92211,333,338,469
92241,333,329,470
92273,341,325,483
92304,346,323,480
92335,361,320,486
92366,367,316,496
92397,367,324,482
92429,365,329,469
92460,377,331,466
92491,366,327,465
92522,368,314,483
92554,369,302,498
92584,365,308,480
92616,386,314,482
92647,386,320,483
92679,387,322,484
92709,394,328,482
92741,412,336,479
92772,409,339,473
92804,404,340,478
92834,413,341,473
92865,415,347,472
92897,397,341,460
92928,400,349,457
92959,395,353,447
92990,386,356,440
93022,385,361,442
93052,377,369,412
93084,376,367,418
93115,381,370,418
93147,347,372,410
93177,351,390,388
93209,339,381,398
93240,323,371,411
93272,319,375,412
93302,330,374,416
93333,329,364,433
93365,332,366,436
93395,331,364,437
93427,311,360,440
93458,306,357,445
93490,313,364,451
93520,307,359,451
93552,313,350,451
93583,321,333,488
93615,335,341,478
93645,325,344,453
93677,328,328,485
93708,357,324,501
93740,351,318,494
93770,367,327,482
93802,385,323,493
93833,387,324,485
93863,394,338,465
93895,379,328,453
93926,364,306,485
93958,376,312,481
93988,383,319,464
94020,373,319,471
94051,379,320,473
94083,375,322,473
94113,384,327,479
94145,398,328,481
94176,389,324,480
94208,386,335,477
94238,398,335,474
94270,391,334,481
94301,390,339,476
94331,394,345,467
94363,387,345,457
94394,400,350,460
94426,396,358,455
94456,390,357,448
94488,386,353,441
94519,384,363,423
94551,378,364,420
94581,372,363,428
94613,355,381,407
94644,357,385,402
94675,351,374,434
94706,346,376,421
94738,348,382,426
94769,360,377,435
94800,341,376,405
94831,330,385,398
94862,332,376,406
94894,322,348,450
94924,319,353,451
94956,314,365,445
