326368,369,310,491
326400,357,307,485
326432,356,313,481
326464,359,307,485
326497,349,310,482
326529,358,319,476
326560,352,323,463
326593,349,328,462
326625,340,337,466
326658,340,335,465
326689,345,339,471
326722,343,344,453
326754,335,346,455
326787,348,354,449
326818,349,356,435
326851,337,362,433
326883,343,362,418
326916,333,359,426
326947,330,368,424
326980,319,370,416
327012,325,367,429
327045,327,368,416
327076,323,367,433
327109,312,364,419
327141,313,365,432
327174,311,366,425
327205,291,357,422
327238,289,358,431
327270,293,355,432
327303,282,349,434
327334,293,341,445
327367,304,354,462
327399,321,348,465
327432,302,327,454
327463,289,329,471
327496,307,328,453
327528,320,335,461
327561,332,320,499
327592,339,321,479
327624,339,312,500
327657,345,313,497
327689,350,315,464
327721,352,316,487
327753,367,313,488
327786,363,307,493
327818,357,295,517
327851,368,310,499
327882,365,308,496
327915,361,316,494
327947,372,324,486
327980,370,324,483
328011,371,330,463
328044,377,340,461
328076,363,335,459
328109,353,346,450
328140,359,349,456
328173,359,358,444
328205,348,363,424
328238,349,359,444
328269,343,357,430
328302,346,363,425
328334,339,360,429
328367,335,359,424
328398,317,368,410
328431,309,371,429
328463,322,373,429
328496,320,369,434
328527,319,366,434
328560,308,366,427
328592,311,366,440
328624,308,364,431
328656,302,357,433
328688,288,359,426
328721,281,346,431
328753,297,356,428
328785,309,343,475
328817,300,335,465
328850,309,353,447
328882,318,342,470
328914,313,341,468
328946,304,339,447
328979,309,329,470
329011,334,327,474
329043,329,326,459
329075,331,316,487
329108,344,319,497
329140,336,314,478
329172,338,313,497
329204,333,316,475
329237,344,311,480
329269,350,302,495
329302,353,304,479
329333,358,303,481
329366,357,312,465
329398,361,320,464
329431,375,318,488
329462,381,320,495
329495,380,328,484
329527,380,332,480
329560,380,341,466
329591,370,339,466
329624,363,339,463
329656,368,345,463
329688,352,348,447
329720,351,355,443
329752,348,355,434
329785,340,364,432
329817,345,367,436
329849,342,357,441
329881,328,371,417
329914,322,365,427
329946,323,368,424
329978,321,370,429
330010,322,377,427
330043,313,374,424
330075,309,378,430
330107,294,365,433
330139,300,371,424
330172,302,376,427
330204,291,365,433
330236,289,357,440
330268,299,359,437
330301,313,363,437
330333,313,342,466
330365,292,337,451
330397,305,352,449
330430,318,343,474
330462,327,340,480
330494,317,337,472
330526,325,335,481
330559,345,341,475
330591,349,334,484
330624,353,307,517
