253472,324,325,459
253505,358,318,482
253537,327,296,502
253570,325,316,473
253601,360,320,487
253634,360,303,521
253666,334,294,522
253699,351,313,498
253730,359,323,487
253763,349,332,474
253795,358,335,479
253828,357,331,481
253859,348,335,469
253892,364,333,463
253924,373,338,471
253957,349,345,442
253988,362,357,442
254021,362,350,450
254053,341,348,449
254086,346,351,448
254117,354,360,421
254150,336,367,437
254182,333,369,420
254215,324,365,439
254246,311,368,422
254279,313,371,420
254311,304,374,421
254343,291,373,425
254375,297,374,428
254407,297,366,433
254440,291,364,435
254472,292,354,439
254504,289,353,424
254536,285,363,423
254569,277,364,403
254601,277,352,432
254633,265,346,449
254665,284,369,449
254698,307,390,419
254730,281,366,427
254763,273,351,459
254794,305,341,477
254827,348,366,486
254859,337,348,503
254892,327,328,527
254923,334,328,500
254956,347,347,479
254988,358,333,511
255021,336,322,506
255052,337,334,478
255085,354,339,471
255117,357,341,467
255150,343,330,485
255181,343,318,497
255214,345,325,485
255246,347,333,476
255279,364,342,481
255310,357,345,474
255343,362,345,478
255375,365,334,490
255407,349,333,478
255439,351,342,457
255471,345,355,439
255504,358,352,442
255536,338,351,447
255568,352,359,441
255600,362,357,464
255633,337,363,420
255665,343,366,444
255697,333,368,424
255729,313,368,441
255762,312,373,429
255794,308,379,411
255826,302,382,411
255858,309,372,435
255891,295,368,430
255923,299,369,427
255955,301,373,433
255987,291,374,424
256020,303,367,431
256052,292,370,432
256084,293,367,441
256116,283,353,442
256149,282,353,448
256181,283,369,419
256214,291,367,421
256245,287,359,461
256278,308,334,516
256310,315,347,492
256343,296,367,446
256374,332,359,469
256406,343,333,504
256439,306,321,500
256471,316,344,460
256503,370,349,469
256535,350,333,503
256568,345,319,504
256600,368,338,470
256632,365,339,470
256664,353,320,488
256697,333,319,475
256729,352,332,474
256761,339,328,477
256793,337,327,489
256826,352,327,494
256858,335,331,481
256890,347,335,474
256922,349,340,463
256955,354,342,463
256987,375,331,484
257019,355,339,463
257051,357,351,446
257084,360,346,450
257116,358,342,460
257148,346,346,432
257180,367,348,444
257213,344,361,422
257245,326,360,423
257277,339,372,428
257309,329,374,431
257342,332,374,423
257374,340,372,439
257406,322,366,433
257438,320,372,415
257470,317,371,421
257503,312,369,426
257534,320,361,453
257567,313,362,446
257599,312,368,425
257632,317,371,427
257664,300,360,441
257696,279,350,449
257728,287,365,449
