61791,371,372,421
61821,357,362,409
61853,352,380,404
61884,356,379,424
61915,334,378,411
61946,326,378,414
61977,328,380,421
62009,315,378,420
62040,320,377,418
62071,307,368,427
62102,299,353,439
62134,291,355,452
62164,294,347,449
62196,323,351,456
62227,324,350,473
62259,320,355,459
62289,348,356,465
62321,360,345,486
62352,329,334,492
62383,357,340,484
62414,383,341,493
62445,364,330,492
62477,371,338,484
62508,382,336,475
62539,379,334,477
62570,376,329,478
62602,382,326,483
62632,382,323,485
62664,386,330,479
62695,394,328,484
62727,380,325,483
62757,395,336,476
62789,396,343,478
62820,403,339,489
62852,419,345,486
62882,415,348,472
62913,422,352,470
62945,414,353,461
62976,409,361,445
63007,408,370,446
63038,407,366,431
63070,403,369,442
63100,399,374,426
63132,396,373,431
63163,396,375,416
63195,370,374,409
63225,373,371,410
63257,371,376,404
63288,352,378,413
63320,351,378,423
63350,344,377,408
63381,328,378,406
63413,319,382,412
63443,324,379,425
63475,329,379,435
63506,309,370,425
63538,309,363,435
63568,314,364,464
63600,310,354,462
63631,305,369,452
63663,318,380,452
63693,324,371,462
63725,329,359,494
63756,343,354,480
63788,347,358,463
63818,339,343,490
63850,365,336,506
63881,359,343,487
63911,355,340,492
63943,370,344,479
63974,360,335,483
64006,367,335,485
64036,363,333,477
64068,378,339,473
64099,379,335,484
64131,387,336,484
64161,391,342,475
64193,377,333,481
64224,376,332,488
64256,373,341,478
64286,374,343,486
64318,387,349,487
64349,401,357,479
64379,402,362,470
64411,403,363,480
64442,399,358,467
64474,395,371,456
64504,395,366,439
64536,403,373,438
64567,385,368,415
64599,381,370,411
64629,386,375,413
64661,366,380,405
64692,371,394,381
64723,342,381,417
64754,342,379,406
64786,320,385,382
64817,327,389,413
64848,321,381,409
64879,302,372,417
64910,306,376,425
64942,293,363,433
64972,292,361,452
65004,294,351,457
65035,306,359,447
65067,321,374,454
65097,346,355,490
65129,338,350,505
65160,339,356,486
65191,348,357,487
65222,365,336,511
65254,344,336,485
65285,354,346,466
65316,376,343,481
65347,382,329,491
65378,372,332,477
65410,383,338,474
65440,370,331,480
65472,378,333,473
65503,372,328,474
65534,374,330,476
65565,383,333,485
65597,377,328,481
65628,375,328,486
65659,383,335,489
65690,377,330,487
65722,377,342,478
65753,390,347,481
65784,393,351,468
65815,395,351,471
65847,399,357,459
65878,397,364,453
65908,396,369,442
