65940,389,363,444
65971,395,371,433
66002,388,379,431
66033,388,375,432
66065,374,374,430
66096,367,380,423
66127,370,388,418
66158,355,371,423
66190,337,376,419
66221,339,381,412
66252,339,380,405
66283,340,382,426
66315,321,383,415
66345,309,377,422
66376,312,378,429
66408,314,379,422
66439,305,372,437
66470,305,364,458
66501,309,360,441
66533,306,370,454
66564,316,350,479
66595,318,359,482
66626,321,358,465
66658,317,350,476
66689,325,347,469
66720,336,340,469
66751,344,328,497
66783,355,336,482
66813,352,345,457
66845,365,341,467
66876,369,333,480
66907,363,321,488
66938,362,324,495
66969,378,323,493
67001,382,330,483
67032,367,327,472
67063,362,322,472
67094,375,323,481
67126,390,334,474
67156,397,334,479
67188,388,331,487
67219,394,335,484
67251,390,336,484
67281,388,334,492
67313,394,338,491
67344,404,349,482
67375,396,351,466
67406,389,358,459
67437,391,358,447
67469,389,359,446
67500,380,364,422
67531,360,376,399
67562,365,384,399
67594,369,379,427
67624,360,378,400
67656,333,373,412
67687,338,388,411
67719,323,386,403
67749,322,386,401
67781,323,384,413
67812,330,380,414
67844,325,377,412
67874,307,362,433
67905,309,360,439
67937,307,372,441
67968,283,356,439
67999,272,359,442
68030,310,350,464
68062,326,341,501
68092,308,344,479
68124,328,351,482
68155,330,338,502
68187,329,333,483
68217,323,332,476
68249,341,327,498
68280,355,329,488
68312,338,319,491
68342,358,324,478
68373,361,325,477
68405,351,318,476
68435,348,314,487
68467,364,322,479
68498,359,315,474
68530,351,313,484
68560,357,321,484
68592,366,322,482
68623,375,327,481
68655,377,337,481
68685,389,340,489
68717,383,338,473
68748,387,341,464
68780,392,344,477
68810,391,345,475
68842,386,349,456
68873,379,351,458
68903,380,358,450
68935,380,362,439
68966,371,364,433
68998,369,365,435
69028,372,372,424
69060,358,374,414
69091,351,374,426
69123,350,379,420
69153,347,394,402
69185,332,382,427
69216,334,379,426
69248,323,382,400
69278,325,385,412
69310,331,377,427
69341,318,377,422
69371,314,376,427
69403,312,359,450
69434,294,353,449
69466,290,353,459
69496,292,351,455
69528,299,350,466
69559,315,354,463
69591,317,351,471
69621,322,353,485
69653,335,350,481
69684,338,339,486
69715,337,329,487
69746,337,326,481
69778,349,328,477
69809,365,331,484
69840,362,329,478
69871,342,325,472
69902,367,326,475
69934,360,322,471
69964,352,316,470
69996,354,318,479
70027,383,326,487
70059,373,322,481
