257761,293,363,466
257793,296,357,471
257825,296,354,472
257857,291,351,469
257890,323,344,499
257922,333,353,477
257954,339,365,461
257986,315,346,458
258019,366,343,486
258051,337,332,467
258083,337,313,517
258115,357,309,516
258148,385,318,530
258180,383,318,510
258212,386,321,502
258244,390,308,521
258277,378,304,506
258309,393,332,466
258341,386,339,441
258373,391,345,459
258406,385,342,451
258438,374,337,443
258469,384,352,434
258502,375,342,453
258534,358,345,437
258567,346,364,421
258598,358,356,444
258631,336,378,421
258663,328,370,437
258696,333,379,423
258727,327,382,420
258760,309,382,407
258792,317,388,412
258825,317,385,400
258856,309,373,421
258889,316,369,428
258921,299,365,431
258954,303,368,428
258985,301,374,429
259018,309,360,464
259050,305,343,462
259083,299,355,457
259115,298,349,468
259147,283,358,442
259179,298,357,467
259212,318,357,457
259244,303,355,468
259276,319,345,502
259308,365,345,511
259341,344,358,489
259373,336,357,474
259405,356,350,491
259437,356,337,482
259470,330,337,463
259502,348,333,484
259533,377,327,487
259566,355,321,486
259598,351,320,483
259631,371,309,511
259662,366,310,500
259695,354,329,473
259727,366,333,481
259760,363,340,476
259791,355,340,463
259824,386,344,484
259856,360,335,472
259889,356,344,456
259920,368,344,450
259953,356,350,446
259985,352,353,436
260018,361,358,435
260049,343,345,433
260082,336,371,428
260114,344,375,419
260147,322,373,430
260178,324,371,422
260211,328,376,429
260243,311,369,419
260276,298,368,418
260307,296,372,411
260340,293,366,420
260372,300,358,435
260405,294,359,437
260436,287,367,414
260469,294,366,430
260501,300,363,446
260533,291,356,442
260566,292,359,436
260597,285,353,431
260630,291,348,448
260662,306,342,489
260695,314,331,513
260726,315,334,492
260759,358,363,459
260791,367,352,488
260824,332,318,506
260855,346,335,474
260888,359,340,468
260920,349,326,494
260953,368,324,494
260984,366,326,479
261017,349,320,476
261049,356,329,473
261082,354,323,483
261113,349,317,493
261146,359,328,495
261178,355,329,492
261211,369,340,487
261242,375,345,479
261275,379,347,474
261307,379,357,456
261340,393,356,461
261371,379,347,454
261404,376,355,446
261436,365,352,435
261469,362,357,431
261500,350,359,433
261533,343,351,425
261565,344,369,405
261597,343,371,425
261629,340,361,437
261661,330,369,426
261694,339,376,432
261726,332,369,435
261758,327,372,438
261790,331,369,439
261823,322,370,433
261855,305,365,439
261888,323,369,447
261919,318,373,444
261952,305,370,444
261984,308,369,436
262017,311,368,440
