317792,350,342,461
317824,341,346,432
317856,354,366,450
317888,345,350,452
317921,343,355,434
317953,358,368,429
317985,339,361,424
318017,332,361,420
318050,330,372,420
318082,322,366,422
318114,322,364,423
318146,303,362,424
318179,304,365,414
318211,306,372,423
318243,295,359,432
318275,298,364,414
318307,309,370,425
318340,301,352,441
318371,301,348,441
318404,301,347,453
318436,305,350,447
318469,303,341,455
318500,297,336,456
318533,308,326,472
318565,335,339,453
318598,323,334,465
318629,310,325,463
318662,321,315,479
318694,345,317,482
318727,343,310,479
318758,341,313,471
318791,357,317,479
318823,365,307,497
318856,358,305,481
318887,346,312,457
318920,351,313,453
318952,358,296,489
318985,368,289,505
319016,371,302,483
319049,373,313,478
319081,376,318,485
319114,370,311,483
319145,364,311,472
319178,369,314,478
319210,367,311,485
319243,370,315,470
319275,362,325,463
319307,368,329,463
319339,358,331,457
319371,357,340,446
319404,362,359,448
319435,360,355,443
319468,361,347,448
319500,342,354,438
319533,348,357,415
319564,342,366,422
319597,335,360,432
319629,333,367,430
319662,320,365,425
319693,312,362,424
319726,320,364,423
319758,308,365,421
319791,315,366,429
319822,305,363,415
319855,309,367,419
319887,297,361,430
319920,288,355,444
319951,306,344,458
319984,305,347,455
320016,308,350,462
320049,300,339,466
320080,315,338,457
320113,311,334,472
320145,319,333,471
320178,309,335,454
320209,322,340,450
320242,332,332,465
320274,323,316,485
320307,327,311,491
320338,347,317,480
320370,351,325,470
320403,364,321,476
320435,345,309,486
320467,353,308,486
320499,352,307,486
320532,350,305,487
320564,360,305,494
320596,346,304,475
320628,363,312,470
320661,367,317,477
320693,359,320,483
320726,365,322,485
320757,370,326,483
320790,353,319,478
320822,361,323,482
320855,372,325,457
320886,370,335,463
320919,369,332,453
320951,368,339,450
320984,368,340,441
321015,361,347,437
321048,356,346,433
321080,345,353,434
321113,358,358,423
321144,346,360,419
321177,327,360,419
321209,324,367,420
321242,323,369,429
321273,311,362,423
321306,308,355,417
321338,309,356,420
321371,311,362,424
321402,320,367,421
321434,310,360,431
321467,313,361,448
321499,321,363,446
321531,321,349,453
321563,301,353,445
321596,295,335,469
321628,317,327,472
321660,301,336,470
321692,307,327,473
321725,321,328,492
321757,320,330,481
321789,331,338,477
321821,340,334,486
321854,334,322,503
321886,354,333,497
321918,369,343,484
321950,359,341,478
321983,342,334,476
322015,352,339,467
322048,363,338,475
