16145,350,373,420
16176,341,367,434
16207,326,367,428
16238,325,368,432
16270,334,371,433
16301,333,370,440
16332,329,367,446
16363,333,362,448
16395,330,354,463
16425,329,356,458
16456,320,357,434
16488,329,347,480
16519,344,358,483
16550,342,354,469
16581,337,353,472
16613,342,354,468
16644,345,348,472
16675,360,339,501
16706,360,344,493
16738,366,351,464
16769,363,344,467
16800,373,338,487
16831,367,331,464
16863,368,333,472
16893,387,330,492
16925,377,325,483
16956,380,333,482
16987,385,333,483
17018,383,333,484
17049,384,336,475
17081,393,344,474
17112,395,348,470
17143,393,343,478
17174,393,348,467
17206,394,357,465
17236,391,356,470
17268,393,354,471
17299,388,359,456
17331,394,358,460
17361,390,370,436
17393,389,372,441
17424,387,373,442
17455,385,371,436
17486,374,376,435
17517,378,384,427
17549,369,381,430
17580,361,387,407
17611,361,380,430
17642,362,382,423
17674,353,384,420
17704,351,379,432
17736,341,380,420
17767,329,384,421
17799,328,382,422
17829,330,379,437
17861,320,383,424
17892,320,377,432
17924,326,371,453
17954,331,368,465
17985,318,364,452
18017,321,370,452
18048,323,362,461
18079,336,365,467
18110,331,365,469
18142,331,357,475
18172,346,362,476
18204,356,359,481
18235,354,353,476
18267,350,354,468
18297,353,348,471
18329,365,340,490
18360,363,343,478
18392,370,344,475
18422,372,343,481
18453,364,329,488
18485,360,334,484
18515,365,340,477
18547,372,336,491
18578,379,329,503
18610,395,336,504
18640,389,338,493
18672,391,343,490
18703,395,352,471
18735,413,363,460
18765,409,353,471
18797,406,361,451
18828,404,366,445
18860,403,366,446
18890,402,369,441
18922,393,374,430
18953,393,383,433
18983,398,375,439
19015,386,377,437
19046,379,380,428
19078,369,379,430
19108,361,369,418
19140,365,380,408
19171,351,376,421
19203,340,388,403
19233,347,388,411
19265,342,388,413
19296,334,385,418
19328,329,386,425
19358,325,384,425
19390,321,372,443
19421,307,368,453
19451,308,378,442
19483,313,373,456
19514,315,363,457
19546,305,362,449
19576,323,359,468
19608,323,354,483
19639,330,354,479
19671,346,353,490
19701,359,352,489
19733,353,355,473
19764,379,357,473
19795,363,347,474
19826,375,339,485
19858,377,333,495
19889,379,329,491
19920,368,328,492
19951,377,332,490
19982,387,332,482
20014,375,333,484
20044,377,332,489
20076,369,332,481
20107,376,334,487
20139,386,344,480
20169,382,346,478
20201,406,353,471
20232,407,351,474
20263,424,360,457
