274913,353,339,442
274945,360,350,435
274976,342,367,428
275009,345,360,409
275041,344,364,433
275074,324,367,418
275105,325,367,413
275138,334,362,442
275170,321,363,435
275203,332,365,429
275234,321,373,423
275267,314,372,429
275299,329,376,436
275332,314,369,427
275363,297,353,444
275396,304,355,450
275428,299,348,424
275461,270,343,448
275492,279,346,452
275525,288,354,450
275557,284,353,440
275590,267,340,449
275621,304,344,478
275654,307,339,487
275686,309,344,479
275719,320,342,473
275750,324,334,491
275783,325,325,505
275815,326,329,474
275848,330,331,465
275879,342,316,491
275912,347,313,498
275944,339,322,470
275977,360,327,478
276008,371,308,510
276040,357,302,515
276073,371,315,502
276105,380,324,489
276137,369,330,476
276169,373,331,474
276202,375,339,460
276234,371,342,449
276267,381,344,461
276298,356,336,452
276331,362,345,442
276363,372,354,455
276396,351,350,438
276427,367,360,434
276460,345,364,442
276492,336,359,424
276525,348,369,428
276556,347,372,417
276589,320,365,414
276621,321,366,423
276654,332,369,422
276685,315,362,427
276718,308,358,425
276750,310,363,418
276783,300,360,422
276814,305,370,423
276847,305,369,430
276879,285,357,439
276912,284,366,447
276943,296,352,469
276976,288,345,473
277008,288,342,485
277040,301,348,476
277072,307,355,450
277104,312,350,464
277137,318,332,486
277169,332,342,477
277201,332,343,463
277233,348,346,479
277266,365,333,505
277298,343,321,496
277330,354,326,488
277362,358,314,503
277395,353,308,506
277427,356,305,506
277459,355,318,478
277491,363,325,484
277524,361,321,488
277556,372,333,485
277588,374,339,471
277620,373,342,471
277653,372,340,475
277685,362,342,451
277718,364,346,461
277749,362,343,451
277782,361,351,449
277814,359,364,423
277847,361,355,443
277878,345,355,419
277911,345,377,404
277943,327,367,418
277976,333,366,425
278007,318,369,418
278040,318,378,413
278072,314,378,423
278104,312,368,437
278136,302,369,422
278168,301,378,430
278201,306,378,426
278233,316,370,436
278265,304,359,453
278297,322,352,465
278330,295,354,454
278362,287,371,432
278394,308,376,446
278426,309,365,462
278459,313,362,467
278491,320,354,480
278523,308,346,488
278555,308,355,454
278588,334,360,459
278620,331,334,489
278652,336,341,483
278684,337,349,455
278717,340,327,495
278749,354,318,511
278781,328,326,479
278813,356,325,508
278846,352,314,503
278878,338,323,496
278910,343,321,490
278942,354,323,490
278975,350,323,493
279007,360,332,487
279040,372,331,474
279071,360,337,469
279103,361,337,468
279136,358,342,452
279168,361,357,435
